"","ID","BSMBS_4u_I1","BSMBS_8u_I2","BSMBS_9u_I3","BSMBS_10u_I4","BSMBS_11d_I5","BSMBS_13d_I6","BSMBS_14d_I7","BSMBS_18d_I8","MBS_1","MBS_2","MBS_3","MBS_4","MBS_5","MBS_6","AC_1","ESJS_1","ESJS_2","ESJS_3","ESJS_4","ESJS_5","ESJS_6","ESJS_7","SAS_1","SAS_2","SAS_3","SAS_4","SAS_5","AC_2","Gender","Age","Nacionality","Marital_Status","Education","Occupation","PoliticalOrientation","SSS","Household_Income","Household_members_1"
"331",142,5,5,5,3,3,4,3,3,5,5,5,5,5,5,5,5,3,3,4,5,3,5,3,5,4,5,4,5,2,45,1,1,6,5,3,6,30000,1
"332",277,6,6,6,6,5,2,2,2,6,6,1,1,2,2,5,3,2,6,2,3,3,5,2,6,2,5,4,5,2,20,1,1,4,2,3,6,25000,4
"333",48,1,2,2,1,4,6,5,5,1,1,1,1,2,1,5,2,1,2,1,1,1,7,4,7,7,7,6,5,2,19,1,1,6,2,2,5,3500,4
"334",357,2,2,5,2,2,2,2,2,3,2,1,1,1,1,5,3,1,1,1,2,1,3,1,6,2,3,5,5,2,29,1,2,7,2,2,6,1000,1
"335",297,5,4,5,5,2,2,2,2,4,2,3,2,2,2,5,4,1,4,2,5,1,5,3,3,4,3,3,5,2,59,1,4,7,5,2,6,2700,2
"336",286,2,1,5,2,5,4,5,2,1,1,1,1,1,1,5,1,1,1,1,1,1,6,2,7,2,1,2,5,2,23,1,2,6,2,2,2,1000,3
"337",311,6,6,5,4,2,1,2,2,5,6,6,6,6,6,5,6,3,1,4,6,1,7,4,7,6,6,2,5,1,42,1,3,6,5,5,6,2000,2
"338",244,2,5,2,4,3,5,3,3,3,2,1,1,1,1,5,1,1,1,1,2,1,4,1,5,1,4,1,5,2,21,1,1,4,2,2,7,3900,4
"339",29,5,5,5,5,2,2,3,3,4,3,3,3,5,3,5,4,4,1,4,5,4,6,5,5,5,5,5,5,1,37,1,2,7,5,3,7,6000,2
"340",362,6,5,5,5,2,2,2,2,6,6,5,5,6,5,5,7,5,3,6,7,3,6,4,6,5,7,4,5,1,22,1,2,6,2,4,7,5500,5
"341",214,4,4,4,4,2,4,4,4,5,5,4,3,3,4,5,5,4,1,3,4,4,4,3,4,4,4,4,5,2,43,1,2,7,5,2,5,NA,3
"342",120,1,2,3,2,6,2,5,6,1,1,1,1,3,1,5,1,1,1,1,1,1,1,4,7,6,7,5,5,2,20,1,2,4,2,1,6,5000,4
"343",202,4,3,5,4,3,2,3,2,5,3,2,5,4,4,5,2,1,2,1,3,1,3,4,6,6,4,4,5,2,19,1,2,4,2,2,7,2500,4
"344",216,5,2,5,5,2,2,2,2,6,5,5,5,5,6,5,5,5,5,6,6,5,6,2,3,3,6,2,5,1,42,1,1,7,1,6,7,1200,1
"345",391,5,4,4,5,2,2,3,4,6,5,5,5,6,5,5,4,3,2,3,5,3,6,3,5,5,4,4,5,1,57,1,3,7,5,5,6,3800,2
"346",184,5,3,4,5,7,4,1,5,2,4,2,3,1,1,5,3,1,3,1,3,1,6,4,6,7,4,7,5,2,24,1,1,5,3,3,2,1400,5
"347",140,4,4,5,5,5,5,5,5,5,5,4,3,4,5,5,5,1,1,5,6,1,7,4,4,4,4,1,5,2,59,1,3,6,6,3,7,46000,2
"348",95,4,4,4,2,4,3,3,3,6,5,2,1,3,3,5,5,2,6,3,4,2,4,1,7,3,3,3,5,2,21,1,2,4,2,2,6,2000,4
"349",343,4,4,5,5,1,2,5,2,2,2,1,1,2,2,5,2,1,1,4,2,1,2,1,7,7,7,5,5,1,26,1,1,7,3,2,6,40000,3
"350",266,5,5,5,5,3,3,4,4,6,5,5,3,5,3,5,5,1,3,2,5,2,3,2,6,6,6,6,5,1,21,1,1,6,2,3,5,1600,3
"351",193,4,2,4,4,5,3,2,2,2,2,3,1,1,1,5,7,4,1,1,7,1,7,3,6,3,3,4,5,2,26,1,1,7,3,2,7,1100,1
"352",323,5,5,5,4,2,2,4,4,3,3,2,2,3,5,5,2,1,1,1,4,1,5,4,7,6,7,7,5,2,23,1,1,6,2,2,6,12000,3
"353",212,5,5,5,5,3,3,5,3,4,4,4,3,4,4,5,4,2,1,3,4,1,3,1,2,1,1,1,5,2,62,1,3,2,5,2,4,3000,4
"354",213,6,3,4,6,4,2,2,2,2,2,2,2,2,2,5,2,3,4,2,4,2,5,2,7,2,3,2,5,2,24,1,1,7,5,2,4,3100,4
"355",264,5,5,6,6,6,3,1,1,4,6,4,2,4,5,7,5,2,3,3,5,1,4,4,6,4,4,6,7,2,27,1,1,4,2,4,5,1400,2
"356",92,5,4,4,5,3,3,3,3,3,3,3,7,3,2,5,2,1,3,1,4,1,3,2,7,6,2,2,5,2,18,1,1,4,2,2,6,16000,5
"357",23,3,3,3,3,6,5,5,5,2,2,2,2,2,2,5,2,1,2,2,2,1,1,4,2,3,5,2,5,1,49,1,2,5,5,2,6,22000,1
"358",332,5,5,5,6,4,4,3,3,2,2,1,1,1,1,5,2,1,1,1,1,1,4,4,7,4,4,4,4,2,19,1,1,4,2,2,5,1500,4
"359",381,3,4,3,3,4,3,5,3,5,5,2,2,5,3,5,3,3,4,2,5,3,5,3,7,5,6,7,5,2,23,1,2,5,2,2,7,5500,5
"360",313,4,4,4,3,6,3,4,4,3,5,3,2,5,2,5,4,5,7,2,4,4,5,4,5,3,6,5,5,1,49,1,3,4,5,3,7,2000,4
"361",41,3,2,2,2,3,3,3,3,1,1,1,1,1,1,5,1,1,1,1,2,1,4,2,6,3,7,3,5,1,23,1,2,6,2,1,6,4500,3
"362",85,4,5,5,5,4,2,2,2,4,4,2,4,4,4,5,4,4,4,4,4,2,5,2,2,1,3,1,5,2,62,1,3,4,5,4,5,NA,2
"363",300,4,4,4,6,2,2,4,4,7,6,3,2,3,6,5,3,4,4,3,6,5,7,1,7,7,7,1,5,2,19,1,2,4,2,4,5,NA,5
"364",200,5,5,5,5,4,4,2,3,2,3,3,2,2,2,5,2,2,1,1,2,2,6,7,7,7,7,7,5,2,36,1,3,7,3,2,3,1270,3
"365",263,4,4,1,4,4,7,4,4,1,1,1,1,1,2,5,2,1,2,1,2,1,7,1,1,1,1,1,5,2,21,1,1,4,2,2,4,900,4
"366",235,5,5,5,5,3,1,2,2,2,2,2,2,3,3,5,2,2,1,2,3,2,4,5,6,4,5,4,5,2,28,1,2,7,1,2,6,1500,2
"367",381,3,4,3,3,4,3,5,3,5,5,2,2,5,3,5,3,3,4,2,5,3,5,3,7,5,6,7,5,2,23,1,2,5,2,2,7,5500,5
"368",71,6,3,6,5,2,3,1,2,2,2,2,1,2,2,5,2,1,1,1,1,1,1,4,4,5,4,4,5,2,44,1,2,7,5,2,6,3500,4
"369",368,6,5,2,6,5,1,5,2,4,5,2,1,3,4,5,5,1,6,4,5,3,6,7,6,6,6,6,5,2,21,1,1,6,2,3,5,2000,4
"370",173,3,1,1,4,5,5,4,5,1,1,2,1,1,1,5,2,1,1,1,1,1,3,7,4,6,1,5,5,2,27,1,1,5,4,1,2,600,1
"371",315,4,4,5,4,3,2,3,2,6,6,4,5,5,6,5,5,4,2,5,6,1,6,4,7,6,7,5,5,2,25,1,1,6,2,3,4,800,4
"372",55,2,2,2,4,4,4,5,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,2,4,5,5,5,5,1,58,1,2,4,5,2,5,30000,2
"373",281,5,4,5,3,4,3,5,3,5,5,5,3,3,4,5,5,2,1,3,5,3,6,4,6,5,4,5,5,2,42,1,1,6,5,5,7,1500,1
"374",25,2,2,2,3,2,2,2,4,1,1,2,2,2,1,5,2,1,1,1,1,1,3,4,4,4,4,4,5,1,60,1,1,7,5,2,4,1800,1
"375",38,2,1,1,2,7,4,2,1,3,1,1,2,1,2,5,1,1,2,1,1,1,1,3,6,1,1,1,5,1,24,1,1,4,3,1,5,4000,4
"376",142,5,5,5,3,3,4,3,3,5,5,5,5,5,5,5,5,3,3,4,5,3,5,3,5,4,5,4,5,2,45,1,1,6,5,3,6,30000,1
"377",310,5,4,5,4,4,3,4,4,5,6,6,4,7,7,5,7,6,4,5,7,7,7,1,6,7,7,7,5,1,27,1,1,6,5,6,6,2900,2
"378",319,4,4,3,5,4,3,4,3,3,1,2,2,2,2,5,3,5,4,2,5,2,7,3,7,4,4,5,5,1,18,1,1,4,2,4,7,0,4
"379",321,7,7,7,7,1,1,1,1,7,7,7,4,7,7,5,7,1,1,5,7,1,7,1,4,2,2,1,5,1,50,1,3,7,5,2,7,5000,4
"380",368,6,5,2,6,5,1,5,2,4,5,2,1,3,4,5,5,1,6,4,5,3,6,7,6,6,6,6,5,2,21,1,1,6,2,3,5,2000,4
"381",221,2,2,3,3,3,2,6,4,2,3,3,4,3,3,5,2,1,4,2,4,2,5,4,7,6,6,5,5,2,29,1,2,7,5,2,7,1510,1
"382",17,4,4,3,3,6,5,4,4,4,3,3,4,4,3,5,5,2,2,5,5,4,7,6,6,4,7,6,5,2,54,1,1,7,5,3,6,2800,1
"383",306,2,2,5,1,6,5,5,3,2,3,1,2,1,2,5,3,2,1,2,3,1,7,7,7,7,7,7,5,1,45,1,2,7,5,2,6,2300,3
"384",134,2,2,2,2,4,3,4,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,7,7,7,7,7,5,3,18,1,1,4,2,1,5,2494,5
"385",97,4,5,5,5,4,4,4,4,5,5,5,4,5,5,5,5,2,2,4,4,2,4,4,6,4,4,4,5,2,21,1,1,4,3,2,5,NA,4
"386",209,3,4,3,3,7,5,6,4,3,3,2,2,1,2,5,1,1,1,3,2,1,7,6,6,6,6,6,5,2,NA,1,2,7,6,4,8,NA,NA
"387",48,1,2,2,1,4,6,5,5,1,1,1,1,2,1,5,2,1,2,1,1,1,7,4,7,7,7,6,5,2,19,1,1,6,2,2,5,3500,4
"388",79,4,5,3,5,3,3,3,2,5,5,3,3,4,5,5,5,1,1,5,5,1,6,1,6,1,5,1,5,1,52,1,3,6,5,2,7,40000,4
"389",105,4,2,6,2,2,2,4,4,6,2,6,6,6,5,5,5,5,6,5,6,2,5,1,6,2,4,1,5,1,18,1,1,6,2,6,4,3000,4
"390",60,5,5,5,5,3,2,3,3,3,3,2,5,3,2,5,3,2,2,4,4,1,5,4,5,6,5,6,5,2,52,1,3,6,5,2,5,2000,4
"391",289,5,4,5,4,2,2,2,2,6,5,6,6,7,6,5,5,6,4,5,7,6,6,3,3,5,5,2,5,1,22,1,1,6,3,5,6,4500,4
"392",412,4,3,3,4,2,2,4,3,5,1,1,1,2,1,5,5,2,1,1,2,2,7,2,2,4,5,3,5,2,18,1,2,4,2,2,5,1900,5
"393",97,4,5,5,5,4,4,4,4,5,5,5,4,5,5,5,5,2,2,4,4,2,4,4,6,4,4,4,5,2,21,1,1,4,3,2,5,NA,4
"394",267,5,5,6,6,2,2,2,2,5,4,4,4,5,5,5,5,4,4,5,5,4,5,2,3,2,3,2,5,2,48,1,4,4,5,4,8,1400,4
"395",186,4,5,5,5,3,2,2,2,6,6,5,2,5,5,5,6,5,1,4,7,1,6,4,7,4,4,5,5,1,20,1,1,4,2,3,7,2200,3
"396",399,5,4,4,4,2,3,2,2,5,5,5,6,5,6,5,4,2,4,5,6,2,7,2,6,1,5,1,5,2,58,1,3,6,5,3,5,2000,4
"397",348,3,3,5,3,6,6,6,5,5,4,3,4,5,3,5,5,3,4,5,5,3,7,4,5,4,5,4,5,2,23,1,2,6,2,5,6,NA,4
"398",305,1,2,2,2,6,3,6,6,1,1,1,1,1,1,5,1,1,1,1,1,1,7,2,7,3,7,1,5,2,25,1,1,7,5,1,6,1100,1
"399",41,3,2,2,2,3,3,3,3,1,1,1,1,1,1,5,1,1,1,1,2,1,4,2,6,3,7,3,5,1,23,1,2,6,2,1,6,4500,3
"400",304,2,3,3,3,3,2,2,2,2,2,2,2,2,2,5,2,1,1,1,2,1,6,4,7,7,7,6,5,1,21,1,2,4,2,2,5,2000,3
"401",53,4,3,5,5,1,2,5,2,2,1,1,1,1,1,5,1,1,1,2,1,1,1,3,6,7,7,7,5,1,27,1,1,7,5,2,8,NA,NA
"402",153,2,2,1,2,6,6,5,5,1,1,1,2,2,2,5,1,1,6,1,2,1,1,5,4,6,5,4,5,1,29,1,2,7,5,1,5,1200,1
"403",376,2,2,2,2,6,5,6,6,3,4,2,5,4,2,5,3,2,2,2,5,2,6,6,7,2,3,2,5,1,20,1,1,4,2,6,4,1050,2
"404",386,5,5,6,5,2,1,2,2,3,2,2,4,5,2,5,2,2,1,2,3,2,4,2,2,2,2,2,5,1,62,1,2,6,5,3,7,3600,2
"405",11,2,2,2,2,3,2,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,2,5,5,2,5,1,29,1,2,6,5,2,7,2200,2
"406",59,3,4,5,4,3,2,3,3,5,3,2,2,2,2,5,3,2,2,2,5,2,6,2,1,2,2,2,5,1,54,1,3,7,5,2,8,3000,3
"407",353,7,6,6,7,7,6,6,7,7,7,7,1,7,7,5,7,4,2,7,7,1,7,6,6,6,6,7,5,1,24,1,1,6,2,4,7,1500,3
"408",106,3,5,3,5,6,5,5,3,4,2,2,2,2,2,5,2,1,1,1,3,2,5,4,6,4,4,3,5,2,31,1,2,5,3,3,6,1600,2
"409",92,5,4,4,5,3,3,3,3,3,3,3,7,3,2,5,2,1,3,1,4,1,3,2,7,6,2,2,5,2,18,1,1,4,2,2,6,16000,5
"410",410,1,1,3,1,6,4,5,3,3,2,4,4,3,3,5,4,4,1,4,3,5,6,4,7,4,6,4,5,1,29,1,1,7,3,4,6,4000,3
"411",194,5,4,5,5,3,3,3,3,5,3,3,2,3,5,5,5,4,2,2,3,1,5,3,5,5,5,2,5,2,41,1,2,6,5,5,7,3700,2
"412",22,2,3,4,3,5,4,5,4,2,2,2,2,1,1,5,1,1,1,2,5,2,6,4,5,3,3,3,5,1,37,1,1,4,5,2,4,1100,1
"413",412,4,3,3,4,2,2,4,3,5,1,1,1,2,1,5,5,2,1,1,2,2,7,2,2,4,5,3,5,2,18,1,2,4,2,2,5,1900,5
"414",322,5,3,4,3,6,3,3,3,2,3,4,6,5,6,6,3,1,3,4,3,5,4,5,1,1,5,2,3,1,21,1,2,5,2,1,7,5000,6
