"","ID","BSMBS_4u_I1","BSMBS_8u_I2","BSMBS_9u_I3","BSMBS_10u_I4","BSMBS_11d_I5","BSMBS_13d_I6","BSMBS_14d_I7","BSMBS_18d_I8","MBS_1","MBS_2","MBS_3","MBS_4","MBS_5","MBS_6","AC_1","ESJS_1","ESJS_2","ESJS_3","ESJS_4","ESJS_5","ESJS_6","ESJS_7","SAS_1","SAS_2","SAS_3","SAS_4","SAS_5","AC_2","Gender","Age","Nacionality","Marital_Status","Education","Occupation","PoliticalOrientation","SSS","Household_Income","Household_members_1"
"331",142,4,5,5,4,2,3,4,4,5,5,2,2,5,2,5,2,1,1,2,4,1,7,1,5,1,5,5,5,2,47,1,3,6,5,1,7,3000,4
"332",277,5,2,5,5,6,4,2,2,4,1,1,1,6,1,5,2,3,2,5,1,1,3,1,2,2,6,7,5,1,50,1,3,6,5,3,6,2100,3
"333",48,4,3,3,5,6,2,4,5,1,6,1,2,3,2,5,4,1,1,1,1,2,7,4,4,4,6,7,5,1,50,1,3,4,5,2,5,3800,5
"334",357,4,4,5,4,4,6,3,3,1,5,3,7,5,5,5,7,1,1,5,1,2,4,3,6,5,5,2,5,2,24,1,2,6,2,3,5,2500,4
"335",297,5,3,2,3,4,5,2,2,4,1,3,2,5,3,5,3,4,4,1,1,4,4,3,6,7,6,1,5,2,42,1,2,7,2,3,7,1000,4
"336",286,3,5,4,6,3,3,2,3,2,6,3,3,1,1,5,5,1,1,1,4,1,7,4,7,2,4,6,5,2,20,1,1,7,2,1,4,1512,1
"337",311,3,4,2,2,5,4,2,6,2,2,1,3,2,4,5,1,1,4,3,2,2,4,2,5,4,6,4,5,2,59,1,1,6,2,2,5,1200,5
"338",244,5,5,5,7,4,4,2,2,2,5,3,2,3,5,5,5,5,1,3,5,1,6,3,5,7,2,4,5,1,22,1,2,4,4,2,6,1500,2
"339",29,4,4,5,7,3,3,2,2,6,1,2,6,2,6,5,4,1,2,2,4,1,7,2,7,3,1,1,5,2,30,1,3,4,2,2,3,5000,2
"340",362,5,5,5,5,7,3,2,5,2,4,2,1,1,2,5,3,2,4,1,1,1,4,5,6,7,3,4,5,1,50,1,1,7,5,3,7,5000,NA
"341",214,4,1,4,6,6,4,3,5,6,1,5,5,1,1,5,7,1,1,2,3,4,5,4,1,5,6,4,5,1,27,1,1,6,5,3,6,1800,4
"342",120,5,2,5,5,4,1,6,2,4,4,5,1,3,5,5,6,1,2,5,2,1,6,3,2,7,5,2,5,2,52,1,3,4,5,2,5,1100,1
"343",202,4,4,3,4,4,3,6,5,1,3,3,5,2,1,5,4,3,1,3,1,2,6,1,5,4,5,5,5,2,65,1,2,6,5,2,8,4043,3
"344",216,3,2,5,5,4,5,4,1,5,2,3,1,2,3,5,6,4,1,1,4,1,4,4,5,5,5,5,5,1,32,1,4,4,2,3,7,4000,3
"345",391,2,1,6,4,2,3,4,2,2,6,1,1,6,1,5,3,1,1,2,4,2,5,3,7,2,4,1,5,2,28,1,3,6,5,4,5,30000,1
"346",184,4,4,5,2,4,2,1,5,5,4,1,1,1,6,5,1,1,1,1,5,4,6,1,5,7,6,1,5,2,24,1,2,5,5,2,5,4400,5
"347",140,4,1,2,4,6,3,4,4,3,5,2,3,5,6,5,4,1,1,3,6,2,6,2,4,1,5,7,5,1,25,1,1,7,5,2,5,4000,4
"348",95,5,4,4,5,3,1,4,2,1,5,2,3,2,2,5,2,1,7,4,5,3,3,1,5,5,7,2,5,2,21,1,3,5,5,2,6,0,4
"349",343,3,1,5,3,4,3,5,4,6,6,2,1,5,5,5,5,1,2,4,2,2,3,3,6,7,5,4,5,1,59,1,3,4,2,4,6,600,1
"350",266,3,5,2,5,3,6,5,3,5,4,2,1,3,1,5,4,1,1,3,6,1,5,1,7,2,5,3,5,2,23,1,1,7,5,5,5,1100,2
"351",193,5,3,6,4,2,3,2,3,1,1,2,6,4,2,5,5,1,1,5,5,1,7,3,2,4,4,1,5,2,66,1,3,4,2,2,4,1800,3
"352",323,5,5,5,3,2,3,4,3,4,3,3,2,1,1,5,1,2,1,4,2,1,6,1,3,3,6,5,7,1,33,1,1,6,5,2,5,3500,4
"353",212,2,6,3,6,2,5,1,2,5,1,2,1,1,4,5,6,1,3,1,4,7,4,6,4,6,7,6,5,2,27,1,2,5,2,3,6,1400,4
"354",213,2,3,7,4,5,4,2,1,3,5,3,1,3,3,5,2,1,2,3,1,1,5,6,7,4,5,2,5,2,68,1,3,7,5,6,8,1400,1
"355",264,2,3,4,4,1,2,3,6,5,3,1,1,3,5,5,3,2,5,5,2,1,7,2,5,1,6,5,5,2,20,1,2,7,5,3,8,3000,6
"356",92,3,4,4,4,5,3,5,3,7,1,2,2,2,1,5,6,1,2,4,4,1,7,3,5,7,1,5,5,2,18,1,1,6,5,2,6,5600,1
"357",23,2,5,4,3,4,6,4,3,2,5,4,1,6,5,5,4,2,3,5,1,2,5,4,5,6,5,5,5,2,53,1,1,7,3,3,3,750,3
"358",332,4,3,3,3,2,4,7,4,4,5,5,5,3,6,5,4,1,2,4,1,1,5,7,1,3,5,1,5,2,26,1,1,5,3,1,5,800,4
"359",381,6,5,3,5,4,2,3,6,1,6,2,4,2,1,5,2,6,1,1,5,1,5,6,5,2,5,6,7,1,22,1,3,6,5,2,5,NA,3
"360",313,4,2,5,5,5,4,5,4,1,6,3,2,5,2,5,3,1,4,1,2,1,4,4,4,6,4,5,5,2,50,1,3,6,5,2,7,25000,4
"361",41,5,6,5,3,4,2,5,2,2,1,4,1,1,3,5,4,2,1,6,2,1,6,1,2,4,6,6,5,1,18,1,2,5,5,1,4,3000,1
"362",85,1,5,4,4,6,4,3,3,3,1,4,1,6,1,5,5,1,1,2,4,2,6,4,7,5,7,4,5,2,52,1,1,7,2,4,7,1500,3
"363",300,1,4,5,5,4,1,3,2,4,7,1,5,1,1,5,2,1,4,1,1,2,6,3,6,2,7,4,5,1,34,1,1,7,2,5,2,700,4
"364",200,5,3,5,6,2,1,4,4,5,3,2,6,2,6,5,2,1,1,1,3,1,7,6,7,7,7,2,5,2,42,1,4,6,5,4,7,5000,4
"365",263,4,3,2,2,3,1,3,2,1,5,5,1,2,2,5,4,1,7,1,2,1,5,1,4,2,6,2,5,2,42,1,1,7,2,4,6,5000,1
"366",235,5,4,3,5,2,2,3,3,1,5,4,5,2,3,5,6,3,6,3,5,2,4,2,3,5,5,6,5,2,22,1,2,7,3,6,4,2500,1
"367",381,4,4,5,5,1,5,4,4,2,5,3,3,6,1,5,2,5,5,2,1,3,7,1,7,4,7,2,5,1,37,1,1,7,2,3,8,1500,1
"368",71,6,2,4,4,4,4,4,5,4,5,2,2,5,3,5,3,3,1,3,2,1,4,2,3,6,7,4,5,1,18,1,1,3,2,1,4,1900,2
"369",368,5,2,3,3,2,4,4,2,4,5,1,5,2,1,5,4,1,1,2,3,1,7,4,5,6,4,1,5,1,31,1,1,4,2,1,7,1600,1
"370",173,7,1,5,4,5,2,3,2,1,6,6,1,1,3,5,2,3,1,1,5,2,7,5,5,2,5,1,5,2,23,1,1,4,2,3,4,2000,4
"371",315,2,3,2,4,5,3,3,4,1,5,2,1,1,2,5,2,2,5,4,3,1,7,1,6,2,6,1,5,2,26,1,2,4,5,5,6,80000,4
"372",55,5,2,5,4,4,4,1,2,1,6,2,2,2,3,5,4,3,1,3,2,6,3,4,6,4,1,6,5,1,29,1,2,7,5,2,7,10000,2
"373",281,5,4,3,1,5,1,6,3,5,4,2,1,4,2,5,4,1,1,1,3,2,7,3,7,4,6,1,5,2,33,1,1,4,2,4,6,3000,1
"374",25,3,5,5,3,4,3,4,4,2,1,2,5,5,3,5,2,2,1,5,1,1,6,3,6,1,6,2,5,3,18,1,2,7,5,2,7,1050,4
"375",38,2,3,3,3,5,2,3,3,5,3,2,2,1,5,5,2,1,4,2,2,1,7,1,7,4,4,4,5,2,26,1,2,7,2,1,7,5000,3
"376",142,4,4,5,4,1,2,7,2,5,2,1,1,6,1,5,4,2,1,5,5,2,6,3,7,2,7,6,5,2,27,1,3,7,6,5,4,1800,2
"377",310,5,4,6,4,3,2,2,2,3,2,1,4,1,5,5,6,1,1,5,1,1,7,7,7,5,7,6,5,1,19,1,1,7,2,2,6,1300,2
"378",319,1,5,6,5,3,3,4,3,1,1,6,3,3,1,5,3,1,1,2,4,1,1,5,3,6,1,1,5,1,25,1,3,6,2,2,2,2000,3
"379",321,4,4,4,4,4,2,2,3,1,1,3,5,1,2,5,1,2,1,1,2,1,5,6,6,7,5,2,5,2,37,1,1,4,2,2,4,3000,4
"380",368,6,3,4,2,3,2,2,2,5,1,1,2,1,5,5,6,1,1,1,2,2,7,7,4,3,7,1,5,2,19,1,1,6,5,3,7,1600,1
"381",221,2,2,3,5,2,4,4,3,1,1,2,2,2,2,5,7,3,4,1,6,1,4,4,2,5,5,1,5,1,50,1,1,4,2,1,6,1800,1
"382",17,6,3,5,3,4,3,2,6,1,1,2,4,1,5,5,3,1,1,1,1,4,5,4,7,4,2,4,5,2,21,1,2,6,2,5,6,3500,4
"383",306,3,4,5,4,5,4,5,5,2,2,2,4,1,1,5,2,1,2,3,2,4,7,4,5,4,5,1,5,2,18,1,1,6,5,2,6,5000,4
"384",134,4,4,6,5,3,6,4,3,5,2,2,2,1,1,5,5,5,1,2,4,1,3,7,6,4,7,4,5,2,24,1,1,4,6,2,5,33000,4
"385",97,4,5,6,4,3,5,3,4,5,1,1,1,2,4,5,2,1,5,5,1,1,7,1,7,4,7,2,5,2,29,1,3,4,2,3,6,2494,4
"386",209,5,5,4,5,3,5,2,2,5,4,1,4,2,5,5,3,4,1,1,5,2,5,5,5,7,2,2,5,1,63,1,1,6,2,7,5,90000,1
"387",48,6,4,5,5,3,4,4,3,1,2,2,1,1,1,5,2,1,1,1,4,2,7,7,5,3,5,2,5,2,42,1,2,7,5,2,5,2100,4
"388",79,5,4,2,3,5,4,5,3,2,3,4,3,2,2,5,4,1,4,1,2,1,7,3,7,5,1,4,5,2,20,1,2,4,3,2,5,5000,1
"389",105,5,1,6,5,6,4,4,3,3,6,1,2,5,3,5,6,3,2,1,4,3,5,2,6,5,2,5,5,2,23,1,3,6,2,2,8,85000,5
"390",60,5,5,5,5,4,4,4,4,4,2,3,6,6,1,5,5,2,1,3,3,1,5,6,3,1,1,5,3,2,22,1,2,6,5,3,7,2000,3
"391",289,3,5,5,5,5,5,3,3,6,5,4,6,1,3,5,2,3,5,4,1,1,6,1,7,6,7,5,5,2,22,1,2,4,5,3,5,1300,3
"392",412,3,4,6,5,3,1,4,3,3,5,2,1,4,1,5,4,3,1,5,2,1,6,4,5,6,4,1,5,2,46,1,1,4,5,3,5,50000,3
"393",97,2,2,4,2,4,3,2,2,3,4,1,6,2,5,5,5,1,2,2,1,1,6,1,6,2,4,1,5,2,27,1,1,4,5,3,5,22000,2
"394",267,4,6,5,3,3,4,5,3,5,2,1,1,1,1,5,2,1,4,1,5,2,5,2,6,4,3,6,5,1,26,1,3,5,5,3,6,5500,5
"395",186,5,3,6,2,2,2,4,5,5,4,2,2,3,5,5,4,2,1,1,1,1,5,4,7,1,7,1,5,2,31,1,3,4,2,2,7,2000,4
"396",399,2,2,2,5,4,4,5,2,3,2,2,3,2,1,5,1,3,1,4,5,3,5,2,6,6,4,6,5,1,26,1,3,7,2,3,5,1200,NA
"397",348,1,2,3,4,3,6,7,2,4,3,4,2,5,1,5,1,7,1,4,2,1,7,7,7,1,6,3,5,1,20,1,2,4,2,3,7,30000,4
"398",305,5,4,5,2,6,4,4,4,2,7,2,1,1,1,5,2,2,4,1,5,1,5,3,6,6,1,4,5,1,18,1,1,4,3,2,6,2500,2
"399",41,3,2,3,3,4,4,5,2,4,2,1,6,1,1,5,2,1,3,1,4,4,5,4,6,5,3,6,5,1,44,1,1,6,2,2,7,1600,3
"400",304,3,2,5,5,3,2,1,3,7,4,3,2,3,1,5,5,3,1,2,2,1,6,3,7,5,5,1,5,2,24,1,3,7,3,2,4,2200,3
"401",53,3,5,6,5,4,2,3,2,4,1,6,1,3,1,5,5,3,1,5,2,1,5,2,7,1,5,7,5,2,39,1,3,6,2,2,8,1500,1
"402",153,4,2,1,3,3,5,2,3,1,4,2,3,5,2,5,5,3,1,5,2,1,1,4,5,2,5,5,5,1,22,1,3,4,5,6,5,2000,3
"403",376,5,3,7,5,5,3,3,5,4,6,1,2,4,6,5,2,2,2,2,5,4,6,7,7,6,5,4,5,2,25,1,1,4,2,2,5,40000,2
"404",386,5,3,2,7,2,4,3,2,2,1,5,5,2,4,5,3,3,1,3,5,2,5,1,7,6,4,7,5,2,27,1,2,7,2,2,8,3200,2
"405",11,3,3,5,3,4,5,2,4,4,1,5,3,2,2,5,2,1,4,2,3,2,5,1,6,5,4,4,5,2,19,1,1,5,2,4,8,3300,3
"406",59,6,3,5,5,2,5,3,3,3,6,1,6,5,3,5,2,1,2,1,2,1,4,1,7,6,5,6,5,1,24,1,2,6,5,4,6,30000,2
"407",353,7,3,5,3,6,4,2,3,4,6,2,2,3,2,5,1,1,2,1,3,4,7,3,4,7,3,1,5,1,44,1,2,5,3,2,4,90000,1
"408",106,5,3,1,5,3,2,4,4,5,6,1,2,2,3,5,1,5,7,1,2,1,4,1,6,7,5,4,5,2,47,1,3,7,3,2,5,3000,6
"409",92,6,4,3,5,2,3,2,3,5,2,3,1,3,1,5,5,1,4,1,7,1,5,1,4,6,3,5,5,3,21,1,2,7,5,2,7,1500,6
"410",410,4,4,3,1,5,3,2,3,3,1,2,1,4,3,5,5,1,5,6,5,4,4,6,5,6,7,5,5,1,22,1,2,7,2,2,6,3000,3
"411",194,5,4,2,4,4,3,5,1,1,7,2,5,4,1,5,3,3,1,3,1,3,1,3,4,4,7,7,5,2,26,1,3,6,2,4,7,2100,3
"412",22,4,2,6,5,1,4,4,3,2,5,2,2,2,1,5,1,1,4,4,3,1,6,3,6,6,6,3,5,1,18,1,1,7,5,2,5,4200,5
"413",412,4,3,5,5,3,7,4,4,6,2,1,4,5,4,5,3,1,1,3,2,3,4,7,4,2,1,2,5,1,58,1,1,6,1,2,2,1800,6
"414",322,6,4,1,4,5,1,2,2,3,1,5,6,4,6,5,1,2,4,4,1,4,5,4,2,4,2,4,5,2,18,1,2,6,6,2,5,3900,4
