"ID","BSMBS_4u_I1","BSMBS_8u_I2","BSMBS_9u_I3","BSMBS_10u_I4","BSMBS_11d_I5","BSMBS_13d_I6","BSMBS_14d_I7","BSMBS_18d_I8","MBS_1","MBS_2","MBS_3","MBS_4","MBS_5","MBS_6","AC_1","ESJS_1","ESJS_2","ESJS_3","ESJS_4","ESJS_5","ESJS_6","ESJS_7","SAS_1","SAS_2","SAS_3","SAS_4","SAS_5","AC_2","Gender","Age","Nacionality","Marital_Status","Education","Occupation","PoliticalOrientation","SSS","Household_Income","Household_members_1"
399,3,4,4,3,2,4,3,3,2,2,3,1,2,1,5,2,2,2,2,3,1,3,4,7,5,5,3,5,3,18,1,1,4,2,2,6,1000,4
31,4,4,4,4,3,2,2,3,5,3,2,4,2,2,5,3,1,3,4,5,1,6,5,3,4,4,6,5,1,42,1,4,6,5,3,6,22000,2
40,3,3,1,5,2,1,2,1,2,1,1,2,1,1,5,1,1,1,1,3,1,6,3,6,4,4,1,5,1,21,1,1,7,3,2,5,4500,2
151,2,2,4,1,6,5,5,3,2,1,1,1,1,2,5,1,1,6,3,2,1,7,3,7,3,6,4,5,2,22,1,1,7,2,1,2,3000,3
398,5,5,6,5,2,2,3,1,5,3,3,1,2,5,5,4,2,6,2,4,2,2,1,3,3,2,3,5,2,19,1,2,7,2,6,6,3000,4
295,4,2,2,2,6,4,5,4,1,3,1,2,2,1,5,3,1,1,3,2,1,4,4,6,5,7,5,5,2,22,1,1,6,2,3,3,3000,3
67,5,5,4,6,2,3,3,4,5,3,2,2,3,4,5,5,3,1,5,4,2,5,1,2,1,3,1,5,1,58,1,1,7,5,1,5,2000,3
194,2,3,2,2,4,3,2,2,3,3,2,3,2,5,5,4,5,5,3,5,3,7,7,7,4,5,5,5,2,42,1,1,6,5,4,3,2494,3
331,3,4,4,4,4,4,3,4,4,4,4,1,3,2,5,3,1,2,4,2,1,5,3,6,2,2,4,5,2,21,1,1,4,2,3,6,1200,3
349,4,2,3,5,6,4,5,4,3,2,2,1,2,1,5,3,1,1,2,3,1,1,2,2,1,2,2,5,1,20,1,1,4,3,1,6,1200,5
117,5,4,3,5,4,3,2,2,4,2,4,6,4,2,5,4,1,3,1,2,2,7,5,6,5,6,4,5,2,23,1,2,7,2,2,6,3150,4
387,5,6,5,6,2,4,5,5,5,5,4,3,5,6,5,5,2,1,4,5,2,4,1,6,4,4,2,5,2,NA,1,1,7,6,3,9,NA,NA
325,3,3,4,3,2,2,4,3,3,3,1,1,2,2,5,1,1,1,3,2,1,1,1,6,3,3,2,5,1,32,1,1,6,5,1,7,1125,NA
390,5,4,4,5,2,3,2,2,5,5,5,5,7,6,5,6,4,4,5,6,1,4,5,4,3,3,1,5,1,32,1,1,4,5,3,7,2350,4
93,3,4,3,3,3,2,2,2,3,2,3,2,2,2,5,1,1,1,1,2,1,5,1,5,2,6,2,5,2,34,1,2,6,5,2,5,47000,2
399,4,2,6,4,4,4,5,5,4,6,5,6,5,4,5,3,2,4,4,4,1,6,5,6,6,7,7,5,2,61,1,3,6,5,3,8,2900,1
238,5,5,6,6,3,1,3,3,5,4,4,5,6,5,5,5,3,4,6,5,4,6,4,6,3,5,6,5,1,29,1,2,6,3,5,8,5500,1
64,4,4,5,3,6,2,5,3,1,1,3,3,5,2,5,2,4,2,4,3,3,6,7,6,6,7,7,5,2,24,1,1,7,2,3,5,1500,2
384,3,3,4,6,2,2,4,3,4,4,2,1,5,3,5,5,2,2,1,5,4,3,5,6,4,3,4,5,1,20,1,2,5,2,3,7,3000,2
218,4,5,3,6,6,4,4,4,5,5,5,3,6,5,5,5,3,4,5,6,2,6,5,7,2,4,5,5,2,21,1,1,4,2,5,7,3500,4
156,5,3,3,3,6,7,6,4,2,5,6,7,5,2,5,5,3,5,2,4,1,1,4,3,6,5,4,5,1,69,1,3,7,5,3,7,5000,3
294,2,1,3,2,5,3,4,3,5,2,1,3,1,2,5,2,1,1,2,2,1,2,4,6,7,5,6,5,2,21,1,1,6,2,2,2,1300,2
156,2,2,4,3,5,3,4,4,3,3,4,3,4,3,5,4,1,3,1,4,1,7,2,4,5,7,7,5,1,50,1,2,7,4,2,5,4500,2
56,5,4,4,5,3,1,2,3,4,2,5,5,4,3,5,4,1,1,3,3,1,6,2,4,2,6,4,5,1,18,1,1,4,2,4,7,3800,4
123,4,4,5,5,3,1,3,2,5,4,2,3,6,5,5,5,5,1,5,6,2,7,3,4,3,5,2,5,2,47,1,3,6,5,2,8,3500,4
310,5,5,5,4,4,4,3,3,7,6,6,6,5,6,5,6,5,2,5,6,4,7,1,4,4,4,6,5,2,49,1,3,6,5,4,7,3500,2
348,3,3,4,5,3,5,4,4,2,1,1,1,2,2,5,2,1,2,1,1,2,7,2,6,5,6,3,5,2,40,1,3,7,5,2,6,3100,1
185,5,5,6,4,5,5,5,4,2,3,1,1,1,1,5,1,1,2,2,2,1,4,4,7,7,7,5,5,2,24,1,2,4,2,2,5,2000,2
62,2,2,1,3,6,6,5,3,2,4,1,4,1,1,5,2,2,2,4,2,1,7,6,5,6,5,6,5,2,52,1,3,4,5,2,5,3000,2
233,3,3,5,4,3,2,4,3,4,5,5,5,5,6,5,5,2,3,5,6,2,7,5,7,4,4,7,5,1,45,1,2,7,5,4,5,1200,2
344,6,5,5,5,2,2,2,2,5,4,4,3,3,5,5,6,1,4,4,4,2,6,3,7,7,7,6,5,2,21,1,2,6,2,2,5,0,NA
155,4,2,5,5,3,2,4,4,1,1,1,2,2,2,5,2,1,3,1,3,1,4,5,6,7,6,6,5,1,56,1,3,6,5,1,6,2700,1
321,5,5,3,2,4,5,5,4,1,2,2,4,1,2,5,1,1,1,1,2,1,5,6,7,7,7,6,5,1,19,1,1,5,2,2,5,2000,4
247,2,3,5,4,3,3,5,3,3,4,1,1,3,1,5,2,2,1,2,3,1,5,1,7,4,6,3,5,2,20,1,1,5,2,5,5,2350,5
13,3,3,4,4,5,4,2,2,6,3,5,3,4,4,5,6,2,4,5,5,1,6,3,6,4,3,7,5,2,19,1,1,4,2,3,5,1300,4
130,4,3,5,4,3,4,3,2,5,1,2,2,2,1,5,3,1,1,1,3,1,5,1,5,1,2,2,5,1,22,1,1,6,5,2,8,5000,5
301,2,4,3,4,3,2,3,2,5,3,3,1,2,3,5,3,1,1,4,3,1,6,5,7,6,6,6,5,2,42,1,2,5,4,4,5,1400,1
383,4,2,6,5,3,3,4,3,4,3,2,1,4,2,5,4,1,5,2,2,4,4,4,6,4,5,5,5,1,19,1,2,7,2,3,8,1600,4
255,6,2,4,5,3,2,2,1,3,4,1,1,1,1,5,2,3,2,2,2,1,6,1,3,2,2,2,5,2,24,1,1,7,2,2,6,NA,2
287,6,5,6,6,2,2,2,3,5,5,6,4,6,6,5,6,4,4,5,5,5,6,4,7,5,2,3,5,2,18,1,2,4,5,4,8,NA,5
1,4,3,3,4,4,3,3,4,1,2,1,2,2,2,5,1,1,4,2,3,1,2,4,4,2,5,5,5,1,37,1,1,6,2,2,4,4000,2
36,5,3,4,6,2,3,2,1,5,2,2,1,2,3,5,4,1,1,1,4,2,6,2,7,1,4,2,5,1,37,1,2,6,3,2,7,3600,4
160,4,4,4,5,4,4,4,5,1,1,1,2,1,1,5,3,1,2,2,1,1,5,1,4,4,5,3,5,2,28,1,2,7,2,NA,8,48000,4
83,4,4,5,4,5,3,3,3,2,2,2,3,2,3,5,2,1,2,1,3,1,5,2,7,3,5,1,5,2,34,1,3,7,3,1,7,1700,3
96,3,3,2,4,6,2,4,4,4,5,3,2,3,2,5,3,1,5,3,3,2,4,4,7,3,4,4,5,1,29,1,2,6,2,3,7,4500,3
251,6,4,6,5,5,3,4,4,4,5,4,3,5,4,5,2,3,4,3,5,1,5,6,7,5,5,6,5,1,36,1,1,7,2,3,5,3300,3
225,2,2,5,3,3,1,3,2,3,2,1,1,1,2,5,2,1,1,1,2,1,6,6,7,5,6,4,5,2,30,1,1,6,2,2,5,2000,2
252,5,4,4,4,3,3,2,3,3,5,2,2,3,5,5,2,1,4,2,2,1,3,2,3,1,2,1,5,1,54,1,2,6,5,2,7,5000,4
234,4,3,5,3,4,4,2,2,6,5,5,4,5,4,5,4,2,4,1,6,3,6,4,6,3,4,4,5,2,24,1,3,6,2,3,6,2000,4
286,3,2,4,4,6,6,4,3,6,5,6,5,4,5,5,7,4,4,5,6,4,7,3,4,1,1,1,5,2,66,1,3,5,5,3,5,2100,2
118,3,4,4,2,5,3,4,4,1,2,1,1,1,1,5,3,3,1,2,4,1,4,4,7,7,7,5,5,2,40,1,2,7,2,3,5,1000,4
81,6,4,5,4,4,3,4,3,6,4,3,2,3,2,5,4,5,5,2,3,5,5,2,6,5,4,4,5,2,23,1,2,4,2,2,3,3400,4
184,3,3,4,4,4,4,2,3,3,3,2,1,2,2,5,4,2,6,3,3,3,5,3,3,4,4,4,5,2,18,1,2,4,2,3,7,25000,5
399,6,5,4,5,3,3,4,3,3,2,2,1,1,2,5,2,2,6,3,3,3,7,2,5,1,4,2,5,2,20,1,1,4,2,2,6,4000,5
30,5,4,5,5,3,4,3,2,6,5,4,2,5,5,5,5,2,3,3,4,2,6,2,5,5,4,2,5,1,19,1,2,6,2,2,7,2300,4
161,4,4,6,4,3,2,4,4,6,5,6,2,6,6,5,7,2,1,5,6,1,5,3,6,6,5,6,5,2,26,1,1,6,2,2,6,3000,2
162,4,2,2,5,3,3,3,3,2,2,2,2,1,2,5,2,3,4,2,2,2,5,2,2,2,3,3,5,2,69,1,4,6,6,2,6,5000,1
66,2,1,3,5,4,1,3,2,1,1,1,1,1,1,5,4,1,2,1,3,1,1,1,5,3,3,2,5,2,18,1,1,7,5,1,7,4000,2
213,3,4,5,4,6,3,4,4,5,5,6,3,6,5,5,5,3,7,3,5,4,5,4,6,5,5,6,5,2,37,1,1,6,4,4,7,40000,2
181,4,2,2,4,7,6,4,4,1,1,1,1,1,1,5,1,1,4,1,1,1,6,1,5,4,3,4,5,1,18,1,1,7,2,2,4,1400,3
399,4,3,4,4,3,3,5,3,5,3,2,4,2,4,5,2,1,4,2,3,1,6,6,6,6,7,4,5,1,21,1,1,4,2,3,6,2300,3
388,2,2,5,3,5,4,5,3,4,1,3,1,1,1,5,1,1,1,1,1,1,6,6,7,4,7,6,5,1,NA,1,2,7,6,6,6,NA,NA
399,5,4,6,4,4,4,2,3,7,7,6,7,6,5,5,5,4,3,5,6,2,7,1,6,3,1,2,5,2,25,1,2,5,2,5,6,1900,4
164,4,1,2,4,3,2,2,3,4,3,3,6,5,5,5,3,2,1,4,2,3,4,5,5,6,7,7,5,2,33,1,2,4,2,3,5,1400,3
257,3,4,3,5,3,3,5,4,1,2,1,1,3,2,5,2,1,1,3,1,1,3,3,2,1,3,1,5,1,41,1,2,4,2,2,8,22000,4
91,5,4,5,5,4,2,3,2,3,3,1,2,2,3,5,4,2,1,4,2,1,5,3,4,5,3,3,5,2,27,1,1,6,5,NA,6,1000,5
191,3,2,3,3,4,3,3,3,3,2,3,3,3,3,5,2,1,1,2,2,1,3,4,5,4,4,4,5,2,49,1,3,7,5,2,6,2500,3
304,2,4,5,2,4,2,3,2,4,3,3,3,4,6,5,4,2,2,2,3,2,6,6,7,5,4,7,5,2,23,1,1,4,2,3,5,1000,2
375,5,5,6,2,4,3,3,3,3,3,3,1,2,4,5,5,2,4,6,6,4,6,6,7,7,6,7,5,2,23,1,3,6,2,2,7,2040,5
80,4,4,5,4,4,5,5,6,3,3,2,2,5,3,5,5,3,3,4,4,1,7,6,7,6,6,4,5,2,23,1,1,4,3,2,7,4400,4
78,4,3,3,5,3,3,3,2,4,3,3,2,3,4,5,4,1,5,1,3,1,3,4,7,5,5,6,5,2,24,1,1,4,2,3,5,2800,4
9,4,6,5,5,5,2,4,3,3,1,2,1,3,1,5,2,2,1,1,2,1,5,2,3,1,3,3,5,2,49,1,3,7,5,2,6,30000,3
