"","id","estimation_condition","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est6","low_rep_est_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","imc","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","hour","minute","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","female","age"
"339",451,0,3,4,3,1,3,1,3,2,2,2,2,2,1,2,6,2,3,2,2,2,3,0,20,4,2,4,4,5,4,3,4,4,3,2,4,1,71
"340",508,1,3,1,4,1,3,1,3,3,4,1,3,4,2,2,1,2,4,2,4,2,3,0,0,4,5,4,3,3,3,2,3,5,4,6,3,2,44
"341",216,1,4,2,1,3,1,2,3,3,4,1,3,5,3,2,5,2,5,1,2,1,4,0,20,3,1,4,3,3,6,4,3,3,6,4,2,1,57
"342",284,1,2,3,4,4,3,3,2,3,4,1,3,5,1,2,3,1,1,2,1,1,3,1,15,3,3,2,3,4,3,3,5,5,3,2,4,2,50
"343",710,0,3,2,6,3,3,3,6,5,3,1,2,2,3,2,1,5,2,1,1,1,4,0,0,3,3,5,3,6,4,4,4,4,4,4,4,1,19
"344",474,0,2,4,3,3,2,2,5,3,3,2,4,4,3,2,4,2,1,2,1,1,2,6,10,4,3,5,4,5,3,4,4,2,3,4,5,2,51
"345",338,1,3,4,3,3,2,2,3,2,1,3,2,6,4,2,1,6,1,2,3,1,3,2,30,3,3,3,3,4,3,2,4,3,3,5,4,1,24
"346",636,1,1,1,4,1,1,1,2,3,1,1,4,6,4,2,3,2,4,5,1,1,2,20,10,2,3,5,5,3,6,4,2,3,4,3,4,2,40
"347",105,0,4,1,4,1,3,3,4,2,2,2,1,3,2,2,5,1,1,2,2,3,1,2,30,6,3,5,1,4,5,4,1,4,4,4,3,1,45
"348",352,1,1,4,5,4,2,1,3,3,3,1,4,5,2,2,1,2,2,2,2,4,2,0,3,5,4,3,4,4,3,3,3,4,4,4,3,2,66
"349",614,0,2,1,3,4,4,1,6,4,2,1,5,2,1,2,2,5,1,1,1,1,2,0,2,4,2,3,4,4,6,3,3,3,5,5,3,1,45
"350",218,0,2,1,2,2,1,1,4,3,2,2,5,4,4,2,1,2,4,1,1,2,1,0,0,4,3,4,4,3,3,4,3,3,5,2,3,1,46
"351",612,1,2,5,4,3,1,4,5,1,3,1,1,5,2,2,5,1,2,1,3,3,2,0,0,4,4,4,5,3,3,5,3,2,4,4,2,1,19
"352",220,0,3,1,2,4,2,1,5,1,2,1,4,4,2,2,5,1,2,1,3,1,1,0,5,4,1,3,4,4,4,2,2,3,5,4,3,1,64
"353",524,1,1,3,5,2,3,1,6,3,5,1,1,1,1,2,3,2,2,1,2,2,1,1,40,3,3,3,3,3,2,3,3,5,4,3,2,1,48
"354",601,0,2,4,4,1,2,1,4,3,2,1,5,5,4,2,3,3,2,1,4,2,2,1,10,3,4,4,5,4,5,6,4,3,4,3,3,1,50
"355",535,1,2,2,3,3,4,2,4,2,5,1,5,3,3,2,1,2,3,1,3,2,3,0,5,4,4,2,4,3,2,4,4,4,4,3,4,1,47
"356",362,1,3,1,1,1,3,2,4,3,5,4,7,5,1,2,3,4,2,1,1,2,1,0,40,4,4,3,2,3,4,4,3,3,6,2,5,1,75
"357",701,0,3,1,3,1,2,2,4,3,1,2,2,2,3,2,2,4,4,2,1,1,5,0,5,3,4,5,4,2,4,4,3,4,5,4,5,1,75
"358",544,0,4,2,5,2,2,4,5,3,1,1,2,5,2,2,2,1,2,2,2,1,3,1,15,3,4,4,3,4,4,3,3,3,4,4,3,1,60
"359",284,0,2,2,2,3,4,2,1,4,5,1,3,4,3,2,3,3,4,2,2,2,3,1,30,1,2,5,2,4,4,4,5,4,4,4,2,2,36
"360",692,1,3,2,6,3,5,2,5,2,2,1,3,5,1,2,5,2,1,2,1,2,3,1,0,4,5,4,4,4,4,2,3,1,5,2,3,1,50
"361",304,0,2,3,2,2,3,2,5,2,1,1,7,2,4,2,1,3,1,1,4,1,2,0,15,3,4,4,3,5,4,3,3,3,4,3,4,1,48
"362",625,0,3,3,3,1,2,3,4,4,6,2,4,5,3,2,4,4,3,1,1,2,3,0,15,2,3,5,3,3,3,5,4,3,2,4,3,1,43
"363",284,1,4,1,2,1,3,2,3,1,4,1,1,3,1,2,1,1,2,3,2,1,2,0,0,4,4,5,4,5,2,2,2,4,4,4,2,1,51
"364",273,1,3,3,4,2,3,3,2,3,2,3,1,5,5,2,3,1,4,2,2,1,2,0,30,6,2,3,2,3,3,4,4,3,2,4,5,2,39
"365",506,1,1,3,4,1,2,1,5,2,2,4,6,1,1,2,1,2,1,1,4,2,2,1,3,4,4,5,5,3,4,5,3,2,3,3,5,1,37
"366",358,0,1,1,4,4,1,2,6,3,2,3,1,3,3,2,1,3,1,1,1,2,3,0,5,3,3,5,6,5,2,5,5,3,3,4,4,1,50
"367",325,1,1,2,4,3,1,2,3,2,1,2,1,6,3,2,3,1,2,1,2,2,3,1,0,3,3,4,4,3,3,4,3,3,4,5,3,2,46
"368",390,1,3,3,2,3,3,1,3,1,5,2,1,2,4,2,5,2,1,1,1,2,3,1,40,3,3,3,4,3,4,4,4,2,4,3,3,1,75
"369",642,1,1,2,5,1,2,1,2,3,3,3,1,6,3,2,1,1,5,2,1,1,2,0,0,3,3,3,3,5,4,4,4,3,4,5,6,1,36
"370",187,0,1,4,3,3,1,2,5,1,2,1,2,4,1,2,2,1,1,2,3,2,2,0,0,4,3,6,4,5,3,3,4,3,4,2,2,1,61
"371",580,0,1,3,4,1,1,4,3,2,1,5,4,5,4,2,5,1,1,2,2,1,1,0,5,2,6,3,6,5,3,5,2,3,5,4,4,1,45
"372",525,0,3,2,3,5,2,3,3,2,3,1,2,3,3,2,1,3,4,2,5,1,2,0,5,5,1,3,3,3,3,3,2,4,4,2,4,1,41
"373",530,1,1,2,3,3,1,1,4,1,1,1,4,6,1,2,5,1,2,1,4,1,2,0,0,3,3,3,4,4,3,4,3,3,3,3,6,2,45
"374",461,0,3,3,5,2,5,3,3,2,6,1,2,3,4,2,1,1,2,1,2,2,1,0,5,2,4,5,5,3,4,3,3,4,3,5,4,1,45
"375",650,0,3,1,2,3,4,3,5,3,3,1,2,4,5,2,2,1,1,1,2,2,1,1,10,2,4,4,3,4,3,4,3,2,3,2,2,1,69
"376",682,1,1,2,2,1,2,3,5,1,6,1,4,2,2,2,1,1,1,3,2,2,2,0,0,4,4,4,4,4,5,3,4,4,4,6,4,2,41
"377",603,0,2,2,3,4,2,2,6,2,5,3,4,4,5,2,1,1,2,1,2,2,2,0,0,2,4,6,4,4,4,4,3,4,5,4,4,2,22
"378",446,0,4,1,3,2,3,2,3,2,1,2,3,5,3,2,1,4,4,1,1,2,3,1,5,3,4,4,4,4,5,2,4,4,5,4,5,2,47
"379",599,0,3,3,3,1,2,3,3,2,5,1,4,5,2,2,2,1,3,3,4,2,1,0,0,3,1,4,4,4,3,2,3,4,6,3,2,1,42
"380",191,0,4,3,4,1,1,2,5,1,3,4,3,5,3,2,1,1,3,2,2,1,1,0,0,3,5,3,3,5,3,4,5,1,4,3,3,2,59
"381",478,1,2,2,5,4,3,3,3,2,5,2,3,4,1,2,1,1,2,1,3,2,1,0,0,5,3,5,3,5,4,2,3,5,3,2,3,1,46
"382",243,0,1,1,3,2,2,2,3,2,1,2,2,5,4,2,1,1,2,1,2,1,1,0,0,3,5,4,4,3,4,5,3,5,4,4,3,1,19
"383",643,1,3,2,3,1,2,2,6,3,5,2,3,6,5,2,4,4,1,2,2,1,2,0,30,2,3,2,4,4,5,3,3,1,4,4,3,1,57
"384",511,0,3,3,3,4,2,1,3,3,1,5,4,5,2,2,5,2,3,2,1,2,4,0,10,4,2,5,4,4,5,4,4,3,4,3,3,1,38
"385",432,1,4,2,6,3,3,4,4,3,2,1,2,4,2,2,1,1,4,3,3,2,2,1,10,3,2,4,3,3,4,2,4,3,4,2,3,2,51
"386",467,1,2,3,5,3,3,2,3,3,1,1,4,2,5,2,1,2,3,1,3,1,4,0,30,4,6,3,5,4,4,4,3,3,2,5,3,1,50
"387",468,0,3,1,6,2,3,1,4,4,4,1,1,4,5,2,3,2,1,2,2,2,2,2,30,3,4,4,5,4,4,4,3,2,3,4,4,1,21
"388",235,1,4,3,2,2,2,1,6,2,3,5,4,5,3,2,2,1,4,1,2,1,3,1,45,3,3,3,5,4,5,3,4,5,4,4,6,1,28
"389",140,1,1,4,4,5,3,2,3,2,5,2,3,4,2,2,5,3,1,2,3,1,2,0,10,4,5,6,1,3,2,3,4,6,4,3,4,2,35
"390",501,1,2,2,5,2,3,3,3,2,2,2,2,1,2,2,1,4,2,1,2,2,2,0,20,2,3,4,3,6,5,4,3,4,3,3,4,1,35
"391",454,0,3,1,5,4,2,2,6,3,1,4,4,2,2,2,3,1,4,1,4,3,2,0,10,2,3,3,4,4,4,4,3,3,4,2,4,1,27
"392",581,1,1,4,3,4,3,2,3,1,1,3,4,5,2,2,2,1,3,2,2,2,3,0,0,3,4,3,4,5,4,3,2,5,5,4,3,1,48
"393",410,1,2,4,5,1,3,4,5,2,2,1,2,2,4,2,3,2,2,1,1,4,2,0,30,5,3,2,1,5,2,4,2,2,5,3,3,1,53
"394",168,1,3,1,4,1,3,1,6,3,2,2,5,4,4,2,1,4,3,1,4,1,3,0,20,5,4,4,4,3,2,4,3,3,4,3,4,2,35
"395",651,1,6,4,6,2,2,1,3,3,6,1,4,4,1,2,6,2,1,4,2,1,4,0.5,0,4,3,5,5,4,4,3,3,2,2,4,4,4,41
"396",366,0,5,3,6,1,3,3,3,1,1,2,2,3,1,2,6,2,2,1,1,2,1,0,0,3,4,5,5,4,4,2,3,4,4,6,4,1,21
"397",622,1,4,1,3,2,1,3,5,3,2,2,2,4,1,2,1,2,2,1,1,2,3,0,30,4,2,3,4,5,2,5,4,3,4,4,4,1,54
"398",232,0,3,1,2,3,3,4,2,3,2,3,3,2,1,2,3,4,4,2,3,2,2,0,3,3,3,6,3,3,3,4,4,3,4,5,1,1,42
"399",155,1,4,2,5,5,3,3,4,1,1,2,2,2,3,2,1,1,2,2,5,2,3,0,10,4,2,3,4,3,2,4,4,3,4,4,2,2,53
"400",581,1,3,3,5,3,2,4,3,3,6,1,1,4,3,2,2,2,1,1,3,4,1,0,0,3,3,4,4,4,4,5,4,4,4,3,3,2,49
"401",460,1,3,1,3,2,3,3,3,2,3,1,2,5,2,2,2,1,3,1,1,2,4,0,30,4,5,4,5,4,5,3,4,4,4,3,4,1,48
"402",537,0,3,1,4,3,3,2,3,1,2,1,1,4,2,2,1,5,2,1,4,4,1,1,30,4,5,5,3,4,4,2,4,5,6,3,3,2,38
"403",256,0,2,3,5,2,2,2,4,3,2,1,6,1,2,2,5,1,4,4,1,2,3,0,15,3,4,4,4,3,5,4,1,3,2,4,4,1,71
"404",421,0,1,2,2,3,1,3,3,2,2,2,5,3,2,2,4,1,2,2,1,3,2,1,7,3,3,1,2,4,6,2,3,4,3,5,3,2,53
"405",338,0,1,3,5,1,2,2,2,2,4,1,4,2,3,2,1,2,4,1,3,2,2,0,10,3,4,4,3,4,4,3,3,4,1,3,4,2,60
"406",305,0,1,4,4,1,2,2,4,4,5,4,4,5,1,2,1,4,3,1,3,3,4,1,5,4,3,6,3,4,3,4,4,3,6,6,3,1,39
"407",648,0,3,2,3,2,2,4,5,3,2,3,5,2,1,2,3,3,2,3,3,1,2,1,15,3,4,5,5,5,4,4,2,4,4,3,2,2,48
"408",519,1,4,4,3,2,5,2,3,2,2,5,2,3,3,2,2,3,2,5,1,1,4,0,30,2,3,2,4,4,3,3,4,3,4,3,3,2,38
"409",94,1,3,2,5,3,2,2,5,2,1,4,2,5,1,2,1,2,2,1,3,3,2,1,5,3,3,2,3,4,4,3,4,3,5,3,4,1,55
"410",625,1,1,4,3,2,3,1,5,2,1,1,5,3,2,2,2,4,3,2,4,2,3,0,20,3,4,6,4,4,3,2,4,4,5,3,3,2,55
"411",389,0,1,2,3,1,1,2,4,1,2,1,4,6,1,2,1,2,2,1,2,4,2,1,10,3,5,5,3,4,4,2,4,4,3,3,4,1,48
"412",425,0,1,1,1,1,1,3,2,3,1,4,4,4,2,2,1,4,4,3,3,1,3,1,5,3,4,4,4,6,5,3,3,4,4,3,2,1,49
"413",428,1,3,2,4,1,1,3,6,1,1,1,6,1,1,2,3,1,2,1,1,2,2,2,40,3,3,1,4,4,4,3,5,3,3,3,3,2,41
"414",537,0,1,1,4,3,2,4,3,1,2,1,1,4,4,2,5,3,1,1,3,1,1,1,30,3,4,4,3,4,4,4,3,3,4,3,2,1,40
"415",602,1,2,2,5,1,1,1,3,3,5,1,4,1,1,2,3,2,4,2,3,2,2,1,10,4,4,3,5,2,3,4,2,2,5,4,4,2,43
"416",452,1,4,3,6,1,1,2,3,3,1,1,1,6,4,2,4,5,1,2,2,1,2,0,5,4,3,4,3,3,4,4,4,5,4,3,2,2,24
"417",381,0,1,1,5,1,4,1,1,2,2,2,3,4,2,2,1,5,1,1,4,2,3,0,0,6,2,2,4,2,3,4,3,1,4,4,5,1,57
"418",545,0,3,4,6,1,1,2,4,1,3,1,5,4,5,2,2,1,2,2,2,3,3,0,10,4,5,4,4,2,5,3,4,3,4,3,4,1,36
"419",222,0,3,1,1,2,2,2,5,4,3,6,2,6,3,2,1,2,3,2,3,4,1,0,5,3,4,4,3,2,2,4,5,2,4,4,3,1,56
"420",402,0,2,1,4,2,3,3,3,3,2,1,2,2,1,2,1,1,2,2,1,2,2,0,10,6,1,4,2,5,4,4,2,4,4,4,3,1,21
"421",273,0,2,3,3,3,1,2,3,4,4,1,1,2,3,2,5,2,4,2,1,3,2,0,10,3,3,5,4,4,3,3,4,2,4,5,4,2,42
"422",582,1,3,3,1,2,2,1,3,3,3,1,1,4,1,2,2,3,1,1,3,4,2,0,10,5,3,3,1,4,3,4,4,4,4,4,2,4,64
"423",304,1,3,1,5,2,2,1,3,2,6,2,3,3,2,2,4,1,3,1,2,2,3,0,15,4,2,6,3,2,3,3,5,4,3,2,6,2,58
"424",664,1,1,1,1,2,3,2,5,3,1,2,4,4,4,2,4,5,1,1,2,4,3,0,30,3,4,4,5,3,5,3,3,5,4,4,4,1,21
"425",676,0,1,4,5,1,2,4,3,1,2,2,1,1,3,2,4,1,4,1,3,2,3,1,0,3,3,4,3,6,4,5,2,3,3,3,4,2,36
"426",375,0,2,5,5,2,4,2,6,3,5,1,3,5,4,2,2,1,2,1,4,3,2,0,10,5,4,4,3,2,5,4,2,3,4,2,3,1,34
"427",330,0,4,3,4,1,3,4,3,2,3,5,1,7,1,2,2,1,2,2,3,4,4,0,30,4,1,4,4,3,4,4,5,4,5,5,3,1,39
"428",637,1,4,1,2,4,1,2,3,2,3,1,3,5,4,2,5,2,1,2,2,1,3,1,10,3,4,4,3,6,3,4,3,3,4,3,3,1,58
"429",222,1,2,5,4,3,2,1,6,3,2,1,3,5,3,2,2,3,3,2,2,1,4,0,3,3,3,2,2,2,4,4,2,3,3,4,6,1,62
"430",247,0,3,1,6,2,4,1,3,1,3,1,3,5,2,2,2,3,1,1,1,4,2,1,30,4,3,3,4,4,4,4,3,4,4,3,4,1,41
"431",706,1,4,6,3,2,1,1,3,1,2,1,2,4,1,2,1,4,4,4,2,3,1,0,30,2,3,3,5,2,3,4,5,2,3,3,4,1,51
"432",479,0,3,1,5,2,2,3,5,2,3,3,4,4,2,2,2,1,1,3,1,1,1,0,30,3,5,4,4,4,4,5,3,2,4,3,3,1,64
"433",613,1,2,3,3,3,1,3,3,3,5,1,1,2,2,2,1,2,4,1,2,2,1,0,3,4,2,5,3,4,3,3,3,2,3,3,3,1,21
"434",487,0,3,2,4,1,1,3,6,1,1,4,2,6,2,2,1,2,4,2,4,1,2,0,5,4,3,5,3,4,3,2,4,3,5,4,4,1,58
"435",377,0,4,2,3,4,1,2,5,3,3,5,2,5,2,2,1,1,1,3,1,3,2,1,5,3,2,4,3,4,4,4,4,4,4,4,4,2,38
"436",168,1,3,2,4,3,3,1,5,5,5,1,3,5,2,2,1,1,4,4,2,4,2,1,0,3,3,5,5,2,3,3,3,2,3,5,2,2,61
"437",376,0,3,6,3,4,3,1,5,2,5,1,2,4,2,2,5,2,1,1,2,1,3,1,0,4,4,4,4,5,5,2,4,3,6,4,2,2,21
"438",318,0,4,3,4,2,3,2,5,2,4,1,1,5,5,2,4,2,4,2,4,2,2,0,0,5,3,4,4,4,4,3,4,3,5,3,2,1,51
"439",666,0,3,1,2,2,3,1,3,2,2,5,3,5,6,2,5,5,1,3,1,1,2,1,15,4,3,5,5,5,4,3,4,4,5,3,3,1,53
"440",687,1,5,4,3,2,1,2,4,4,3,2,2,7,1,2,1,2,4,2,1,2,4,1,5,3,4,4,3,3,5,3,3,4,5,4,3,2,37
"441",690,1,3,1,5,3,3,3,6,3,2,2,1,4,3,2,1,1,1,1,1,4,3,1,15,4,2,6,5,4,6,4,4,3,4,4,4,1,19
"442",570,0,1,4,6,1,4,3,4,3,2,2,2,4,5,2,3,2,1,1,1,1,3,0,10,3,4,5,3,4,3,2,5,3,4,2,4,1,44
"443",593,0,1,1,3,1,5,2,3,1,2,2,5,2,1,2,6,4,1,1,4,3,1,0,30,3,4,5,5,4,4,3,5,5,4,3,5,1,61
"444",347,0,3,3,5,2,4,3,6,1,4,2,1,4,6,2,1,4,3,1,2,4,1,0,0,3,4,3,4,4,5,3,4,5,6,2,4,1,35
"445",353,0,4,4,4,4,2,1,3,1,3,5,1,3,1,2,3,2,1,2,4,1,2,0,30,3,3,3,4,3,4,3,4,6,5,4,5,2,45
"446",497,0,3,3,1,2,2,3,6,1,6,1,1,4,3,2,4,3,2,1,2,4,1,3,15,3,3,5,3,4,3,4,4,4,5,4,3,1,72
"447",314,0,3,3,3,1,1,1,6,3,5,2,4,6,1,2,6,2,4,2,1,1,1,1,5,5,2,4,4,3,3,4,4,3,4,4,4,2,42
"448",140,1,1,5,6,1,1,2,6,2,3,1,3,7,1,2,3,1,3,1,2,2,4,0,0,4,1,3,5,2,5,3,3,2,5,3,4,1,44
"449",633,1,2,2,6,2,4,1,2,1,4,1,1,5,2,2,3,3,3,3,2,2,2,0,30,4,3,5,5,2,3,3,5,5,4,4,4,1,53
"450",532,0,3,5,3,3,3,2,2,3,6,1,3,3,4,2,3,5,2,3,3,1,3,0,5,4,1,3,4,4,4,6,4,5,4,4,3,1,40
"451",499,0,1,2,2,1,2,4,3,2,3,1,1,6,4,2,4,4,1,1,2,2,3,0,5,3,2,5,3,4,4,5,3,5,5,3,5,1,42
"452",637,1,1,3,6,2,3,1,3,1,2,4,2,5,3,2,5,4,1,1,1,2,3,0,10,4,4,3,3,4,3,3,4,4,4,4,4,1,43
"453",431,1,2,3,6,2,1,1,5,4,2,1,5,5,3,2,1,5,4,1,3,3,2,0,10,4,4,6,2,4,6,5,4,3,5,4,5,1,51
"454",326,0,3,2,2,3,3,1,5,1,4,3,5,5,2,2,6,2,2,4,1,1,3,0,5,3,4,4,2,5,4,3,4,3,3,4,2,1,53
