"","id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
"243",1788,4,4,4,4,4,4,3,3,2,2,2,4,2,3,2,5,6,2,3,2,1,1,2,2,2,0,5,4,4,1,4,4,4,4,1,2,3,3,3,2,3,5,2,4,3,4,5,2,4,2,2,1,71
"244",1178,4,5,4,4,4,4,4,5,5,4,4,4,2,2,2,3,4,1,2,2,1,1,2,1,1,0,20,2,4,2,2,1,2,3,3,2,3,3,3,3,3,4,3,3,3,4,3,3,4,3,3,1,46
"245",1549,3,3,3,3,3,3,3,2,2,4,2,3,5,2,4,3,3,5,4,3,4,3,3,3,3,2,30,3,4,4,2,2,5,4,2,3,3,3,3,5,2,4,3,3,5,4,3,3,4,4,4,1,33
"246",998,4,3,4,4,3,4,4,3,3,2,2,3,3,6,2,2,5,3,4,2,2,2,2,2,2,1,0,4,5,5,5,5,5,4,4,3,4,4,4,3,3,4,4,5,4,4,3,4,4,3,3,2,60
"247",765,3,4,4,4,3,4,3,3,3,3,3,3,1,1,1,2,3,1,2,1,1,1,1,1,2,0,3,1,2,2,2,1,1,4,4,4,5,5,5,4,3,4,5,4,3,4,4,4,4,4,4,1,56
"248",664,4,4,4,4,5,4,4,4,4,4,3,4,3,3,3,3,5,2,2,2,2,1,1,1,1,0,0,4,3,4,4,4,4,2,2,2,3,3,3,4,3,3,5,4,3,4,3,3,4,4,3,2,55
"249",848,4,4,4,3,3,4,3,3,3,3,3,3,2,5,2,4,5,3,5,4,4,3,4,4,2,0,15,3,3,5,5,5,5,3,3,2,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,2,52
"250",1407,4,4,4,3,4,4,3,4,4,4,3,4,3,5,3,5,4,3,3,2,2,3,3,2,2,0,10,3,3,3,3,3,3,3,3,3,4,2,2,2,4,5,5,2,4,3,4,3,3,4,3,2,35
"251",1556,3,3,3,3,3,4,3,3,2,2,2,4,3,3,2,2,4,2,3,3,2,2,2,2,3,0,5,4,4,4,4,4,5,2,3,2,2,3,2,5,4,4,4,4,3,3,4,4,4,3,3,1,64
"252",309,1,1,1,1,1,3,1,1,1,1,1,3,2,2,1,2,6,2,2,2,2,2,4,2,4,2,0,2,3,3,4,4,3,2,2,3,2,2,2,5,5,5,4,4,4,3,4,3,3,2,2,2,23
"253",346,4,4,5,2,3,4,3,3,4,2,2,4,1,1,1,2,6,1,2,1,1,1,1,1,1,0,5,6,6,2,2,2,2,2,3,1,2,2,2,3,3,5,4,3,2,4,4,3,5,4,4,1,46
"254",916,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,0,10,5,3,4,4,4,4,2,2,2,2,2,2,1,1,1,6,6,1,6,1,6,1,6,6,2,31
"255",1497,2,2,3,3,3,4,3,3,3,3,3,4,2,2,2,4,4,2,2,2,2,2,2,2,2,0,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,3,1,41
"256",1797,3,3,3,3,3,4,3,3,3,4,4,4,3,2,5,2,4,2,2,2,2,3,2,2,3,1,0,3,5,5,5,6,4,2,2,2,3,3,3,2,2,2,5,5,3,4,3,3,4,4,4,1,61
"257",307,3,3,4,4,3,4,2,2,2,2,3,3,1,1,1,1,1,1,1,1,2,1,1,2,3,0,10,3,3,4,4,3,3,3,2,2,3,3,3,3,3,4,3,4,4,3,3,4,4,3,3,1,40
"258",1342,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,4,2,4,2,2,2,2,2,2,1,0,20,1,3,3,2,2,1,4,4,4,5,5,5,5,5,5,2,5,5,5,5,4,5,4,4,2,51
"259",1028,5,5,6,5,5,5,3,4,4,3,3,4,1,1,1,1,3,1,3,1,1,1,1,1,3,0,10,1,2,1,1,1,1,3,2,2,4,3,3,4,4,5,4,3,3,3,3,3,4,3,3,2,53
"260",561,4,3,4,3,3,4,4,3,4,3,3,4,3,3,2,2,5,3,3,2,4,1,2,2,2,0,25,5,6,6,5,5,6,2,4,2,2,2,2,4,4,4,2,3,5,3,2,3,5,3,3,1,43
"261",429,5,4,6,4,5,5,2,1,2,4,2,2,3,2,2,3,4,1,1,2,2,1,1,2,1,0,45,2,2,3,3,3,2,5,2,4,4,2,2,5,4,3,4,5,5,5,4,3,3,2,3,1,54
"262",1783,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,2,5,1,1,1,4,1,1,1,2,0,30,2,6,1,1,5,2,1,1,1,2,2,1,5,5,5,6,4,5,2,4,2,5,2,2,2,47
"263",1648,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,5,4,4,2,2,2,2,2,2,3,0,15,5,5,4,4,3,4,3,3,3,2,2,2,3,4,4,4,3,5,3,5,2,4,3,3,1,32
"264",785,5,5,5,4,3,3,3,3,4,3,3,4,2,2,2,4,5,2,5,2,3,2,3,2,3,0,30,2,1,4,5,4,4,3,3,3,4,3,3,3,3,4,3,4,3,2,4,4,4,3,3,1,38
"265",416,5,4,4,3,3,4,3,3,3,2,3,4,2,2,2,3,6,1,5,3,1,2,2,2,4,0,30,6,6,3,5,3,5,1,1,1,4,2,2,4,4,4,5,5,2,4,4,3,4,3,3,1,51
"266",585,3,3,3,3,3,4,4,3,3,3,3,4,4,5,2,3,3,3,3,3,2,2,2,2,2,0,20,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,1,49
"267",1097,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,2,2,2,3,0,0,4,4,4,4,4,4,2,2,2,3,3,3,3,3,2,5,5,4,4,4,4,4,4,4,1,72
"268",1486,3,3,4,4,5,4,2,2,3,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,2,0,3,2,2,3,3,2,3,4,3,3,4,3,3,3,2,4,4,4,4,4,3,3,5,3,3,1,31
"269",1733,4,4,4,4,4,4,3,4,4,3,3,4,2,5,1,4,3,1,1,2,4,3,2,1,2,1,0,3,5,2,4,5,4,1,3,1,3,4,4,3,3,4,4,3,3,4,3,4,3,4,5,2,47
"270",376,3,3,3,3,4,2,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,1,2,1,1,1,1,5,5,5,5,5,5,1,1,1,3,3,3,4,2,6,5,3,1,2,39
"271",1636,2,2,2,2,2,4,3,3,3,3,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,0,5,5,4,5,5,6,1,2,2,3,2,2,5,4,4,2,2,5,5,5,3,4,3,3,1,30
"272",1017,2,2,2,2,2,5,3,3,2,3,3,4,2,2,1,2,4,1,2,2,1,1,1,1,2,0,10,2,2,3,2,2,2,2,3,2,3,2,3,4,4,4,3,3,4,3,4,3,4,3,3,2,36
"273",1679,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,4,2,1,1,1,1,2,1,3,0,15,6,4,5,5,5,5,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,49
"274",1530,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,4,1,2,2,1,1,1,1,2,0,30,6,5,4,3,1,2,2,1,1,2,2,2,4,5,6,4,5,2,5,5,4,5,3,4,1,41
"275",1535,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,3,3,2,3,3,2,3,1,2,4,4,4,3,3,4,4,4,3,4,4,2,3,3,3,1,50
"276",1363,4,3,4,3,3,4,3,3,3,3,3,4,2,2,1,2,3,1,1,1,1,1,1,1,2,0,5,2,4,3,2,2,3,3,3,3,4,4,4,4,3,4,5,5,4,4,3,3,4,5,5,1,60
"277",1349,3,3,3,1,1,4,2,2,2,1,2,3,4,6,1,5,4,4,4,3,4,4,4,4,3,6,0,4,4,4,5,5,5,3,2,3,2,2,2,5,4,5,5,5,4,5,4,4,5,3,3,2,54
"278",878,4,3,3,3,3,4,3,3,3,2,2,3,4,3,1,2,3,2,3,2,3,2,4,2,1,0,0,3,5,3,5,5,5,2,2,2,2,2,2,4,3,4,5,5,4,5,4,5,4,5,5,2,48
"279",485,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,0,14,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,5,2,4,3,4,3,4,5,1,61
"280",447,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,1,20,7,1,7,7,7,7,5,5,5,1,1,1,6,6,6,1,1,6,1,6,1,6,1,1,1,57
"281",1555,3,3,4,3,3,4,2,2,2,2,2,4,2,2,2,2,3,3,3,2,2,2,2,2,4,0,15,3,5,3,3,2,5,2,2,2,2,2,4,3,3,5,3,4,3,4,3,4,5,4,4,2,52
"282",209,3,3,3,3,3,2,2,4,4,3,3,3,3,3,3,5,4,3,2,2,2,2,2,2,4,0,10,3,3,5,5,4,5,3,2,2,4,4,4,3,3,3,4,4,2,4,3,4,3,4,4,1,39
"283",1715,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,1,4,1,1,1,1,4,2,4,5,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,56
"284",335,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,0,5,1,2,1,1,1,1,5,3,4,5,5,5,1,1,1,1,1,6,3,3,3,3,3,3,1,44
"285",699,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,5,3,4,4,3,3,3,4,3,0,20,4,5,4,4,3,4,3,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,3,1,33
"286",208,4,4,5,4,5,5,4,5,5,5,5,5,5,5,3,6,2,2,2,2,3,2,2,3,4,0,30,2,6,2,3,2,2,4,2,4,4,4,4,2,2,3,3,3,3,4,3,4,3,4,4,1,42
"287",611,3,3,3,3,3,4,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,4,3,4,4,0,0,1,2,4,4,6,6,2,2,1,1,1,2,1,1,6,1,1,1,5,1,2,1,3,3,2,31
"288",245,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,0,30,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,4,3,4,3,4,4,4,4,1,56
"289",1035,5,5,5,6,5,5,2,2,2,2,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,0,45,1,3,1,1,1,1,1,1,1,5,4,5,4,3,2,5,5,3,5,3,3,5,4,4,1,45
"290",522,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,3,5,3,3,3,2,2,2,2,1,1,0,3,3,5,5,5,5,2,4,2,2,2,2,4,4,4,4,4,3,4,4,3,4,3,3,1,50
"291",322,3,4,4,3,3,4,3,3,3,3,3,3,3,3,2,3,4,4,1,1,4,1,2,3,1,1,0,5,4,5,5,5,4,3,3,3,3,3,3,4,3,3,4,3,4,4,3,4,3,4,4,1,48
"292",1236,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,5,5,2,3,2,2,2,1,2,2,0,10,3,3,2,2,2,2,2,2,3,3,4,4,3,2,4,3,3,3,3,2,3,3,3,3,1,42
"293",626,6,6,6,6,6,6,3,5,6,4,6,5,1,1,1,7,7,5,1,1,3,5,3,3,3,1,0,1,4,4,4,4,4,3,3,3,5,5,5,3,3,6,3,3,6,4,3,1,4,1,1,1,36
"294",570,5,4,5,5,5,5,4,4,4,4,4,4,2,3,6,5,2,2,2,2,4,3,3,3,2,1,0,6,6,4,4,5,4,3,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,53
"295",1472,4,4,4,4,4,4,3,3,3,3,3,4,2,2,1,5,5,5,1,1,2,2,4,2,3,1,30,5,3,5,6,6,6,3,2,3,2,2,3,3,3,4,4,4,4,3,3,3,4,3,3,1,48
"296",294,3,4,4,4,4,4,3,4,4,3,3,4,3,4,2,3,5,5,3,2,2,1,2,1,3,0,20,2,3,3,3,4,3,2,2,2,4,3,3,4,4,3,3,3,3,4,3,4,4,4,4,1,51
"297",1580,4,4,5,5,4,5,3,3,4,4,4,4,1,1,4,5,4,1,2,1,1,1,1,1,1,0,10,2,6,1,1,1,1,3,2,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,2,50
"298",694,3,3,3,3,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,0,4,4,4,4,4,4,4,3,3,4,4,4,4,3,5,4,4,4,3,3,3,4,3,3,1,51
"299",1100,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,0,50,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,2,4,3,4,1,46
"300",782,6,6,6,6,4,6,4,2,1,5,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,0,30,5,7,6,5,6,4,5,5,3,2,1,1,3,4,4,3,3,4,3,4,3,4,3,3,1,20
"301",637,1,1,1,1,1,2,1,1,1,1,1,2,5,3,3,3,5,3,2,2,2,2,2,2,2,1,0,6,5,5,6,6,6,2,2,2,2,2,2,5,5,5,4,4,4,4,4,4,4,4,4,1,22
"302",1752,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,1,4,3,3,1,1,1,2,5,0,2,3,2,2,1,3,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,33
"303",1502,3,4,4,4,4,4,3,4,4,4,4,4,2,2,1,2,4,1,3,1,4,2,2,2,3,0,10,2,3,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,1,29
"304",747,3,3,3,4,3,4,3,3,3,3,3,4,1,4,1,2,6,2,4,3,3,2,2,1,1,0,45,6,6,6,6,6,6,2,2,2,3,2,3,5,4,5,4,4,4,2,4,4,5,5,5,1,58
"305",1502,3,4,4,4,4,4,3,4,4,4,4,4,2,2,1,2,4,1,3,1,4,2,2,2,3,0,10,2,3,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,1,29
"306",418,3,4,4,4,3,4,3,4,4,4,4,4,2,3,2,3,3,2,3,3,3,1,3,2,2,0,5,2,3,2,3,4,5,3,2,2,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,1,45
"307",769,4,4,4,2,2,4,2,2,2,2,2,4,1,1,2,3,5,1,2,1,4,1,2,1,1,0,0,4,5,4,5,2,5,1,2,2,3,3,3,5,5,6,5,6,4,5,5,3,6,3,3,1,46
"308",1681,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,4,2,2,2,2,1,1,1,1,0,10,2,2,4,3,4,4,3,3,4,4,3,3,3,4,3,4,4,4,3,4,3,4,4,3,2,50
"309",1641,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,2,0,5,4,5,4,4,4,4,2,4,3,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,1,49
"310",671,4,3,3,1,1,4,2,1,3,1,1,2,1,1,1,6,2,1,2,1,1,1,1,1,1,0,3,4,4,3,5,2,5,2,1,1,4,3,3,3,3,4,3,3,6,5,3,3,4,5,6,2,56
"311",296,3,5,5,4,4,4,2,4,4,3,3,4,1,1,1,5,5,1,4,1,3,1,2,1,3,0,5,2,3,1,2,3,2,2,2,3,3,3,5,6,4,3,2,6,3,3,4,3,4,2,2,2,43
"312",738,1,1,1,1,1,4,1,1,1,1,1,4,2,1,1,2,5,1,2,1,2,1,3,2,1,0,10,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,4,3,4,3,3,1,41
"313",1609,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,3,3,3,3,0,30,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,1,55
"314",498,4,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,0,10,2,4,1,3,3,1,3,1,2,2,3,3,3,3,4,4,4,3,3,4,4,4,3,4,1,47
"315",745,4,4,4,5,4,5,4,4,4,4,4,4,3,4,4,4,4,3,5,4,4,2,4,3,2,0,30,3,4,2,4,3,4,3,1,2,4,4,3,4,5,4,4,6,4,3,5,3,4,2,2,1,41
"316",849,4,5,5,5,5,4,3,4,4,4,4,4,1,5,1,3,5,2,2,2,2,2,3,2,2,0,30,4,3,4,4,4,5,2,2,2,3,2,3,4,4,5,4,4,4,4,3,3,4,3,3,2,57
"317",1194,4,3,3,3,3,4,3,3,4,3,3,4,1,1,5,1,1,3,1,1,3,2,3,3,2,0,30,5,3,3,5,5,4,2,3,1,4,3,3,4,3,3,4,3,3,4,3,3,3,3,4,1,37
"318",1207,3,2,3,3,3,3,3,2,2,2,3,3,4,4,2,2,4,4,4,4,3,2,2,3,3,0,15,6,3,6,6,4,4,3,3,3,3,3,3,4,4,3,3,3,4,3,5,3,4,3,3,2,45
"319",1259,4,4,4,4,4,4,3,3,3,3,3,4,2,2,1,2,3,2,2,2,2,2,2,2,2,0,5,3,5,2,2,2,2,1,2,2,3,2,2,4,3,4,5,5,2,5,3,3,4,4,3,1,53
"320",1333,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,0,20,1,2,1,1,1,1,1,1,1,2,2,2,5,4,5,5,5,5,5,5,5,5,5,5,1,66
"321",1188,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,3,3,2,3,2,2,3,1,30,5,5,4,4,4,4,2,2,2,3,3,3,3,3,4,5,5,3,5,4,4,5,3,3,1,54
"322",1789,2,2,3,3,3,4,2,2,3,3,2,4,5,5,5,5,6,3,5,6,3,4,4,2,3,2,0,2,2,2,3,2,2,3,2,3,3,2,2,4,3,5,3,3,4,5,4,4,4,4,4,2,39
"323",364,2,2,3,4,3,3,2,3,4,3,3,3,3,4,2,5,5,5,4,4,4,2,3,3,1,0,30,1,1,2,2,2,2,5,4,4,4,3,3,2,2,2,5,5,2,5,2,5,2,5,5,1,44
"324",1807,3,3,3,3,3,3,2,2,2,2,2,2,3,3,1,4,5,4,4,4,3,2,3,3,3,1,0,4,3,3,3,5,4,2,2,2,2,2,2,5,5,5,6,6,5,5,5,5,5,4,5,2,72
"325",362,6,4,5,6,5,5,4,5,5,5,4,5,2,2,6,5,2,2,2,2,2,3,4,2,2,0,30,3,5,1,2,1,1,2,1,3,4,1,1,3,3,5,4,3,3,4,3,3,4,4,4,2,40
"326",1562,4,4,4,4,4,4,3,3,4,3,3,4,3,3,2,2,5,2,2,2,2,2,4,1,2,0,0,3,3,2,5,4,5,4,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,2,53
"327",830,4,4,4,4,3,4,3,3,4,3,3,4,1,7,5,7,5,7,5,4,4,2,2,4,4,0,45,2,2,5,5,5,4,4,3,4,3,3,3,4,3,4,4,4,4,4,4,3,4,3,4,1,27
"328",193,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,0,10,3,3,3,3,3,4,2,2,2,3,3,3,4,4,4,4,4,4,3,4,3,4,3,3,1,46
"329",1359,3,4,4,3,2,3,2,1,2,1,2,1,4,3,2,5,5,2,4,3,2,2,2,3,1,0,30,3,4,4,5,3,5,3,3,3,4,3,4,5,5,5,5,5,4,5,6,4,6,3,3,2,50
"330",1366,6,5,5,5,5,5,5,4,5,4,4,4,2,2,4,3,4,3,3,4,4,3,4,3,3,0,20,2,3,3,2,4,3,4,3,4,3,3,3,3,5,4,4,4,5,4,5,3,4,4,2,1,49
"331",1702,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,4,4,4,4,4,1,2,1,3,3,3,3,3,4,5,5,3,3,4,4,4,4,4,1,51
"332",521,3,3,3,3,3,4,2,2,2,2,2,4,5,5,5,5,5,5,6,6,3,3,4,3,3,1,0,2,4,1,1,2,2,2,2,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,4,2,47
"333",617,4,5,4,4,3,4,4,3,4,3,3,4,2,2,2,3,5,3,2,3,1,1,3,2,2,0,30,2,3,1,4,2,2,3,2,2,3,2,3,2,2,3,2,3,3,2,2,2,4,2,3,2,54
"334",407,3,4,4,4,4,4,3,4,3,3,4,4,3,4,3,3,5,3,3,3,2,2,2,2,2,0,40,3,3,3,4,5,5,2,2,2,3,3,3,3,3,4,3,4,4,3,4,4,4,4,4,1,41
"335",1808,2,1,2,2,1,2,2,2,2,1,2,2,5,4,3,5,6,3,5,4,4,2,4,3,4,1,0,6,6,5,6,5,7,4,3,1,2,2,2,4,3,5,4,4,4,4,5,4,4,3,5,1,41
"336",1549,3,3,3,3,3,3,3,2,2,4,2,3,5,2,4,3,3,5,4,3,4,3,3,3,3,2,30,3,4,4,2,2,5,4,2,3,3,3,3,5,2,4,3,3,5,4,3,3,4,4,4,1,33
"337",1356,4,5,5,5,5,5,3,3,4,4,4,4,2,3,2,3,3,2,2,2,3,2,2,2,3,0,0,3,6,4,5,4,4,2,1,1,3,3,2,3,3,3,4,4,2,4,3,2,4,3,5,1,31
"338",1654,5,5,5,4,4,4,3,3,5,3,3,4,3,5,1,6,6,2,5,1,1,1,1,1,4,0,0,3,2,5,5,3,4,4,3,4,4,2,4,4,4,4,4,3,5,3,5,3,5,4,4,2,37
"339",1536,4,3,4,3,3,5,3,3,3,2,2,3,4,3,2,2,3,5,4,4,3,5,3,3,3,1,12,4,4,3,4,3,3,3,5,4,3,2,2,3,4,3,4,3,4,4,3,4,3,4,4,1,36
"340",921,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,3,2,2,2,2,2,0,30,3,3,3,3,5,3,2,2,2,4,3,3,3,3,4,4,2,4,3,3,3,4,4,4,1,78
"341",1534,4,4,4,3,4,4,3,3,3,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,1,0,2,4,3,2,2,2,4,1,2,3,4,4,5,3,3,4,4,3,4,3,4,4,4,4,3,1,63
"342",983,4,3,4,3,3,4,3,3,4,3,3,4,3,3,1,2,4,1,1,1,2,1,1,1,2,0,0,3,5,4,4,5,4,3,2,2,2,2,3,4,3,3,3,3,3,3,2,3,4,3,4,2,64
"343",922,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,10,4,5,4,4,4,4,3,2,2,4,4,3,3,3,4,3,3,4,3,4,4,4,3,3,1,55
"344",734,2,2,4,2,2,4,2,2,3,2,2,4,2,2,2,5,6,2,5,2,1,1,3,1,2,0,15,3,4,3,5,4,4,3,4,4,4,2,2,2,4,5,5,2,3,4,5,4,3,4,4,1,50
"345",1434,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,3,1,1,1,1,1,0,3,1,1,2,2,2,2,4,3,4,5,5,4,4,3,4,4,4,3,3,4,3,3,3,3,1,44
"346",1033,3,3,3,3,3,4,2,2,2,2,2,4,2,2,2,4,5,2,2,2,1,1,1,1,2,0,30,1,1,1,1,1,1,1,2,4,4,2,2,2,2,3,2,2,5,2,2,2,2,2,2,1,39
"347",1216,1,1,4,1,1,4,1,1,3,1,1,4,3,7,1,6,7,2,5,4,4,1,4,2,5,0,15,5,5,5,5,5,5,1,1,1,2,2,2,4,5,6,5,5,4,6,5,4,6,6,6,1,44
"348",1756,3,3,3,3,3,3,2,3,3,3,3,3,2,5,1,2,3,1,1,1,2,1,1,1,2,0,3,2,4,3,4,4,5,2,2,2,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,2,56
"349",1321,5,4,4,4,5,4,4,5,5,4,4,4,5,6,2,2,5,2,5,3,1,1,2,1,2,1,30,6,6,6,6,7,6,3,2,2,2,2,2,4,5,5,5,4,3,5,5,3,5,3,4,1,63
"350",448,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,5,3,3,3,2,2,2,2,2,1,0,4,5,4,4,3,4,2,2,2,3,2,3,4,2,4,4,4,4,3,3,3,3,3,4,1,65
"351",753,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,0,10,2,4,2,3,3,1,2,1,2,2,2,2,2,3,5,5,5,5,5,5,3,4,3,3,1,51
"352",432,1,1,1,1,1,3,1,1,1,1,1,3,2,2,1,3,4,3,3,3,3,2,2,2,2,1,0,3,5,5,4,5,5,1,2,2,3,2,3,4,3,3,4,4,4,4,4,3,4,3,3,1,81
"353",542,3,3,3,3,3,4,3,3,3,3,3,4,3,5,2,3,3,3,3,3,2,2,3,2,1,1,0,2,6,2,2,2,2,3,2,4,4,4,4,2,2,2,3,5,4,3,4,5,4,5,5,1,43
"354",400,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,1,2,2,2,2,1,2,2,1,1,0,15,2,3,2,3,3,2,2,2,4,4,4,4,3,3,5,5,4,5,3,2,2,5,3,2,1,42
"355",1137,3,3,3,3,3,3,1,1,1,1,1,1,5,5,2,5,5,4,5,5,4,3,4,4,3,0,50,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,4,2,34
"356",1535,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,3,3,2,3,3,2,3,1,2,4,4,4,3,3,4,4,4,3,4,4,2,3,3,3,1,50
"357",852,4,4,4,3,3,4,3,3,3,3,3,3,3,5,2,4,5,3,5,4,4,3,4,4,2,0,20,3,3,5,5,5,5,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,2,62
"358",1693,4,4,3,4,4,3,6,6,6,6,6,6,1,5,1,1,7,1,1,1,1,1,1,1,3,0,0,4,4,3,4,5,5,4,4,4,3,2,4,3,3,5,4,3,3,1,5,5,3,3,4,1,32
"359",1370,4,4,4,3,3,3,1,3,3,1,1,2,2,2,5,2,5,2,2,2,2,1,1,1,1,1,0,6,7,3,5,5,6,2,2,1,4,3,3,5,4,5,4,4,4,3,5,4,5,4,4,1,57
"360",1436,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,4,3,2,2,2,3,2,2,2,3,0,30,4,3,4,4,4,4,2,2,2,2,2,2,4,3,4,4,4,3,3,3,3,3,3,3,1,59
"361",304,4,4,5,3,3,4,4,4,4,3,3,4,4,5,2,3,5,3,5,4,2,1,3,2,2,0,20,4,2,5,5,5,5,2,3,2,3,3,3,3,4,4,4,4,4,3,4,3,4,3,2,1,61
"362",1092,4,4,3,3,3,4,4,3,5,4,3,4,2,2,1,1,1,4,2,1,1,1,1,1,3,0,0,4,4,3,3,2,2,4,2,4,5,5,5,2,4,5,4,3,2,3,3,2,3,4,3,2,35
"363",370,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,5,3,6,4,4,2,3,3,1,0,30,3,5,5,5,4,4,3,2,4,2,2,2,4,4,4,5,5,5,3,4,3,4,4,4,1,46
"364",1462,2,2,2,2,2,2,4,2,2,2,2,2,3,2,5,6,5,5,5,2,4,3,4,4,4,0,30,4,4,3,5,4,4,4,5,3,3,2,3,5,4,4,4,4,4,3,5,3,4,4,4,1,46
"365",1140,4,4,4,4,3,4,4,4,4,4,2,4,1,1,1,3,5,1,2,1,4,1,1,2,3,0,3,5,4,2,3,3,3,1,1,2,3,2,2,4,4,4,4,4,5,4,4,3,4,3,3,1,40
