"id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
1372,4,5,4,4,4,5,3,3,3,3,3,4,1,1,1,2,4,4,1,1,1,1,1,1,1,0,10,1,1,4,4,4,3,2,4,2,3,2,3,4,5,4,3,3,3,3,3,4,1,3,4,2,38
356,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,5,3,4,1,3,1,4,1,1,0,5,2,3,3,2,2,5,2,4,2,4,4,4,2,4,5,4,4,2,5,3,4,3,4,4,1,50
509,4,4,5,4,4,4,4,4,5,4,4,4,2,1,2,3,5,2,5,3,1,4,2,2,1,1,0,3,3,5,5,4,5,4,4,3,1,1,1,3,3,5,4,1,3,4,5,3,3,3,3,1,31
1471,4,3,4,3,3,5,4,4,4,3,3,4,3,3,2,5,6,3,6,6,2,3,3,2,1,1,0,2,3,3,2,5,2,1,1,3,2,2,2,3,4,5,3,4,3,1,4,3,4,3,3,2,44
1216,3,3,4,3,3,4,1,1,1,1,1,3,5,5,5,2,5,3,4,6,4,3,4,4,4,1,0,4,4,3,5,5,5,3,3,2,3,2,2,5,2,4,4,3,2,4,3,2,2,2,3,2,46
296,4,5,4,3,4,6,4,3,4,3,3,4,1,1,1,2,4,2,2,1,2,2,4,3,3,0,30,5,5,2,2,2,4,1,2,2,2,2,2,4,3,4,4,5,4,3,3,3,4,3,3,2,44
1651,2,4,4,4,3,4,3,3,4,3,3,4,1,2,3,1,3,2,1,1,1,1,1,1,3,0,10,4,4,4,4,4,4,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,3,3,1,63
1162,2,2,2,2,2,3,1,2,2,2,2,3,3,2,1,5,5,4,2,2,3,4,3,3,4,0,30,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,4,3,3,1,54
1727,2,2,2,2,2,4,2,2,2,4,4,4,2,2,1,2,2,2,2,2,1,1,2,2,2,1,0,2,5,3,3,3,4,4,3,4,3,3,3,3,4,4,5,3,4,4,3,3,4,4,3,2,30
1631,1,1,1,2,1,2,1,1,1,1,1,2,7,7,2,5,7,2,5,3,1,2,3,1,1,2,0,6,7,2,1,4,2,1,1,3,3,3,4,5,6,5,5,6,5,5,5,2,4,2,2,1,72
295,4,4,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,5,4,1,2,1,2,3,1,3,4,4,4,3,3,5,2,3,3,2,4,2,3,4,4,2,51
1117,4,5,5,4,4,4,3,4,4,3,3,4,1,4,1,3,2,1,1,2,2,1,2,2,3,0,15,1,7,3,4,3,4,3,3,4,3,4,4,3,3,3,4,4,4,4,3,4,4,4,4,2,47
383,3,3,3,3,3,2,1,1,1,1,1,1,3,2,1,3,5,2,4,3,2,2,2,1,2,0,10,1,1,4,4,4,3,2,2,2,3,3,3,2,2,5,4,3,4,3,4,2,3,4,3,1,47
1312,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,3,5,3,3,4,4,3,4,2,2,0,15,1,3,1,1,1,1,2,2,3,3,3,4,5,5,5,5,5,5,5,4,4,6,4,4,2,42
1346,6,5,5,5,4,4,4,3,5,5,3,4,2,3,2,2,5,3,3,1,2,1,4,1,3,0,50,2,3,5,5,6,5,4,4,3,3,3,3,2,3,4,3,3,5,4,3,5,5,4,4,1,46
451,4,4,4,5,4,4,3,4,4,3,4,4,2,2,2,3,2,1,1,1,2,2,1,1,1,0,30,6,7,5,5,4,4,2,4,1,2,1,1,3,5,5,3,3,5,4,3,4,5,5,5,1,37
417,4,4,4,4,4,4,4,4,3,2,4,4,3,3,2,3,4,3,3,3,1,1,2,1,2,0,0,6,6,5,5,5,5,2,3,2,2,2,2,3,3,4,3,3,4,5,3,3,5,3,3,1,38
713,3,3,4,3,2,4,2,3,3,2,3,2,3,3,3,4,4,3,3,3,2,2,1,2,3,0,0,2,4,4,4,4,4,3,3,3,3,2,2,3,4,4,4,4,4,3,4,3,4,3,3,2,48
1064,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,1,5,1,1,1,1,1,2,0,10,5,4,5,5,4,2,1,1,1,1,1,1,2,2,3,3,3,4,5,5,3,4,3,3,1,22
932,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,3,6,5,5,5,2,2,4,2,2,2,0,5,5,6,5,6,5,3,3,3,2,2,2,4,4,5,4,4,3,5,4,3,5,4,4,1,45
330,5,5,5,5,6,5,4,4,4,4,4,4,2,2,6,4,4,1,1,4,3,1,3,2,3,0,20,3,7,4,4,4,3,4,4,3,5,5,5,4,4,3,4,3,5,5,5,4,4,2,3,2,39
558,1,1,3,3,2,4,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,3,3,1,2,0,0,1,4,2,2,2,2,3,2,3,4,2,2,5,5,5,4,4,2,4,3,5,4,2,2,1,38
798,1,1,1,1,1,3,1,1,1,1,1,2,2,2,1,3,5,1,2,1,1,1,1,1,2,1,0,3,2,5,5,5,5,2,2,2,3,3,4,5,4,2,5,3,2,4,2,3,2,3,5,1,54
1696,2,2,3,3,3,4,2,2,3,3,3,4,1,2,1,1,6,2,2,2,1,1,2,1,2,0,10,1,3,1,1,1,1,1,1,1,4,3,4,3,3,4,3,3,3,5,4,3,5,3,3,1,50
475,1,1,1,1,1,1,1,1,1,3,2,1,3,5,5,6,5,4,3,3,4,3,4,3,4,0,30,2,1,1,4,4,4,3,2,4,4,3,3,3,3,4,4,4,4,4,3,5,4,4,5,1,26
1609,4,4,4,3,4,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,0,5,3,4,2,5,5,4,2,2,1,3,3,3,3,2,2,5,5,3,4,4,3,4,4,4,2,76
387,1,1,4,2,2,4,1,5,1,1,1,2,1,4,1,2,5,1,2,1,1,1,1,1,1,0,30,6,5,3,5,5,5,2,2,1,3,2,3,3,3,3,3,3,3,5,4,4,3,4,4,1,59
1341,3,2,2,2,2,4,2,2,2,2,2,4,3,2,2,2,1,3,1,1,3,2,2,3,3,0,40,4,2,3,3,5,4,2,2,2,4,4,4,2,2,2,2,1,4,4,3,3,3,3,4,1,63
1826,1,1,1,1,1,4,1,1,1,1,1,4,6,7,5,5,4,4,5,5,2,3,3,3,2,30,0,6,5,4,5,6,4,5,4,3,2,2,2,5,2,4,4,4,4,4,3,4,4,3,3,2,39
1072,2,2,2,4,3,4,2,2,2,3,1,2,6,7,1,5,6,5,5,5,4,4,4,4,1,1,0,3,2,4,5,1,5,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,5,3,2,2,54
976,3,3,4,4,4,4,3,3,4,3,3,4,4,5,1,3,3,1,4,4,2,1,2,2,2,0,30,5,4,4,4,4,4,3,3,2,3,3,4,4,4,3,4,3,3,3,4,3,4,3,4,1,57
1366,4,4,5,3,3,4,3,4,5,3,4,4,2,2,1,2,4,1,1,1,2,2,2,2,4,0,10,1,5,1,1,1,1,3,3,4,5,5,5,5,4,6,5,6,5,5,4,4,5,5,5,2,30
1635,4,4,4,3,4,4,4,4,4,4,4,4,1,2,3,3,2,3,2,2,2,1,3,2,1,0,20,2,3,2,3,3,2,3,3,3,4,3,3,3,3,4,2,4,3,4,3,4,3,4,4,1,54
1168,2,3,4,3,3,4,3,4,4,3,3,4,3,2,2,2,3,2,1,1,2,2,2,2,2,0,10,4,3,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,3,4,3,4,5,4,4,1,55
1680,3,3,3,2,2,4,3,3,3,3,3,4,2,2,1,3,4,2,2,2,2,1,1,1,2,0,5,5,6,7,7,5,7,5,4,4,4,4,2,2,2,3,1,2,6,2,3,3,5,3,3,1,32
1782,4,4,4,5,4,5,2,3,2,2,2,1,3,3,3,4,6,3,2,2,2,2,2,2,3,1,0,4,2,2,4,2,4,2,2,2,3,2,2,5,4,3,3,5,1,4,2,2,4,2,2,2,40
279,4,3,4,2,3,4,3,2,2,2,3,2,1,2,1,1,5,2,2,2,1,1,1,1,1,0,10,1,3,2,2,3,5,2,2,1,3,3,3,4,4,4,4,4,5,3,3,3,4,3,3,2,45
991,3,4,4,3,3,3,2,1,2,1,2,1,1,1,1,1,3,1,2,2,2,2,3,2,2,0,1,1,1,1,2,1,2,3,2,3,4,4,4,5,5,6,4,4,3,4,3,3,5,4,4,1,45
672,1,1,4,2,2,4,2,2,3,2,1,4,3,2,2,1,5,1,3,3,1,1,1,1,1,0,30,7,7,4,5,5,5,1,1,2,2,2,3,5,4,5,5,4,4,5,5,4,5,4,5,1,48
1162,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,6,2,1,2,1,1,1,1,1,4,0,3,4,3,4,3,3,2,3,4,3,3,3,3,3,3,5,4,3,4,4,4,4,5,3,4,2,50
1615,2,2,2,2,2,4,2,2,2,3,2,4,1,3,1,1,4,1,2,1,1,1,1,1,3,0,20,5,5,6,5,5,4,2,2,3,3,3,3,3,3,4,4,4,4,3,4,2,4,4,3,1,58
1571,1,1,1,1,1,2,1,1,1,1,1,1,3,4,1,1,1,1,2,1,2,2,2,2,2,0,20,6,6,3,2,2,2,2,2,1,2,2,2,2,3,4,4,4,3,5,3,4,5,4,4,1,35
1598,1,1,1,1,1,2,1,1,1,1,1,1,4,4,2,3,4,2,4,4,3,3,4,3,5,0,30,6,7,6,6,6,6,2,1,1,1,1,1,5,4,3,4,4,4,5,4,5,3,4,5,1,37
356,3,3,3,3,3,3,2,2,2,2,2,2,4,4,1,3,4,4,3,4,3,3,3,3,2,0,0,1,5,4,5,5,3,4,3,4,5,5,5,2,2,1,5,4,1,6,1,4,4,3,3,2,46
1349,4,5,5,5,5,4,3,4,4,5,5,4,4,4,1,2,5,3,4,3,3,3,3,2,4,0,30,2,3,3,4,3,3,4,4,3,5,5,3,5,4,4,5,5,4,6,4,4,5,4,4,2,26
1551,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,3,3,2,4,1,0,4,5,1,3,3,4,3,3,2,2,2,2,4,3,3,5,3,3,3,3,3,3,3,3,2,49
278,6,6,6,6,6,6,4,4,4,5,5,4,2,3,3,2,4,1,3,2,1,2,1,1,1,0,20,5,7,3,5,6,5,4,2,2,4,4,4,3,3,3,4,2,4,2,3,2,3,3,3,1,49
516,4,4,6,4,4,4,4,5,6,5,5,5,4,3,3,3,5,3,2,2,2,2,4,2,3,1,0,3,3,4,4,2,3,3,2,3,5,5,3,4,2,3,4,5,4,4,3,3,4,4,5,2,60
1532,4,3,4,1,2,3,3,4,4,3,3,2,4,3,1,4,5,3,5,2,3,2,2,1,2,4,0,5,5,4,5,5,6,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,4,3,4,1,33
1057,3,3,4,4,3,4,3,3,4,3,3,4,3,3,1,5,5,2,3,3,2,2,2,2,1,0,0,4,4,4,5,5,5,4,4,4,5,5,5,3,4,3,6,3,4,4,3,4,5,4,3,1,45
1294,2,2,2,2,2,3,2,2,2,2,2,3,5,5,1,1,1,4,4,3,4,2,4,4,2,0,30,2,7,5,4,3,5,3,2,3,2,2,2,1,1,3,5,6,3,4,2,4,1,4,4,1,42
765,2,2,2,2,2,3,3,2,2,2,2,3,4,4,1,2,3,1,3,1,2,1,1,1,1,0,0,5,5,6,5,5,5,3,2,2,3,2,4,3,4,2,2,5,4,4,4,4,4,4,5,1,52
227,3,3,3,3,3,2,3,2,2,3,3,2,3,2,1,2,2,1,2,1,1,1,2,1,2,0,15,2,1,3,2,2,2,3,2,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,1,51
602,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,1,1,1,1,1,1,1,1,1,0,1,3,2,1,1,1,1,2,1,2,4,4,4,4,4,6,4,4,4,5,4,2,4,3,3,1,66
685,4,3,2,2,3,4,4,2,2,1,1,4,1,2,1,2,6,1,2,1,2,2,2,2,1,0,20,4,4,4,3,3,5,1,1,1,3,2,2,3,3,3,5,4,2,4,4,3,3,4,4,2,37
1569,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,2,2,4,2,2,3,2,0,0,7,7,3,4,5,4,2,2,1,3,3,3,3,4,4,4,4,3,5,3,4,5,4,5,1,52
602,3,4,2,3,4,2,3,3,3,3,3,4,5,5,5,2,5,5,5,5,1,3,2,1,1,1,0,5,5,5,5,5,4,2,3,2,3,2,2,3,4,5,4,4,5,4,5,3,4,3,3,1,46
1184,3,3,4,4,4,4,2,4,4,4,4,4,4,4,2,4,5,3,4,4,2,3,3,2,2,1,0,3,2,2,2,2,3,3,3,2,2,2,2,3,2,4,3,5,4,5,4,5,4,3,4,2,42
1817,4,4,5,5,5,5,4,4,4,5,5,5,2,2,1,4,6,2,5,3,4,2,2,3,2,5,30,5,5,5,5,4,5,2,2,2,2,2,2,4,5,5,3,3,5,5,5,3,5,3,2,2,71
773,4,5,5,4,5,4,3,6,5,5,5,4,1,4,1,3,5,1,1,2,2,2,2,2,3,0,30,3,1,2,2,2,2,1,1,1,3,3,3,5,5,5,2,5,4,5,4,5,4,6,5,1,32
1307,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,4,3,5,1,4,1,1,3,1,0,15,4,4,4,4,4,4,2,2,2,3,3,3,4,4,3,5,5,4,4,4,4,5,4,4,1,71
939,5,5,5,5,5,5,2,1,2,1,1,1,1,3,1,2,3,3,2,2,2,2,2,2,1,0,30,3,3,5,4,2,4,4,3,3,4,4,4,2,3,3,4,4,4,4,3,4,4,4,4,1,20
1592,5,5,5,4,4,5,4,4,4,3,3,4,2,5,2,4,4,4,4,4,3,2,2,3,3,0,10,4,3,2,4,3,4,3,3,4,5,3,4,3,4,4,4,4,4,4,3,4,3,4,4,2,29
1598,1,1,1,2,1,4,1,1,1,1,1,4,2,1,2,2,4,2,1,1,3,1,1,1,3,0,30,2,3,1,1,1,1,3,1,3,3,3,3,3,3,3,4,5,3,4,3,4,3,4,4,1,35
521,4,3,3,1,3,4,3,3,5,2,2,4,3,5,2,3,5,5,4,3,4,3,2,3,3,0,10,4,5,4,2,2,3,2,3,2,3,2,2,3,4,5,4,4,4,4,3,3,3,3,3,2,39
694,5,5,4,5,4,5,4,4,5,3,4,4,1,2,1,1,3,1,2,1,1,1,1,1,2,0,30,4,5,4,3,3,3,3,2,3,3,3,3,4,2,4,3,3,5,5,5,3,5,4,4,2,64
566,3,2,2,2,2,3,3,2,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,4,7,1,1,1,2,2,2,2,3,2,3,1,2,1,3,3,1,5,1,5,1,3,4,1,35
1412,4,4,4,4,4,4,3,3,3,3,3,4,2,2,1,2,4,1,1,2,2,2,2,2,3,0,5,3,4,3,2,2,2,2,2,3,4,4,4,4,3,4,4,4,3,3,3,3,2,4,2,1,56
1060,1,1,1,1,1,2,1,1,1,1,1,2,3,3,1,3,3,1,5,4,2,1,3,1,1,3,0,2,2,2,2,2,5,3,2,2,3,3,3,4,4,3,5,5,2,4,4,3,4,4,4,1,52
1559,1,1,1,1,1,2,1,1,1,1,1,1,7,6,1,6,7,4,5,5,2,3,3,1,2,30,0,4,3,3,3,5,3,2,1,3,2,2,2,4,4,5,2,4,5,3,5,3,5,3,3,2,54
1826,2,2,2,2,3,4,2,2,3,2,2,4,3,5,5,3,5,3,2,1,4,3,2,1,3,2,0,6,3,2,4,3,4,3,2,3,3,2,4,2,3,4,4,3,5,3,2,3,3,3,3,2,48
1684,3,3,3,2,2,4,2,1,4,2,2,3,3,2,2,4,4,3,4,3,2,1,1,1,4,1,0,4,4,2,4,4,4,3,2,2,3,3,3,3,3,3,4,4,4,6,4,3,4,4,4,1,50
1745,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,4,4,3,3,3,3,2,2,3,1,0,30,5,5,4,3,3,3,4,3,5,3,2,2,5,3,3,4,4,4,3,3,3,3,3,3,2,40
1512,3,4,4,4,5,4,2,4,4,4,3,4,1,1,6,2,5,1,2,2,2,1,1,1,3,0,5,3,4,4,5,5,6,5,3,3,4,4,4,3,3,4,3,3,4,3,3,3,4,3,3,1,54
401,2,2,2,2,2,4,2,2,2,2,2,4,3,3,1,4,6,4,5,2,2,2,2,1,3,1,0,2,4,2,2,2,4,4,3,2,4,4,4,2,2,4,4,3,2,3,3,2,3,2,2,1,50
1337,4,3,4,3,2,3,1,1,1,1,1,2,2,1,1,5,3,2,3,2,1,1,1,1,2,0,10,1,5,4,5,1,3,3,3,3,4,2,2,4,3,5,4,4,1,4,2,3,2,4,4,1,58
923,5,4,4,4,4,4,3,3,3,3,3,4,2,3,2,3,5,3,5,3,2,3,2,2,3,0,0,6,4,2,4,3,3,3,2,3,4,3,4,3,3,4,4,4,3,4,3,3,3,4,5,1,45
1121,3,4,4,4,4,4,3,3,3,3,3,3,2,5,2,3,3,2,3,2,1,1,1,1,1,0,3,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,1,48
733,5,3,4,3,3,4,4,4,5,3,3,4,5,4,2,3,5,3,4,5,4,4,3,4,3,2,0,6,4,5,5,5,5,2,4,2,2,2,3,3,4,4,4,4,3,5,4,3,4,4,4,1,44
1121,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,3,4,2,2,3,2,1,2,2,2,0,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,1,35
930,2,2,2,2,2,3,1,1,1,1,1,1,3,4,2,3,5,3,3,3,1,4,2,2,3,0,0,2,2,1,2,1,3,4,3,4,4,3,4,5,4,5,5,4,3,4,4,3,4,3,3,2,30
219,4,4,4,3,3,4,3,3,4,3,3,4,3,2,1,3,2,3,2,2,2,2,2,2,2,0,20,3,4,3,6,4,5,2,1,2,4,4,4,3,3,4,4,3,4,4,3,4,4,3,4,1,46
1729,4,4,4,4,3,4,3,4,4,4,2,4,1,1,1,3,3,1,3,2,1,1,1,1,1,0,0,3,5,3,3,3,5,4,3,3,3,2,2,2,2,2,5,3,4,4,3,4,4,3,4,2,42
513,3,4,5,4,3,4,1,1,1,5,1,2,1,2,1,5,4,1,3,1,1,3,3,1,4,0,15,5,2,4,4,5,5,3,3,2,2,1,2,4,4,4,4,4,4,3,4,4,2,4,4,1,25
1334,4,4,5,5,5,5,4,4,5,5,5,5,3,4,3,3,3,3,3,2,2,3,2,2,1,0,30,2,2,4,3,3,3,4,3,4,2,1,3,3,3,4,3,4,5,3,3,3,3,3,3,2,20
304,4,4,4,4,4,4,3,3,3,3,3,4,2,4,1,3,3,1,2,2,2,1,2,4,1,0,20,3,4,4,4,4,3,3,3,2,4,4,3,3,3,4,4,5,5,3,3,3,4,3,3,2,54
640,2,1,4,2,2,4,1,1,1,1,1,2,2,1,1,1,3,4,1,1,1,2,2,1,1,1,0,1,2,5,5,5,5,4,4,3,5,5,4,4,4,5,3,3,4,3,3,3,4,3,4,2,70
1473,4,5,5,5,5,4,3,4,5,5,5,4,2,3,5,3,3,2,4,3,2,2,3,2,1,0,15,1,5,1,1,1,1,3,3,3,4,4,4,3,4,4,5,4,5,2,4,2,4,2,3,1,46
846,4,5,4,3,4,5,4,4,1,4,4,2,5,5,1,3,4,2,3,3,3,2,2,2,2,0,30,3,4,4,2,3,2,3,3,3,3,3,3,4,2,4,4,4,3,4,3,3,5,4,4,1,55
1736,1,1,1,1,1,1,1,1,2,1,1,1,3,5,1,5,6,1,2,1,1,1,1,1,2,0,10,6,6,4,5,6,4,2,1,1,3,2,3,6,5,5,1,5,6,3,6,2,2,2,5,1,58
1791,4,5,4,5,4,5,3,3,4,3,3,4,5,3,3,5,3,3,4,4,4,3,3,3,3,5,40,5,6,6,6,6,6,5,2,5,2,1,3,4,3,2,3,4,5,5,4,3,4,4,4,2,45
1037,5,5,6,5,5,6,2,2,2,2,2,2,1,1,1,1,1,1,2,1,4,1,2,2,3,0,3,3,3,2,2,2,5,1,1,1,4,3,3,5,3,5,3,4,3,3,3,4,5,3,4,2,52
786,3,3,3,2,2,3,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,4,7,2,4,4,5,2,2,1,3,2,2,4,4,4,4,4,4,4,3,4,4,4,4,1,55
779,3,3,3,3,3,3,1,1,1,1,1,2,2,3,1,6,6,7,4,4,3,4,3,3,4,0,30,2,1,4,4,4,4,3,3,2,3,2,2,4,4,4,4,4,4,3,3,3,4,3,3,2,23
1372,4,4,5,3,3,5,1,1,1,1,1,1,3,2,5,3,5,2,5,3,2,2,4,3,5,0,30,5,7,6,7,7,7,4,3,4,3,1,3,4,5,4,3,6,4,5,5,5,5,4,5,2,36
1117,4,4,4,3,4,4,4,5,5,3,3,1,4,3,3,3,3,4,3,2,2,1,3,1,3,1,0,1,7,2,3,2,2,4,3,4,5,5,5,4,3,4,4,4,3,4,4,2,3,2,2,1,52
950,4,4,4,3,4,3,4,4,4,4,4,3,5,4,2,4,5,1,4,5,2,2,3,3,1,0,30,3,3,3,3,3,4,2,2,2,3,2,2,5,5,6,5,6,5,5,6,4,6,4,5,1,72
1578,4,4,4,4,4,4,4,2,2,1,1,3,1,1,1,6,5,5,3,4,1,1,2,1,2,0,0,4,4,4,4,4,4,1,1,1,3,2,2,3,3,4,3,3,3,4,3,3,3,3,3,1,52
206,1,1,1,1,1,3,1,1,1,1,1,3,2,6,2,5,5,6,2,2,4,3,3,2,4,6,0,1,5,5,5,4,4,4,5,2,5,5,5,4,4,4,5,3,5,4,5,2,4,5,4,2,29
409,3,4,4,3,3,4,3,4,4,3,3,4,2,2,2,4,5,2,1,1,2,4,3,4,2,1,0,2,3,2,2,3,2,2,4,2,4,4,4,2,3,3,4,4,4,3,3,3,5,2,2,2,41
1162,3,2,2,3,2,3,2,5,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,0,15,2,2,3,2,2,1,4,3,3,4,3,4,3,3,4,4,4,4,6,4,3,4,3,3,1,55
250,5,5,5,5,5,5,4,3,4,3,4,4,1,1,1,2,3,4,2,4,3,2,3,3,2,0,30,5,5,2,4,4,7,2,2,2,4,4,4,2,3,5,3,4,2,4,3,4,4,4,4,2,49
607,3,3,3,3,3,4,2,2,2,2,2,3,1,1,1,3,4,2,4,3,1,3,2,1,2,0,5,4,5,2,3,2,4,2,2,2,4,3,3,5,5,6,5,5,3,3,4,2,4,4,3,2,38
863,4,3,4,5,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,1,2,1,1,1,2,0,10,1,3,3,2,2,1,4,4,3,5,5,5,4,3,3,5,5,3,5,3,4,2,5,6,1,46
309,3,3,4,4,4,4,2,2,3,4,3,3,1,1,1,3,5,1,1,2,2,1,1,1,2,0,5,3,3,4,6,4,4,2,3,2,4,4,4,5,5,5,3,3,5,5,3,4,5,4,4,1,38
1360,4,5,5,5,4,5,3,3,4,4,4,4,1,1,1,5,5,7,2,2,2,2,4,2,2,0,30,3,4,2,2,2,2,3,2,3,4,4,4,4,3,4,4,3,4,4,5,3,4,4,4,1,49
462,5,4,4,4,4,4,4,4,5,4,4,3,5,5,7,2,5,3,4,6,1,1,3,1,2,1,50,6,2,5,5,5,6,3,2,3,2,3,2,5,5,6,5,5,4,4,6,2,6,1,1,1,45
573,4,4,4,4,4,4,3,3,3,3,3,4,2,2,1,2,2,1,1,1,1,1,1,1,1,0,0,2,4,2,2,2,3,2,2,2,4,3,3,3,3,5,3,2,3,5,3,4,5,4,4,1,48
387,4,4,5,4,5,4,2,3,3,2,2,4,2,5,1,6,5,7,1,1,1,1,1,1,1,1,0,2,2,2,2,1,1,4,3,4,4,3,4,6,5,6,6,4,5,3,5,3,5,2,2,2,39
1027,3,3,3,3,3,4,3,3,3,3,3,4,3,3,1,5,5,3,3,3,3,2,3,2,3,0,0,4,4,6,6,6,5,3,3,3,4,2,2,4,4,4,4,4,4,4,3,3,4,3,3,2,50
1436,3,5,5,5,6,5,3,4,5,5,5,4,3,3,2,3,3,2,2,2,1,2,1,1,1,0,20,3,6,2,3,3,2,5,4,4,5,3,3,5,5,4,4,4,4,3,5,3,5,4,4,2,40
1611,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,4,3,2,2,2,1,2,0,30,5,3,7,7,7,7,5,2,2,2,1,3,3,5,3,4,4,4,2,5,2,5,3,3,1,60
1812,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,2,1,0,0,3,2,1,1,1,1,3,1,2,4,4,4,3,3,3,4,4,5,4,3,4,2,4,4,1,46
945,3,3,3,3,3,4,2,4,3,2,2,4,3,3,3,3,4,3,3,3,3,1,1,2,4,0,0,1,7,2,2,2,2,2,2,1,4,4,5,3,4,5,3,5,4,5,3,4,4,5,5,2,35
1576,4,4,4,4,4,4,2,3,3,1,2,4,3,3,2,3,5,3,5,2,2,1,2,2,2,1,0,3,2,3,4,2,4,1,1,2,2,2,3,5,5,5,5,4,3,4,4,3,3,3,3,2,66
737,2,2,2,3,3,1,1,1,1,1,1,1,5,5,3,5,5,3,6,4,2,1,4,2,2,1,0,3,2,6,4,5,5,3,3,4,2,3,3,4,3,2,5,5,4,2,4,5,4,4,4,1,47
1517,4,4,4,4,4,4,2,3,3,2,2,4,3,3,1,3,4,3,5,4,3,3,3,1,1,0,5,4,3,4,4,4,4,3,3,2,3,2,2,4,5,5,5,1,2,3,5,2,5,3,3,2,45
949,2,2,2,2,2,3,1,1,2,1,2,2,4,2,4,5,4,3,2,2,2,2,2,2,3,0,0,5,4,5,5,5,5,3,3,3,4,4,4,5,4,5,5,4,4,5,4,4,4,4,5,2,53
253,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,5,2,3,3,2,2,2,3,4,0,20,4,3,3,5,5,4,2,3,2,2,2,2,4,6,4,4,4,3,4,5,4,4,4,4,1,32
1332,2,2,2,2,2,3,1,1,1,1,1,2,1,1,1,7,5,1,1,1,1,1,1,1,1,0,30,3,3,3,5,6,6,3,2,2,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,2,53
1610,4,5,4,5,4,5,4,4,1,4,4,4,2,2,1,2,1,1,1,2,2,1,1,2,1,0,30,1,2,3,2,2,3,3,3,3,4,2,3,4,3,4,4,4,3,4,4,3,4,4,4,2,56
1536,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,2,2,4,4,0,10,2,2,4,4,4,3,4,3,2,4,3,3,4,3,4,4,4,3,3,3,2,3,2,3,1,23
710,4,4,4,5,5,5,4,4,1,4,4,3,6,7,5,5,3,4,4,3,2,2,2,2,1,2,30,1,2,3,3,3,2,4,4,3,4,3,4,4,4,3,4,3,5,3,4,3,4,2,1,1,48
627,3,4,4,3,2,4,2,3,3,3,2,4,2,2,2,3,3,3,1,1,2,2,2,2,1,0,10,6,4,6,5,5,5,1,1,2,2,2,2,4,4,5,4,4,2,4,3,4,4,4,4,2,31
1574,4,3,3,4,3,3,3,4,3,3,3,3,3,3,1,3,4,2,2,1,2,2,3,1,3,0,30,3,3,2,5,5,5,2,2,2,2,2,2,4,4,3,5,5,3,5,3,3,4,5,3,1,23
1276,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,2,6,1,4,2,1,2,2,1,4,0,45,1,4,2,2,2,2,1,2,3,5,5,5,3,2,5,5,5,3,6,3,5,4,5,4,1,51
