"id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
666,5,5,5,4,5,5,3,3,4,3,3,4,2,2,1,1,4,2,3,3,3,2,2,3,3,0,10,4,4,4,4,5,5,3,3,3,3,3,3,4,4,5,2,3,5,4,3,4,3,3,4,1,32
254,2,1,1,2,3,4,2,2,2,3,3,4,2,1,2,1,1,2,1,2,2,1,2,1,3,0,15,2,4,1,2,1,1,3,3,2,3,3,3,4,4,5,4,4,4,3,4,4,4,5,5,2,28
1301,4,4,4,4,4,4,4,3,5,4,4,4,2,1,1,1,1,2,4,4,1,1,2,1,2,0,0,1,2,2,2,1,1,3,1,2,3,2,3,4,4,5,5,3,4,4,3,3,4,4,4,2,50
1826,1,1,1,1,1,2,1,1,1,2,2,2,4,6,2,6,6,2,3,2,2,2,4,2,2,0,10,4,4,3,2,3,3,1,1,2,4,4,3,4,4,5,4,4,4,6,3,3,5,4,4,2,71
1014,3,2,3,2,2,4,2,2,2,2,2,4,6,6,6,6,7,3,3,4,3,2,2,2,2,0,30,2,4,3,4,5,3,3,2,3,2,2,2,3,4,4,4,4,3,4,4,3,3,3,4,1,53
1333,1,1,1,1,1,2,1,2,3,1,1,2,5,5,2,5,4,3,5,3,3,2,4,1,3,0,15,5,7,6,6,6,6,4,3,3,3,2,3,3,4,5,4,4,3,4,3,2,3,3,3,1,67
1238,4,3,3,3,3,4,3,3,3,2,3,4,2,2,2,2,5,3,1,2,3,1,2,2,2,0,10,2,1,4,4,5,5,3,3,4,4,3,3,3,2,3,3,3,4,3,4,3,3,4,3,1,45
1681,4,4,4,4,4,4,2,1,2,3,2,2,2,3,1,3,4,4,4,3,2,1,2,2,2,0,5,1,2,4,5,4,4,3,3,3,4,3,2,4,3,5,4,3,4,4,4,2,4,3,4,2,39
1668,2,2,3,2,2,2,2,2,3,4,3,2,3,2,1,1,3,1,1,1,1,1,1,1,4,0,3,6,5,6,4,4,5,1,2,1,2,2,2,5,5,3,2,4,3,3,4,3,2,4,5,1,50
548,4,4,4,3,3,3,3,3,3,4,4,4,2,3,3,3,6,1,2,1,1,1,1,1,1,0,5,5,5,2,4,4,4,2,2,2,4,4,4,3,3,3,4,4,1,4,3,3,3,4,4,1,46
895,4,4,4,3,4,4,3,3,4,3,3,2,2,1,1,2,4,3,3,2,2,2,2,1,3,0,0,6,6,4,6,4,5,2,2,1,2,2,1,3,4,3,3,3,4,4,4,3,4,3,4,1,40
1052,3,3,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,2,2,1,2,2,1,2,2,0,10,3,6,2,5,3,4,2,2,2,4,4,3,3,2,2,4,4,2,5,3,3,3,3,3,2,35
1436,3,3,3,3,3,3,2,3,1,1,1,3,1,1,1,5,5,1,3,1,2,1,1,1,3,0,10,1,1,1,1,2,1,3,2,3,4,2,4,6,5,5,4,4,5,4,4,4,4,3,3,1,66
330,3,4,4,3,3,4,3,2,3,2,2,4,1,3,1,2,4,3,1,1,2,1,1,2,4,0,0,1,1,3,3,3,3,3,2,4,3,2,2,3,3,5,4,5,4,5,4,4,4,4,3,2,29
1299,3,4,5,5,4,4,3,4,4,4,3,4,3,3,5,5,2,3,3,3,3,2,3,3,2,0,30,4,4,3,2,2,1,3,4,3,4,4,5,4,4,4,3,4,3,5,2,6,3,6,5,1,40
557,1,1,2,2,1,3,3,3,4,3,3,4,3,3,1,2,1,1,1,1,1,2,2,1,2,0,0,3,4,4,4,4,2,5,3,3,4,4,3,1,1,3,4,3,3,3,2,3,3,3,2,1,55
515,3,2,3,2,3,4,3,2,3,2,3,4,2,3,1,2,5,2,2,1,1,1,1,1,3,0,0,3,2,2,4,2,4,2,2,1,3,2,2,3,2,5,3,2,5,3,3,3,5,2,2,1,57
310,5,4,3,4,4,4,4,4,3,3,4,4,3,3,3,2,3,4,1,3,2,2,1,2,3,3,10,3,3,6,5,4,5,2,2,2,4,3,3,3,2,4,2,4,4,3,4,3,4,3,3,1,56
1120,1,1,1,2,2,2,1,1,1,1,2,1,3,4,1,2,4,1,5,1,1,1,1,1,4,0,0,3,3,4,5,5,5,5,4,4,3,3,3,4,3,3,3,2,4,2,3,2,5,3,3,2,46
1128,4,4,4,3,3,2,1,1,1,1,1,1,4,5,2,2,3,2,5,4,2,2,2,2,1,0,5,6,5,7,4,7,4,2,3,2,2,2,2,5,5,5,4,4,5,3,6,3,6,3,3,2,88
1531,3,2,3,3,3,2,2,3,3,2,3,1,3,3,1,3,6,2,1,2,2,1,3,2,3,1,10,5,5,2,2,1,1,2,1,1,3,2,1,3,2,5,4,4,5,5,4,6,6,5,5,2,54
1233,2,2,2,2,3,3,1,1,2,2,1,4,3,3,3,3,5,2,2,2,1,1,2,1,2,0,10,5,3,3,4,3,4,2,2,3,3,3,3,4,4,1,3,4,2,3,3,3,2,2,3,1,45
1351,4,4,4,5,4,3,3,4,3,4,4,3,2,2,4,2,2,2,1,3,2,3,3,2,2,0,0,4,6,3,3,4,4,3,3,3,4,3,4,3,4,3,5,5,5,5,5,3,4,4,5,1,68
1669,4,4,3,3,3,4,4,3,3,4,3,3,5,6,6,3,4,4,5,4,4,3,4,4,4,0,1,5,3,4,5,4,4,3,3,2,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,2,38
1515,5,5,4,4,4,4,4,5,5,4,4,4,3,3,2,4,1,2,1,2,2,2,2,1,3,0,5,3,6,6,4,6,3,2,2,2,3,3,3,3,4,3,4,4,3,3,2,3,3,3,3,1,56
1080,4,3,4,2,2,4,3,2,2,1,2,3,3,3,3,1,5,2,3,2,2,2,2,1,2,0,1,3,5,2,3,3,3,2,1,2,3,3,2,4,4,4,5,3,5,3,4,3,4,3,3,2,49
1766,2,3,4,3,3,4,2,1,3,2,1,4,1,1,1,2,2,2,1,1,1,1,2,1,2,1,0,3,2,1,2,2,1,1,1,1,4,4,4,4,2,4,4,2,4,4,3,3,3,3,3,1,51
879,5,6,6,5,5,5,5,5,4,5,4,5,2,3,3,5,5,4,3,4,3,4,5,2,1,0,30,1,4,3,2,2,2,3,3,2,4,4,3,4,4,4,4,4,5,4,3,4,4,4,4,2,40
1279,2,2,2,2,2,4,2,2,1,2,2,4,3,3,2,1,4,2,3,3,1,2,4,2,2,0,0,5,3,2,2,4,3,2,2,2,2,2,2,3,2,4,1,3,4,2,4,3,4,4,3,2,48
1408,3,4,4,4,4,4,3,3,3,4,3,4,2,1,3,3,6,2,4,3,2,1,2,3,2,0,15,5,4,5,5,5,5,1,2,3,3,4,3,3,4,4,5,5,3,4,4,3,4,5,4,2,46
860,4,4,5,4,5,5,3,3,4,3,3,4,3,2,6,5,6,2,5,4,4,4,4,3,2,0,0,4,7,2,4,1,5,4,2,3,3,2,2,3,3,5,4,3,3,5,4,3,6,4,4,2,40
448,4,4,5,4,4,5,3,3,4,4,3,4,2,6,3,5,5,2,5,4,4,2,2,3,1,0,15,2,4,4,2,4,3,5,4,3,3,1,2,4,4,5,2,3,3,2,4,4,4,4,4,1,41
666,5,5,5,5,5,6,4,3,3,3,3,4,1,2,1,1,1,1,1,1,1,1,2,1,1,0,30,4,6,2,1,1,4,2,3,3,3,3,4,5,5,5,4,5,4,4,4,3,4,1,2,2,46
854,2,2,2,2,2,3,3,4,4,3,4,4,2,3,1,3,5,1,1,2,1,2,1,1,2,0,0,3,3,4,5,4,5,2,2,2,2,2,2,4,4,4,4,4,3,3,4,2,4,3,2,1,51
1037,3,4,4,4,3,4,3,3,4,3,2,4,1,1,1,3,3,1,1,3,1,2,1,1,3,0,30,6,4,4,5,6,6,3,2,2,2,2,1,4,4,4,5,6,4,5,5,4,4,4,4,2,34
1160,2,2,2,2,2,4,2,1,1,2,2,3,3,4,5,5,4,3,3,2,4,1,4,4,2,0,30,5,5,5,5,5,5,3,2,3,3,2,2,4,3,4,4,4,4,2,4,2,4,2,3,1,67
998,3,4,5,4,5,4,4,4,4,4,4,3,2,2,2,2,3,3,2,3,1,2,1,1,3,0,20,3,2,5,5,5,5,3,3,2,3,3,3,3,2,2,3,3,3,4,3,4,2,4,5,2,46
1047,4,4,4,4,4,3,3,3,2,3,3,3,2,2,1,1,5,2,1,1,1,1,1,1,3,0,20,4,2,1,3,3,3,2,4,4,4,3,4,5,5,5,3,3,5,3,4,4,5,3,3,1,66
1306,4,4,4,4,5,4,4,4,4,3,3,4,1,1,1,1,4,2,2,2,1,2,1,1,2,1,0,1,1,4,5,4,4,3,3,3,3,2,2,4,5,4,5,4,3,5,4,4,4,3,2,2,34
1510,2,2,3,2,3,3,3,4,3,3,3,4,3,3,2,2,2,2,2,2,2,1,2,2,3,0,2,5,4,6,5,4,4,1,2,2,4,3,2,3,3,2,4,3,3,3,4,3,4,4,3,1,46
438,4,4,4,5,5,4,4,3,3,3,3,3,3,1,1,4,5,3,2,2,1,3,3,1,4,1,0,1,3,3,4,4,4,3,2,4,3,2,3,4,5,5,4,5,5,4,4,4,6,3,3,2,43
374,2,2,3,2,2,4,3,3,3,2,3,4,1,3,2,2,3,2,2,3,1,1,1,1,2,0,3,5,5,2,4,4,3,2,3,2,4,4,3,2,3,4,3,3,4,3,4,4,4,4,4,1,66
507,4,3,3,2,3,4,3,3,2,1,3,2,3,2,2,5,6,4,2,1,3,2,1,3,2,0,0,3,4,4,2,4,2,3,3,2,2,3,3,1,1,2,4,3,3,4,2,5,4,3,2,1,52
712,4,4,4,4,5,5,3,3,3,3,3,4,3,2,3,3,3,3,2,3,1,1,1,2,2,0,10,2,2,2,3,2,2,4,3,4,3,3,3,5,5,4,5,4,5,3,4,5,5,3,3,1,43
693,4,5,4,4,3,4,3,3,4,3,3,4,3,5,3,1,4,1,2,2,2,1,2,1,1,0,10,2,4,3,3,3,2,4,3,3,3,3,4,3,3,3,5,4,4,3,3,4,4,3,2,2,66
778,3,4,4,4,5,4,3,4,3,4,4,4,2,1,2,3,4,2,4,2,2,2,4,2,3,0,30,2,1,2,1,1,1,5,3,5,5,3,3,3,3,5,4,4,5,3,4,2,3,2,3,1,35
534,2,2,2,2,3,3,3,3,2,2,2,4,3,1,2,2,3,1,2,1,2,2,2,2,3,0,45,1,4,1,1,2,3,4,2,3,3,3,4,5,3,4,6,5,3,5,4,6,4,4,4,1,27
1128,3,4,4,3,4,4,2,3,3,3,2,3,3,2,3,5,4,3,2,4,3,2,2,2,2,1,30,2,2,2,4,5,4,3,3,4,3,2,2,3,4,4,3,2,5,4,4,4,4,3,3,1,32
872,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,5,6,3,4,4,1,2,2,1,1,0,0,5,1,5,5,5,4,2,3,2,3,2,2,3,3,4,4,3,2,5,3,5,3,5,6,1,47
1027,4,4,4,3,3,4,3,3,3,2,3,2,3,3,5,4,2,2,2,2,2,2,2,1,4,1,0,4,7,1,2,2,2,2,1,2,2,3,3,4,3,4,4,3,3,4,4,3,4,3,3,2,38
749,4,4,3,3,2,4,4,4,4,2,2,4,3,2,1,2,1,2,5,5,4,2,2,4,1,0,10,5,4,5,6,5,5,3,2,2,3,4,4,4,4,3,4,4,2,5,3,4,1,4,3,1,48
1157,4,4,5,4,4,4,3,2,3,3,4,4,4,4,4,6,6,3,4,3,2,2,2,2,3,0,30,1,3,4,5,5,5,2,2,1,2,2,2,4,3,5,6,5,4,4,4,3,4,4,4,1,38
1164,2,2,3,3,2,2,2,3,4,3,3,1,2,2,2,3,3,2,2,2,1,1,2,2,1,0,0,3,3,1,2,2,1,3,2,3,4,3,3,2,1,4,3,3,4,2,3,3,4,2,2,1,59
703,4,4,5,3,3,5,2,3,3,2,2,4,2,2,1,2,3,2,2,1,2,2,2,1,3,0,30,1,2,4,4,4,4,3,2,2,2,1,1,5,4,4,4,6,3,3,5,4,5,3,4,1,32
1313,3,3,3,4,3,4,2,1,1,1,1,3,2,1,1,1,2,2,1,1,1,1,1,1,1,0,0,3,6,1,4,2,3,3,2,3,4,3,4,4,3,4,4,4,3,4,3,2,4,3,3,1,51
1715,4,3,4,3,2,4,3,3,4,3,3,4,1,1,2,5,1,1,3,1,1,1,1,2,1,1,20,2,2,3,4,4,5,3,3,2,3,3,3,3,4,6,4,4,4,2,4,4,4,4,4,2,61
872,4,4,4,3,4,4,2,2,2,2,3,3,2,2,4,2,5,3,2,2,1,1,2,1,3,0,30,6,6,2,3,2,5,4,3,2,4,4,3,3,4,3,5,5,4,3,4,4,4,3,3,2,65
1397,4,4,3,4,4,4,4,4,4,5,4,4,5,6,5,5,5,3,3,3,1,3,3,3,3,2,5,3,5,5,6,6,7,4,5,3,4,3,2,3,3,4,4,1,3,4,3,3,3,4,4,1,53
450,4,5,5,5,5,3,4,5,4,5,4,4,5,3,1,3,5,3,5,5,3,1,3,2,2,0,5,6,5,6,6,7,6,2,2,2,3,3,3,4,3,4,5,5,5,4,4,4,5,4,5,1,66
1613,2,2,3,2,2,3,1,1,1,1,1,3,2,2,2,2,4,2,2,2,2,1,1,1,1,0,20,3,3,1,1,1,1,3,2,3,4,4,4,3,4,3,4,5,4,4,3,5,4,6,5,1,42
309,3,4,5,3,3,3,3,3,5,3,3,4,3,4,2,3,5,1,4,2,2,1,2,1,2,0,5,4,4,2,3,3,3,3,3,2,3,3,4,3,4,4,3,3,3,3,4,3,4,4,4,2,54
762,4,4,4,5,5,4,4,4,4,4,4,4,2,2,2,5,6,2,2,4,1,1,2,1,1,0,15,6,4,5,4,5,5,1,2,2,3,2,2,5,5,5,4,4,5,3,6,4,6,4,4,1,68
694,3,2,2,3,3,4,2,2,3,3,2,4,1,1,1,2,3,1,1,1,1,2,2,1,2,1,10,3,4,3,5,4,4,1,1,1,3,3,3,2,4,4,4,4,2,4,3,4,3,3,3,1,65
1562,3,4,4,4,4,4,2,3,2,3,3,4,3,5,3,5,6,3,5,4,3,1,4,2,2,0,0,4,4,5,4,4,4,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,3,2,60
706,5,5,5,4,3,4,4,4,5,3,4,4,1,1,3,4,4,2,2,1,2,1,2,1,3,0,30,2,4,3,5,5,5,3,3,3,3,2,2,3,3,3,3,4,4,3,4,3,5,3,3,1,57
1279,4,3,4,4,4,4,2,3,4,3,3,4,2,2,3,5,3,2,4,2,4,1,2,3,1,0,45,2,5,2,2,3,3,4,3,3,3,2,2,2,3,4,4,5,4,4,3,5,4,4,4,1,50
1712,2,3,2,3,3,4,4,4,4,3,3,4,2,5,1,2,6,3,3,2,2,1,1,2,2,0,20,3,3,2,3,1,4,3,3,2,4,3,3,4,4,4,4,4,3,4,4,3,4,3,3,1,86
1128,3,3,4,4,4,4,3,3,3,3,3,2,3,2,1,2,6,4,5,3,1,1,2,1,3,0,30,4,4,5,4,5,4,2,2,2,2,2,2,4,4,5,4,3,5,2,4,2,4,2,2,1,55
1774,3,4,4,4,3,4,4,5,4,4,4,5,1,2,2,3,2,1,1,1,2,1,1,1,3,0,0,4,5,4,5,4,5,2,1,3,3,2,3,3,3,3,4,4,2,4,3,2,4,4,3,1,50
1745,4,4,4,3,3,5,5,5,4,4,3,4,3,2,3,4,3,4,2,3,4,2,1,3,2,4,10,4,4,6,5,5,5,2,3,2,3,3,3,5,4,3,5,5,3,4,3,2,2,2,2,1,35
1035,1,1,1,2,1,2,2,3,3,3,2,4,1,1,1,2,1,1,4,2,1,1,1,1,1,0,30,2,2,1,1,2,1,2,2,1,4,4,4,4,3,4,5,5,4,5,3,4,4,3,3,1,81
697,2,2,2,1,2,2,1,1,1,1,2,1,3,4,3,4,5,4,4,3,3,3,2,2,2,0,3,5,5,2,3,4,4,4,4,4,4,4,4,2,3,4,3,2,2,3,3,3,3,3,3,2,61
1823,4,4,4,5,5,3,4,3,2,3,3,3,5,5,6,3,5,6,3,4,2,4,3,2,4,1,15,2,6,4,4,5,4,3,2,3,4,3,3,2,2,5,4,4,4,5,3,3,2,2,2,2,22
596,4,5,6,5,4,5,3,4,4,4,4,4,5,2,2,6,7,3,5,5,2,2,2,1,4,0,0,4,3,3,2,4,3,3,2,4,3,3,3,4,5,5,4,5,5,3,6,3,6,3,3,2,48
1026,3,4,5,4,4,4,3,4,4,4,4,4,2,3,4,4,5,4,2,3,2,3,2,3,2,0,20,5,7,3,3,4,4,2,1,2,3,3,2,3,3,3,4,4,4,4,4,3,4,4,4,1,56
314,2,2,2,2,2,4,3,3,2,1,1,4,2,5,2,2,3,2,3,2,2,1,1,2,1,0,15,6,5,6,6,5,6,3,4,3,3,2,4,3,3,3,3,3,3,2,3,3,3,3,3,1,67
1548,4,4,4,4,4,5,4,4,4,4,4,4,4,3,2,3,5,3,3,3,2,1,3,3,3,0,30,2,2,4,4,4,5,1,1,2,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,1,46
1119,1,2,2,2,2,4,1,3,3,1,2,4,2,2,1,2,1,3,1,1,1,2,2,1,2,0,10,2,5,2,2,1,2,2,1,2,3,3,3,2,3,4,5,4,3,4,5,4,5,4,4,1,47
1485,4,4,4,3,4,4,4,4,4,3,4,4,5,6,4,5,4,3,5,5,4,3,4,3,3,1,0,5,6,2,1,3,1,2,3,2,4,4,4,3,3,4,4,5,4,6,3,5,4,5,4,1,62
425,3,2,4,4,4,4,3,1,2,4,3,4,4,4,3,4,6,3,5,5,2,1,4,2,4,0,30,3,3,3,4,5,4,3,4,3,2,2,3,4,3,4,3,3,3,3,3,4,4,3,3,1,37
1662,3,2,2,2,2,3,1,2,2,1,2,1,1,1,1,1,4,1,1,1,1,2,2,1,1,0,15,1,2,1,4,3,4,2,2,2,3,3,4,2,2,3,4,4,2,5,4,3,4,3,4,2,66
732,2,3,2,1,2,2,3,3,2,3,3,2,3,4,1,5,6,2,2,2,4,2,2,4,2,0,30,4,3,2,4,2,3,4,4,3,4,3,3,2,2,2,2,3,3,4,4,4,1,3,3,2,53
612,3,3,3,3,3,2,3,2,3,3,3,2,3,5,3,3,3,2,3,1,1,2,2,1,3,0,5,4,4,3,3,2,1,3,3,3,5,4,3,4,4,4,4,4,4,1,5,1,4,3,2,2,37
208,4,4,4,2,3,4,2,4,4,2,3,4,2,5,4,3,6,4,3,3,1,3,4,1,1,0,30,1,4,1,5,3,4,3,3,3,5,3,4,2,1,1,3,3,3,4,3,4,4,4,4,2,47
1492,4,4,4,3,3,4,1,1,1,1,1,1,2,1,1,1,3,1,2,1,2,2,1,1,2,0,0,2,5,3,4,4,4,2,2,2,3,3,3,3,3,4,5,5,3,5,4,3,5,4,4,1,63
868,3,3,4,2,2,4,2,2,2,1,1,4,3,3,3,2,4,6,3,4,2,1,2,1,3,0,10,3,4,6,5,4,4,4,4,4,3,3,3,3,3,4,4,2,4,3,3,1,4,1,1,1,47
1511,4,4,5,4,4,4,4,4,5,4,4,4,2,3,1,3,4,3,5,2,1,1,1,1,1,0,10,6,2,5,6,5,6,1,1,3,2,2,2,3,4,4,2,4,5,3,4,2,4,3,3,1,73
1305,2,3,2,2,3,2,1,1,1,1,1,2,3,1,2,1,4,2,1,2,2,2,1,2,3,0,10,5,2,6,7,5,6,1,3,2,3,2,2,4,4,3,4,3,4,4,4,4,5,5,4,1,44
509,4,5,5,5,5,5,4,4,4,3,4,4,4,5,3,5,6,1,3,2,3,2,4,2,2,0,10,4,5,2,5,3,5,3,3,1,3,3,2,2,4,2,2,3,3,3,3,3,5,3,3,2,35
1464,4,2,1,1,1,4,3,3,2,2,3,4,2,2,1,1,1,1,1,2,2,1,2,2,3,1,10,2,5,3,5,3,4,2,2,3,4,3,4,3,4,3,3,5,4,4,4,3,5,5,4,1,47
1101,5,5,5,5,6,4,4,4,4,5,4,4,3,6,1,6,4,4,3,3,2,2,2,3,5,0,0,2,2,2,3,4,4,3,3,3,3,4,4,1,2,4,3,2,5,4,3,3,4,4,4,1,68
1597,4,4,4,3,3,4,3,2,2,3,2,4,5,5,2,2,4,2,2,4,1,1,1,2,1,0,40,6,4,3,3,3,6,2,1,1,3,2,2,4,4,5,3,4,4,4,5,3,4,4,5,1,52
1708,3,2,1,1,1,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,0,5,6,4,4,4,4,5,2,3,2,3,3,3,4,3,5,4,3,3,4,4,4,4,4,3,1,50
1208,4,5,5,4,4,4,3,2,3,1,2,3,4,3,2,3,3,4,1,2,2,2,2,4,1,0,20,3,4,4,4,5,4,2,2,1,3,3,3,4,3,4,4,4,4,5,4,4,3,4,4,1,57
239,3,3,4,3,3,2,2,2,3,2,2,2,2,3,2,3,1,1,3,2,2,2,1,2,2,0,50,1,2,1,1,1,1,3,2,2,4,3,4,3,5,4,5,3,3,2,3,4,4,4,3,1,65
384,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,3,1,2,1,1,1,1,3,0,5,3,6,4,3,4,4,2,1,2,3,2,2,3,4,3,4,2,3,4,3,3,4,4,3,1,48
1439,4,4,4,4,4,4,3,3,3,3,2,4,2,1,1,7,6,2,1,1,2,2,2,2,2,0,5,1,3,2,2,2,2,4,2,4,5,4,4,3,1,4,4,4,4,3,3,3,4,3,3,2,77
1520,5,5,5,5,6,5,4,4,4,4,5,4,1,2,6,3,5,2,2,2,2,1,2,1,2,0,5,3,5,2,4,3,3,2,1,2,3,2,2,6,5,4,4,3,4,4,4,3,4,4,4,1,41
434,2,3,4,4,4,4,3,3,4,4,4,4,3,6,1,3,5,2,4,3,2,2,3,1,1,1,0,4,3,4,5,5,5,2,3,1,3,3,3,4,3,2,3,4,2,3,4,3,3,3,3,1,61
888,3,3,4,3,3,4,3,4,4,3,3,4,3,3,1,3,6,2,5,4,1,1,2,2,2,0,5,2,1,4,5,5,5,3,2,3,2,2,2,4,4,5,4,4,3,3,3,3,4,3,3,1,56
462,2,2,2,2,2,1,1,2,2,1,1,1,4,3,5,3,6,5,5,3,4,3,4,4,4,1,30,6,4,6,5,5,5,3,3,1,2,2,2,5,5,4,5,5,4,3,4,5,5,5,4,1,69
1571,3,3,3,3,3,3,1,2,3,3,2,1,3,3,2,3,6,1,5,1,2,2,3,2,1,0,0,4,6,2,3,1,4,2,2,3,2,2,2,3,4,5,4,5,3,3,5,3,5,3,3,1,67
1698,2,1,2,1,2,3,1,2,1,1,1,4,2,3,2,1,3,2,2,1,3,2,3,3,2,0,40,5,4,4,4,2,5,2,2,3,4,2,2,5,5,4,6,6,4,5,3,4,5,4,4,1,58
1426,3,3,2,2,2,2,3,3,3,2,3,4,1,2,1,3,2,1,2,1,2,2,2,2,3,1,0,2,4,2,3,2,4,3,2,2,3,2,2,5,4,4,4,4,4,4,3,3,4,3,3,2,58
1080,4,3,4,3,2,4,4,4,4,3,3,5,2,2,2,4,5,3,5,4,2,1,3,2,1,0,15,5,3,4,4,5,4,2,2,1,4,4,4,4,4,3,2,4,4,3,4,4,3,3,3,1,60
1748,2,1,3,3,2,2,1,1,1,1,1,1,2,3,1,3,5,4,3,1,1,2,2,1,1,0,5,5,3,4,5,6,5,2,1,2,3,2,3,4,4,5,3,4,5,3,3,3,5,2,2,2,55
375,4,3,4,4,4,5,4,4,4,3,5,4,3,5,1,2,4,5,4,2,1,1,1,3,1,1,30,2,2,5,5,6,4,4,4,3,4,2,3,3,2,4,4,5,4,5,4,5,4,4,4,1,59
734,4,4,4,3,3,5,3,3,3,1,2,4,1,3,1,2,4,2,1,1,1,2,2,1,1,0,0,3,4,4,4,4,4,3,2,2,3,2,2,4,4,5,5,4,5,5,4,4,4,4,5,2,39
537,2,1,1,1,1,3,1,1,1,1,2,2,2,5,1,2,4,1,4,3,1,1,1,1,1,0,10,1,3,4,5,5,4,4,2,4,3,3,4,4,5,4,5,4,3,3,5,2,4,2,2,1,50
805,3,2,4,4,4,4,3,4,4,3,4,4,3,1,1,5,1,2,3,1,2,1,1,1,1,0,10,1,3,1,1,1,1,3,3,3,4,3,3,4,3,3,4,5,4,3,3,4,3,4,5,1,38
403,3,3,3,3,2,4,3,2,3,2,2,3,2,1,1,4,5,4,4,3,1,1,2,1,2,0,50,1,1,1,1,3,4,2,2,3,3,2,3,4,3,5,3,2,5,3,3,3,4,3,3,1,49
674,1,1,3,1,1,4,1,1,2,1,1,4,1,2,2,2,4,1,1,1,1,1,1,1,2,0,0,2,3,1,1,1,2,2,1,4,4,4,3,4,3,6,3,3,4,3,3,4,4,5,4,1,36
1059,2,2,1,3,2,2,3,3,3,4,3,4,3,3,5,3,5,2,4,4,2,3,3,2,3,0,30,4,4,2,1,2,2,2,2,2,4,3,2,4,4,3,4,4,3,6,4,4,4,4,4,2,44
740,4,4,4,3,3,5,2,2,2,2,2,4,1,1,1,3,6,4,3,2,1,2,2,1,2,0,30,5,3,3,4,2,4,2,1,2,4,3,3,4,3,4,4,4,3,5,3,5,4,6,6,1,48
798,4,3,4,3,3,4,3,3,3,2,3,3,7,7,2,6,5,4,6,5,4,4,4,4,3,2,30,2,3,3,2,3,2,4,4,4,4,4,4,3,3,5,3,3,3,4,5,3,4,3,3,1,66
1299,4,4,4,3,3,4,4,4,4,3,4,4,3,5,2,5,4,3,3,2,2,2,2,3,2,0,15,1,2,4,5,6,3,3,4,2,3,3,3,2,3,3,4,3,3,3,3,3,2,3,4,1,49
209,5,5,5,5,5,4,4,3,3,4,4,4,3,5,5,6,5,5,5,4,2,3,3,3,3,0,20,5,4,6,5,6,5,3,5,3,3,3,4,4,3,4,4,5,3,5,4,4,4,4,4,1,53
1193,1,1,2,3,2,3,2,1,3,2,2,2,5,4,2,5,3,3,6,3,2,2,3,2,2,0,60,2,3,5,5,5,2,3,5,4,3,3,3,4,5,4,5,5,3,4,4,3,4,3,4,1,41
310,3,3,3,3,2,4,3,3,3,2,3,4,2,5,5,2,4,4,3,3,4,3,4,4,3,0,15,3,3,3,5,5,5,3,2,4,3,2,2,3,3,3,3,3,6,3,3,3,4,4,5,1,32
1652,3,2,4,2,2,3,2,2,3,2,3,2,2,3,2,2,4,2,1,1,1,2,2,1,1,0,0,4,4,3,4,3,4,2,2,2,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,2,54
596,1,1,2,1,2,2,1,1,1,1,1,2,3,3,2,4,5,2,4,4,4,4,4,4,2,1,10,5,5,4,4,4,5,2,1,1,2,2,2,5,5,4,6,4,4,5,5,4,3,4,4,1,67
559,1,3,2,2,2,4,2,3,2,3,2,4,1,1,1,4,5,1,3,2,1,1,2,1,2,0,0,3,2,2,2,2,2,2,3,2,4,3,3,4,5,5,4,3,3,4,4,3,3,3,2,2,52
606,2,1,1,1,1,3,2,1,2,3,1,4,3,3,3,1,2,2,1,2,2,1,2,2,3,0,5,7,4,7,7,6,5,2,3,2,2,1,2,5,5,4,2,2,3,4,3,3,4,4,4,2,33
1413,4,4,5,4,4,4,3,3,4,5,5,4,3,3,2,3,5,2,3,3,2,1,2,3,1,1,30,2,2,2,3,4,3,3,2,4,4,3,3,4,4,5,4,5,4,3,4,4,4,4,3,1,60
1045,3,4,3,3,3,3,3,3,3,3,2,3,3,5,2,2,6,5,4,4,4,2,3,2,1,1,0,1,3,2,3,2,4,5,3,5,5,4,4,5,5,5,5,4,4,5,4,4,4,4,3,2,33
884,3,3,2,3,2,4,2,2,1,2,1,3,1,1,1,2,5,1,2,1,3,3,3,2,1,0,0,1,4,2,2,3,2,3,3,3,3,3,2,2,3,4,4,4,4,6,4,3,4,3,3,2,37
