"","id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
"243",1788,5,1,3,4,4,4,4,3,5,4,1,2,1,2,1,4,3,5,4,2,1,3,3,3,3,0,40,4,6,1,2,3,2,4,4,3,3,4,3,3,3,3,4,5,3,5,4,3,3,2,3,2,60
"244",1178,2,3,2,3,3,4,1,2,3,2,3,4,3,2,1,1,5,4,2,1,3,1,1,1,1,0,10,1,4,2,2,6,7,4,3,4,3,2,4,3,5,4,5,3,4,3,4,2,5,3,4,2,37
"245",1549,3,4,4,3,3,4,4,2,2,1,3,3,2,1,1,5,6,1,3,2,4,1,1,1,1,0,5,6,4,3,5,4,2,1,3,2,2,5,4,3,4,3,4,2,3,4,5,3,3,2,3,2,46
"246",998,4,3,3,4,5,4,3,5,2,2,2,3,5,2,1,4,2,2,2,2,4,1,4,1,1,0,20,1,3,4,2,3,1,2,1,3,4,3,2,4,3,4,3,4,4,4,3,4,3,5,3,1,55
"247",765,3,4,3,1,1,5,3,4,3,2,3,3,1,2,2,4,6,2,4,2,1,2,1,1,2,0,30,1,3,1,2,2,3,5,4,4,2,3,3,3,5,4,4,5,4,4,3,3,4,3,4,1,71
"248",664,4,2,6,1,5,3,3,2,1,4,6,2,3,1,4,5,5,2,1,1,2,3,1,1,2,0,0,5,4,3,7,4,7,1,2,3,2,2,2,3,5,4,5,6,3,5,3,2,4,4,5,1,35
"249",848,3,4,4,3,5,5,3,2,2,3,3,4,1,3,1,3,3,1,5,3,1,1,1,4,2,0,15,4,5,5,2,5,2,3,2,2,5,3,2,3,3,4,3,4,4,4,4,4,3,4,3,2,60
"250",1407,3,4,4,1,2,2,2,4,4,3,2,4,2,4,1,5,7,3,1,4,3,3,2,1,1,1,30,3,1,1,5,3,2,4,2,3,3,3,3,5,4,4,3,5,4,2,4,2,3,2,5,2,53
"251",1556,3,1,4,2,3,2,1,1,1,4,1,4,2,2,6,5,5,2,6,4,3,1,2,2,1,6,0,1,4,4,4,1,1,1,3,2,3,3,2,3,3,4,4,6,4,5,4,3,3,2,4,1,51
"252",309,4,2,4,3,2,5,1,1,3,4,4,3,3,3,1,5,3,1,1,2,3,2,4,1,2,0,15,2,5,2,4,4,3,4,3,2,4,2,2,4,4,4,4,3,5,4,2,4,4,5,5,1,33
"253",346,4,2,3,1,4,4,6,3,2,3,3,4,3,2,1,5,4,2,3,2,1,1,4,1,2,0,5,5,5,2,3,4,1,2,1,3,3,2,3,5,2,3,5,6,3,3,4,2,4,4,5,1,49
"254",916,5,3,4,4,4,4,3,4,1,1,4,3,2,1,4,2,4,4,1,2,1,2,1,1,4,0,30,3,4,6,4,4,1,2,2,3,2,4,3,3,4,3,4,4,4,3,3,4,5,4,5,1,54
"255",1497,4,4,2,3,2,4,4,1,1,2,3,4,3,1,1,1,2,1,1,4,1,3,1,2,5,0,5,3,1,6,3,5,5,3,3,3,3,3,2,3,4,5,4,6,3,6,3,1,4,5,3,1,41
"256",1797,2,3,3,3,3,1,3,4,3,2,1,3,2,5,5,7,3,3,1,1,4,2,1,1,4,0,10,4,1,2,6,5,3,3,1,2,3,3,3,4,3,4,4,4,4,4,3,3,4,3,2,1,36
"257",307,1,3,3,3,6,4,4,5,3,1,3,4,1,6,6,3,5,1,1,3,2,1,2,3,1,1,0,2,4,5,5,4,4,2,2,1,4,2,2,3,3,3,3,4,4,4,3,3,4,3,3,1,55
"258",1342,5,3,3,3,1,4,1,3,3,4,2,4,2,2,2,2,5,4,2,1,2,2,4,1,3,0,5,3,6,2,1,4,7,2,2,1,4,4,3,3,4,4,4,2,3,4,4,4,3,4,3,1,31
"259",1028,1,4,4,3,3,4,3,4,3,5,2,2,2,3,4,1,4,2,4,2,1,1,4,4,2,0,0,4,3,4,3,4,1,3,2,3,3,2,2,5,6,4,4,5,3,2,2,4,3,4,2,1,55
"260",561,4,3,2,5,5,4,4,1,2,2,2,2,1,2,2,3,3,1,1,1,1,1,2,1,4,0,5,4,3,1,4,7,5,2,2,2,5,2,2,4,5,1,4,4,2,4,4,3,4,3,4,1,26
"261",429,3,5,4,4,2,2,1,1,2,3,3,2,3,4,5,3,4,5,2,1,2,2,2,2,2,0,0,2,1,5,7,1,4,3,3,4,3,3,2,2,2,4,4,4,4,3,4,4,5,3,3,1,48
"262",1783,2,2,1,4,1,4,3,1,2,3,4,4,2,4,2,4,4,2,2,3,1,2,3,1,3,0,30,1,1,4,2,4,1,4,2,3,2,2,4,3,3,4,4,4,5,5,4,4,4,3,4,1,56
"263",1648,5,5,4,1,3,4,2,4,1,3,4,4,3,2,1,2,3,2,3,2,2,2,3,3,1,1,30,3,2,4,6,4,4,1,4,2,3,3,2,4,4,4,4,5,3,4,5,3,3,4,3,2,60
"264",785,4,3,4,3,4,4,4,4,2,4,2,2,1,1,1,1,5,1,1,1,2,2,2,2,2,1,30,4,7,3,5,4,3,2,4,3,2,3,3,4,3,5,3,4,3,3,4,1,4,5,4,2,72
"265",416,4,1,1,3,2,5,3,3,1,4,1,5,3,3,2,2,4,1,5,1,3,3,2,1,3,0,30,2,4,3,3,4,6,2,2,4,4,4,3,4,4,4,4,3,4,4,3,3,4,3,4,1,42
"266",585,4,6,4,2,5,2,3,3,2,4,4,2,2,2,3,1,6,1,7,2,4,1,3,2,2,0,10,4,3,3,6,3,5,1,3,4,5,2,4,3,5,4,3,3,4,4,3,2,4,3,3,2,53
"267",1097,1,3,5,2,3,5,1,6,2,4,4,1,3,4,1,2,3,1,3,2,3,2,3,2,2,0,10,4,1,3,5,5,4,4,1,3,3,2,3,3,4,3,3,5,4,4,5,3,5,3,6,1,63
"268",1486,3,5,4,3,4,4,3,3,4,2,5,3,2,3,1,1,5,1,2,4,1,1,1,2,2,0,45,4,3,2,5,2,2,3,3,2,3,3,3,3,3,5,4,4,4,2,5,4,4,4,3,2,36
"269",1733,4,4,4,4,3,5,3,1,3,3,3,4,3,1,1,2,2,6,4,2,1,1,1,1,3,0,10,2,4,1,3,4,2,4,2,2,4,4,4,4,4,5,5,4,3,4,4,3,5,5,3,2,33
"270",376,3,4,6,2,3,3,3,3,4,4,1,1,1,2,5,2,2,2,4,3,2,2,3,1,2,0,30,4,4,4,5,7,5,2,2,4,3,3,3,6,5,4,6,4,3,5,3,3,4,3,4,1,35
"271",1636,4,2,4,4,2,4,1,5,1,3,3,4,2,3,3,6,6,2,3,1,1,2,1,2,4,0,20,4,7,3,3,3,4,3,2,1,2,2,2,3,3,4,5,5,4,3,3,4,5,3,3,1,47
"272",1017,5,4,3,1,1,4,5,1,1,1,4,1,3,2,1,3,2,5,4,6,1,1,3,1,2,0,0,2,4,3,3,2,7,5,2,2,4,3,1,4,4,3,4,5,3,3,4,2,3,3,6,2,41
"273",1679,4,1,2,1,1,1,4,2,1,4,3,2,1,2,1,1,1,1,3,2,3,2,3,1,2,0,15,2,2,5,4,4,2,4,4,3,3,3,3,2,3,2,2,4,4,5,5,3,4,5,3,1,20
"274",1530,4,1,3,1,3,4,3,1,4,2,1,6,2,1,3,4,3,1,4,2,3,1,1,3,2,0,20,4,5,1,4,2,7,3,2,3,3,2,2,3,3,3,3,3,4,4,3,3,3,4,4,1,30
"275",1535,3,2,5,2,1,4,1,3,4,1,3,3,2,3,2,6,6,3,5,2,2,2,3,1,4,0,50,6,4,5,4,4,4,2,3,4,2,4,2,3,6,3,5,3,4,4,5,3,4,5,3,1,51
"276",1363,3,4,4,6,3,4,3,2,4,1,3,4,4,2,1,1,4,3,1,1,1,2,1,3,2,0,15,2,3,3,5,3,5,2,2,2,2,4,5,3,4,3,3,3,4,3,3,3,4,3,4,1,51
"277",1349,4,6,4,4,3,5,4,2,4,2,1,1,4,3,3,5,4,2,4,5,1,1,1,2,3,0,45,2,3,3,4,2,4,2,2,2,4,4,1,4,4,4,3,4,3,2,3,3,4,3,4,2,58
"278",878,3,2,4,1,4,2,1,4,2,3,2,6,2,5,2,1,6,1,4,4,1,1,4,2,3,1,45,4,5,1,2,4,6,4,2,4,2,2,2,3,4,3,4,5,5,5,4,4,4,4,3,1,62
"279",485,1,3,4,3,3,4,3,4,1,3,3,4,4,2,1,2,5,1,3,5,2,4,2,1,1,0,14,4,3,4,4,4,5,2,2,1,2,4,5,3,3,4,3,3,5,4,6,4,3,4,4,1,46
"280",447,4,3,5,3,1,4,2,2,5,2,5,4,3,3,2,2,5,3,2,2,3,2,1,3,1,0,0,2,5,4,4,7,4,3,2,3,3,2,3,3,3,5,2,6,3,4,4,3,3,3,3,2,58
"281",1555,3,4,3,1,1,2,4,3,1,4,4,2,2,6,3,1,2,2,2,2,2,1,3,1,2,2,10,6,2,3,5,4,5,4,3,2,2,4,3,2,2,4,4,4,3,4,5,6,4,3,3,2,50
"282",209,3,4,2,1,3,2,1,1,2,3,3,4,3,4,5,5,4,1,3,3,3,2,2,1,2,1,0,3,5,3,4,2,4,3,1,1,4,2,2,3,6,3,5,3,4,5,3,6,6,4,4,2,52
"283",1715,5,2,4,3,3,4,3,2,3,1,1,4,1,5,2,3,3,1,2,2,4,1,2,2,1,0,50,5,3,2,1,2,7,1,3,2,4,2,2,4,3,4,3,4,3,3,4,3,3,1,3,1,72
"284",335,3,5,2,2,3,4,3,4,2,2,6,2,1,1,2,3,5,3,3,1,1,1,1,1,2,0,20,4,3,4,4,6,4,1,3,3,4,2,3,4,3,4,5,5,3,4,3,3,4,3,3,2,56
"285",699,3,2,2,4,5,4,3,4,3,2,3,4,1,1,5,2,1,1,1,2,4,1,4,1,1,0,5,2,3,7,5,2,3,2,1,3,5,2,3,4,3,3,4,5,4,5,4,3,4,3,4,2,46
"286",208,4,3,3,3,3,1,1,1,5,3,1,3,2,3,1,2,4,1,1,2,2,2,2,3,4,0,45,4,3,4,4,2,2,2,3,2,3,2,4,3,4,4,4,4,2,3,3,4,3,4,3,1,64
"287",611,1,3,4,4,3,3,4,1,5,3,1,4,1,1,3,1,5,2,2,1,1,2,1,1,2,1,0,2,3,4,5,2,2,4,2,3,3,4,2,3,3,4,4,3,2,4,3,4,3,3,4,1,65
"288",245,1,1,1,4,1,3,1,2,4,1,4,4,2,3,2,4,2,2,2,1,1,1,2,3,2,0,30,5,4,5,4,6,4,4,2,5,5,4,2,3,3,3,4,3,3,5,3,3,4,4,5,2,25
"289",1035,3,3,5,1,3,6,3,3,2,3,4,4,3,3,1,2,2,1,3,1,2,1,3,2,2,0,30,3,5,4,1,1,1,4,1,3,2,4,4,3,3,2,3,4,3,6,6,2,4,2,4,1,56
"290",522,4,4,3,4,4,5,2,3,1,1,2,5,1,2,3,2,4,1,5,1,2,2,3,1,2,0,10,4,2,5,6,4,2,1,1,3,3,2,2,4,3,3,4,4,4,3,4,4,5,2,2,1,40
"291",322,4,1,5,3,3,4,1,1,3,1,2,2,6,1,1,1,3,5,3,2,2,2,4,1,3,0,0,1,3,2,4,6,5,3,2,3,5,4,4,2,1,3,3,3,5,3,4,2,4,2,3,1,43
"292",1236,3,2,3,3,5,4,4,5,4,3,3,3,1,3,2,3,3,1,3,1,1,2,2,1,1,0,30,1,2,4,5,4,5,2,2,4,5,4,4,3,3,3,4,4,1,3,4,4,3,4,4,2,56
"293",626,2,4,1,3,3,4,1,2,1,3,4,2,3,2,1,3,4,3,5,2,2,2,2,1,4,1,0,3,1,2,4,2,2,3,3,2,4,2,5,3,4,5,3,3,5,4,4,5,4,4,3,1,52
"294",570,2,4,3,4,5,2,3,2,1,3,4,4,4,1,5,2,5,1,2,4,2,1,4,2,5,0,0,3,1,1,2,1,5,2,5,4,4,3,3,5,3,4,5,4,3,2,4,3,5,3,3,1,63
"295",1472,2,2,4,4,3,4,1,4,1,3,3,4,2,1,1,2,2,2,4,5,2,1,3,1,3,0,0,2,3,3,2,5,4,1,2,3,3,2,2,3,3,4,4,4,3,4,3,5,4,3,3,2,46
"296",294,3,2,5,5,3,5,3,1,4,1,4,1,2,3,2,5,3,3,1,4,1,3,1,3,1,0,0,4,6,7,3,5,5,3,4,2,3,4,3,2,4,1,5,4,4,3,3,2,5,3,3,1,46
"297",1580,5,3,5,4,3,4,2,2,3,2,1,2,1,3,1,1,4,3,3,4,3,1,1,1,5,0,30,3,7,6,3,4,5,4,3,3,5,2,2,3,4,4,4,3,3,3,3,4,5,4,4,1,48
"298",694,2,6,3,4,3,4,2,5,2,2,4,4,2,5,1,2,5,1,1,2,2,1,4,2,1,2,30,2,5,3,3,4,5,2,1,2,4,3,3,4,3,4,5,4,4,2,3,3,5,2,3,2,54
"299",1100,3,2,4,3,2,1,4,2,4,1,1,2,2,5,6,4,2,4,1,4,1,1,4,1,2,0,0,3,3,4,2,6,2,2,2,2,2,1,2,4,4,5,2,3,2,5,4,3,4,5,3,2,69
"300",782,3,4,4,3,3,4,2,3,2,4,3,2,2,3,5,1,4,1,2,2,4,1,1,2,3,1,10,7,3,3,1,3,1,4,4,4,4,4,3,5,3,4,4,4,4,4,2,3,5,4,3,1,81
"301",637,3,1,4,1,4,5,2,5,1,3,3,4,3,1,1,4,1,5,4,1,3,1,4,1,3,1,20,2,2,2,5,1,5,3,4,3,2,3,4,3,3,2,4,6,3,4,4,4,4,3,6,1,32
"302",1752,4,4,4,3,4,4,1,2,3,2,2,4,3,3,1,3,5,1,2,3,1,1,3,1,3,0,30,6,4,4,5,4,3,4,2,2,2,3,3,5,4,4,4,3,4,5,3,3,3,4,5,2,49
"303",1502,4,5,1,1,3,4,1,4,1,4,2,1,2,2,6,4,5,1,1,2,1,1,1,1,1,1,0,3,4,2,5,2,5,2,3,1,5,2,2,5,3,4,2,3,4,4,4,5,1,3,3,2,65
"304",747,4,1,5,1,4,2,3,2,4,4,3,1,3,2,1,1,3,1,3,3,1,2,3,1,1,0,30,4,3,3,5,4,4,4,3,4,5,3,5,4,3,3,1,2,3,3,4,4,4,4,4,2,100
"305",1502,3,4,4,3,3,4,4,1,3,4,5,4,2,4,1,3,3,6,1,1,2,1,1,1,3,0,0,4,5,4,6,2,2,2,3,3,1,2,3,2,4,4,5,4,4,4,3,3,4,4,3,2,57
"306",418,3,1,3,2,3,3,2,4,2,2,5,2,2,5,2,3,1,2,1,1,2,2,2,2,1,0,30,1,4,2,3,4,2,3,3,1,3,5,3,4,4,6,2,2,4,4,1,3,4,4,3,1,32
"307",769,3,4,2,3,5,5,3,4,2,3,1,4,1,5,2,4,5,2,5,1,3,1,3,2,2,2,0,4,3,4,2,5,6,5,2,2,5,4,3,4,2,4,4,4,5,4,3,5,4,4,3,1,58
"308",1681,2,3,1,1,4,1,1,1,3,1,2,2,2,6,2,1,5,1,1,4,1,2,3,1,2,0,30,6,6,5,4,4,2,4,4,3,2,3,3,3,2,3,3,4,2,3,6,5,3,2,3,2,59
"309",1641,2,5,2,3,3,4,3,2,3,1,3,1,1,1,1,2,5,1,5,4,2,2,2,1,2,0,0,1,6,6,5,2,5,1,3,4,4,3,4,3,5,4,5,3,4,4,4,5,4,3,5,1,46
"310",671,5,2,5,4,3,4,1,2,3,4,2,2,1,1,1,3,5,2,2,1,2,2,1,2,1,0,30,4,3,2,4,2,5,1,2,2,3,2,5,4,3,5,3,4,4,4,4,4,4,4,3,2,47
"311",296,4,2,4,3,5,3,2,2,1,2,1,3,2,2,1,2,5,1,3,2,4,1,1,2,1,0,15,5,2,4,5,3,5,4,2,2,3,3,3,2,2,3,3,3,4,5,4,3,3,3,3,1,44
"312",738,5,4,1,2,3,1,1,3,1,4,2,4,3,3,2,2,6,3,2,2,2,2,3,2,3,2,0,6,5,1,5,5,6,3,3,2,4,3,4,4,4,5,3,3,3,4,3,1,2,5,4,1,54
"313",1609,6,4,3,3,4,4,3,4,2,4,6,2,2,1,5,5,4,1,1,2,2,1,2,1,2,0,5,1,3,1,4,5,6,1,2,3,5,2,4,3,3,4,3,4,5,3,4,3,2,3,6,1,60
"314",498,4,5,4,4,3,3,2,4,5,3,3,4,2,2,2,2,6,1,3,2,2,2,2,1,1,0,30,4,1,4,3,2,5,3,1,3,4,2,3,5,4,4,4,3,3,5,3,3,4,4,3,1,42
"315",745,1,2,1,3,4,3,1,3,4,3,3,3,1,4,2,5,5,4,4,5,1,1,2,2,3,0,25,4,3,6,4,3,3,3,1,4,2,5,3,3,4,4,4,4,6,4,3,3,3,5,4,1,39
"316",849,4,1,5,3,3,3,2,4,3,3,2,4,1,2,2,3,1,2,5,3,1,2,2,2,3,0,3,5,4,2,5,2,3,1,1,5,4,2,5,3,5,5,2,5,4,4,3,3,3,5,3,2,52
"317",1194,4,4,4,5,3,4,1,3,2,1,2,1,3,2,1,2,4,4,5,1,3,1,2,2,1,0,10,3,5,3,3,4,6,5,1,1,2,2,5,5,2,5,4,4,3,5,6,4,4,5,6,1,40
"318",1207,2,1,4,2,1,3,3,1,3,3,1,4,1,2,1,3,2,2,5,2,2,3,2,1,4,0,12,1,4,2,1,1,4,3,3,3,2,2,2,5,1,4,3,5,3,3,3,3,3,3,5,1,44
"319",1259,2,4,4,3,1,5,3,3,4,3,3,4,2,3,1,3,6,1,1,2,4,2,2,1,1,0,0,3,3,4,4,1,3,2,3,2,3,3,3,3,5,6,4,4,4,3,4,3,6,5,4,2,58
"320",1333,5,4,1,2,2,2,3,1,4,2,4,4,3,1,1,3,1,2,1,1,1,3,2,2,3,1,15,1,4,3,3,2,2,3,3,2,4,4,4,5,2,5,4,4,2,4,3,5,4,4,1,1,41
"321",1188,2,5,4,1,2,5,1,3,2,1,3,2,3,2,5,2,3,2,2,1,3,1,2,2,3,1,10,6,5,4,4,4,1,2,1,1,4,2,3,2,2,4,5,4,4,3,3,4,4,4,3,2,62
"322",1789,3,3,4,3,4,4,4,3,1,2,3,4,2,5,1,1,7,2,4,4,2,1,2,1,3,0,15,3,2,3,3,7,2,3,1,3,3,2,3,5,5,3,3,4,4,3,3,3,4,3,4,1,46
"323",364,2,2,3,2,1,6,4,2,3,3,2,2,1,1,1,1,2,2,1,1,2,2,4,1,2,0,30,2,4,1,3,4,2,1,1,4,2,4,3,1,5,4,2,3,6,4,3,4,5,4,3,1,41
"324",1807,1,1,1,3,4,1,2,4,2,4,1,1,2,1,5,5,3,3,5,2,1,2,4,2,1,0,20,1,6,2,2,4,2,2,2,3,2,2,4,5,3,5,4,5,3,6,4,3,5,5,3,1,41
"325",362,3,4,3,3,3,1,2,3,4,2,2,4,3,3,2,3,5,3,4,1,2,1,1,2,1,0,30,3,2,4,4,4,1,1,1,2,5,4,4,5,3,4,4,1,3,4,3,4,4,3,4,2,33
"326",1562,3,5,4,3,3,1,3,2,4,3,2,3,2,3,1,3,5,3,2,2,4,1,1,2,2,0,30,3,4,1,4,4,5,3,1,2,4,2,3,4,2,5,5,4,4,3,4,3,4,2,4,1,61
"327",830,4,4,4,2,3,3,3,3,1,1,3,6,2,3,1,5,3,2,2,2,4,1,1,3,3,0,10,4,2,3,2,1,1,2,2,2,2,2,2,3,4,4,3,5,4,4,3,4,3,3,2,1,61
"328",193,1,4,4,2,4,4,4,4,2,3,3,4,2,2,2,3,4,4,1,5,1,2,2,4,1,0,0,5,6,2,7,6,2,3,2,1,4,4,2,2,4,4,4,6,4,3,3,4,5,3,2,1,73
"329",1359,4,2,4,2,3,6,3,1,3,1,3,4,1,1,1,3,6,4,2,1,3,1,3,2,2,0,30,4,2,4,3,5,1,4,2,1,4,2,3,5,4,5,4,4,5,4,4,3,5,3,4,1,44
"330",1366,3,2,3,3,1,4,2,1,2,1,1,4,3,5,1,5,2,3,5,1,2,3,2,1,1,0,30,3,5,5,3,2,5,3,2,4,3,3,2,5,4,3,4,3,3,4,1,3,5,3,3,1,61
"331",1702,3,1,5,4,4,5,4,2,3,1,1,3,2,6,1,1,2,2,1,3,2,2,1,1,4,0,5,1,3,5,3,6,2,2,2,1,2,4,2,4,3,3,4,2,4,5,2,1,5,2,2,2,62
"332",521,1,1,1,1,3,1,4,2,2,1,4,2,3,5,5,4,5,1,3,1,2,2,2,1,3,0,50,6,4,3,4,2,5,1,3,3,4,2,2,4,2,4,4,2,4,3,1,3,3,2,4,2,46
"333",617,2,3,1,4,3,4,3,4,6,2,2,5,1,2,5,1,3,1,5,6,3,1,1,1,1,0,20,6,4,4,4,4,4,1,2,5,3,2,3,3,2,3,3,4,4,3,5,4,3,4,4,1,25
"334",407,2,4,6,4,3,4,3,3,4,3,4,4,3,2,1,5,2,1,5,1,1,2,2,1,2,0,5,6,3,6,4,5,4,4,1,2,3,2,3,2,6,5,3,4,3,4,6,3,3,6,2,1,43
"335",1808,2,4,2,3,1,1,3,4,2,3,3,4,1,3,2,5,5,1,3,3,1,3,2,1,1,0,5,5,3,3,3,1,5,2,5,3,5,3,4,3,3,1,1,4,4,3,4,4,4,3,5,1,40
"336",1549,4,1,4,3,1,4,3,4,4,1,5,4,1,1,1,6,5,1,1,1,2,1,2,2,2,2,5,4,4,1,2,4,5,2,2,2,4,3,3,3,4,3,3,4,4,5,3,4,3,2,4,1,49
"337",1356,4,5,3,3,3,4,1,3,4,3,6,4,2,3,4,5,3,1,5,1,1,1,2,3,3,0,10,2,5,6,1,3,4,4,1,2,5,3,1,3,4,3,4,5,2,1,4,3,5,4,3,1,71
"338",1654,2,1,4,4,4,5,3,4,1,3,1,4,3,5,2,1,5,1,5,4,2,2,3,2,2,1,5,2,7,5,6,2,2,3,4,4,4,3,3,2,3,5,2,4,2,3,2,4,5,4,4,1,37
"339",1536,4,5,3,5,5,4,1,2,2,1,2,3,3,1,1,1,2,1,5,1,1,2,2,1,1,0,10,2,2,1,5,1,4,2,2,1,3,3,3,4,4,4,3,4,4,5,2,3,4,2,3,2,40
"340",921,3,6,4,5,4,4,3,2,3,3,3,2,2,1,1,2,4,5,4,3,4,4,3,1,3,0,5,1,5,1,5,5,1,1,4,2,4,4,2,3,3,5,3,3,1,5,2,4,4,4,3,1,49
"341",1534,5,6,4,4,2,4,1,1,4,1,3,4,1,2,1,2,3,4,3,6,1,3,3,4,2,0,5,5,2,3,1,4,1,3,3,2,4,3,3,3,3,4,4,2,4,4,4,4,4,5,1,1,50
"342",983,2,1,3,4,2,4,1,2,2,3,2,4,6,1,3,3,2,4,6,2,2,3,2,2,4,0,50,3,1,4,6,5,5,3,2,2,3,2,3,3,5,4,4,1,4,5,3,3,5,4,2,1,50
"343",922,2,4,6,1,3,3,4,5,3,2,4,4,1,2,1,3,7,3,1,1,4,1,3,3,3,0,0,3,5,4,6,3,5,2,1,1,3,4,3,3,4,4,4,4,4,3,3,5,3,4,3,2,34
"344",734,6,3,5,2,4,2,3,4,4,4,4,4,1,4,3,1,2,3,6,1,2,1,2,2,1,0,0,2,4,3,3,2,5,5,2,2,4,2,5,5,2,3,4,4,5,4,3,3,4,3,3,1,42
"345",1434,4,1,3,4,3,1,2,3,4,2,1,1,2,2,5,3,5,1,3,1,2,3,3,2,3,0.5,30,2,4,3,4,4,5,1,5,1,2,2,3,4,5,4,5,3,4,3,3,4,4,4,3,2,59
"346",1033,3,2,4,4,4,4,3,2,4,2,1,4,1,6,1,5,5,2,1,4,3,2,1,1,3,0,2,3,6,1,5,6,6,2,4,3,3,4,2,4,3,5,5,4,4,5,3,4,4,3,3,1,55
"347",1216,5,2,4,1,3,4,4,1,5,3,3,4,5,5,6,4,6,2,5,1,2,1,3,2,1,0,30,3,3,3,5,5,2,3,3,5,4,4,3,3,3,6,6,3,2,3,2,4,4,4,5,1,42
"348",1756,4,5,3,2,3,1,3,3,5,1,2,4,2,2,1,5,4,1,5,6,3,2,4,2,2,0,0,1,4,1,5,6,6,3,2,4,2,4,2,3,1,3,5,2,2,4,6,3,4,3,3,1,32
"349",1321,3,4,4,5,4,4,3,4,1,4,2,5,1,2,2,1,5,2,3,2,1,2,3,1,2,1,0,5,3,7,3,5,1,2,2,2,3,4,4,2,3,4,4,3,4,4,5,3,2,3,5,1,50
"350",448,4,4,5,5,3,3,4,1,2,4,2,4,1,1,2,2,1,2,5,6,1,3,1,1,1,0,45,1,3,4,6,4,5,1,1,3,4,3,2,4,3,4,4,4,2,2,3,4,4,4,5,1,58
"351",753,4,2,3,4,3,4,5,3,3,3,3,3,2,3,5,1,3,1,3,1,1,2,1,1,1,1,5,2,3,5,5,2,4,3,3,3,4,2,4,3,4,5,4,4,1,4,5,3,2,5,3,1,60
"352",432,3,5,4,2,4,5,5,2,4,3,5,2,3,2,6,3,3,4,5,3,3,2,1,1,3,1,0,5,3,2,3,4,5,4,3,2,3,4,3,4,2,4,4,3,4,2,3,4,4,4,3,1,46
"353",542,5,2,4,2,2,3,1,1,6,3,4,3,3,5,1,3,4,4,1,1,1,2,1,1,2,2,0,1,7,4,5,4,4,1,1,3,2,2,2,4,4,6,4,2,3,3,4,5,5,3,3,2,52
"354",400,3,1,2,5,3,2,1,3,2,2,3,2,4,5,1,1,5,1,5,3,1,3,4,2,3,0,0,5,3,5,3,3,7,3,1,1,3,2,3,4,4,3,4,5,4,3,3,3,3,3,4,2,44
"355",1137,3,2,4,3,2,4,3,5,3,2,3,3,2,3,1,2,4,1,5,2,1,2,4,1,3,0,10,3,4,5,2,6,5,1,1,4,3,4,4,2,4,2,3,5,4,6,4,3,2,3,3,1,50
"356",1535,1,2,5,2,4,2,2,2,4,4,4,2,3,2,2,5,6,5,5,4,2,1,3,2,4,5,20,3,5,3,4,5,2,3,3,3,2,2,4,4,5,4,4,3,6,5,2,4,4,3,5,1,53
"357",852,1,4,4,4,1,4,3,2,4,2,4,6,5,5,5,3,5,1,3,5,2,1,2,1,2,0,1,1,3,4,5,5,6,2,2,3,3,3,1,4,4,6,5,4,2,4,4,2,5,4,3,1,54
"358",1693,4,6,4,1,1,4,4,3,4,5,3,4,2,1,1,6,3,2,3,1,5,4,4,3,3,0,0,3,6,2,4,2,3,4,1,1,3,5,2,4,3,1,5,5,4,4,5,3,5,5,5,2,39
"359",1370,4,5,1,3,4,3,3,3,4,2,3,4,2,1,1,2,3,3,4,1,2,1,3,1,3,5,0,5,6,1,5,5,1,4,4,4,5,4,3,2,4,4,5,3,3,5,3,4,3,3,2,1,33
"360",1436,4,3,2,4,2,5,3,2,4,1,3,4,1,5,1,7,2,1,3,1,1,2,1,2,4,0,0,2,3,3,1,6,3,3,3,3,2,3,4,3,3,4,4,4,4,5,4,3,3,3,4,1,56
"361",304,5,1,1,4,3,2,3,5,5,3,1,1,3,2,2,3,5,2,1,4,2,2,2,2,2,0,10,4,4,4,3,4,2,2,1,5,4,4,3,4,5,5,4,4,4,3,5,5,3,3,2,1,59
"362",1092,1,4,4,5,4,2,3,2,5,4,2,1,3,1,1,3,1,1,4,3,1,1,2,1,2,1,5,5,4,4,2,5,2,3,2,4,5,5,4,4,4,5,3,5,4,4,2,3,4,3,4,2,44
"363",370,4,5,3,4,4,4,4,5,2,2,1,4,1,1,1,3,5,3,5,3,2,1,1,3,2,1,10,6,4,1,1,1,2,2,3,1,3,3,4,4,4,4,5,4,3,6,6,4,4,4,3,1,49
"364",1462,3,1,3,2,4,6,3,2,4,3,1,2,1,2,1,1,4,3,3,1,2,1,2,2,2,0,5,4,4,5,5,4,4,2,2,4,3,2,3,4,4,4,3,3,3,5,2,2,4,4,4,1,35
"365",1140,2,4,4,4,1,4,1,6,5,3,5,2,1,3,1,4,1,1,4,3,3,1,4,1,2,0,30,1,5,4,3,6,5,4,2,2,2,3,4,3,4,5,4,4,3,2,4,3,4,2,2,2,64
