StartDate;EndDate;Status;Progress;Duration;Finished;RecordedDate;ResponseId;ExternalReference;DistributionChannel;UserLanguage;Prolific.ID;English.fluent;Residence;Nationality;Timing1_First Click;Timing1_Last Click;Timing1_Page Submit;Timing1_Click Count;inequality.between_1;inequality.between_2;inequality.between_3;inequality.between_4;inequality.between_5;inequality.between_6;Position.Own.Country;Timing2_First Click;Timing2_Last Click;Timing2_Page Submit;Timing2_Click Count;Between.Inequality.Wide;Between.Redistribution;Between.Migration;Between.Fairness;Moralization;Moral.Outrage;Timing3_First Click;Timing3_Last Click;Timing3_Page Submit;Timing3_Click Count;CCIAS_01;CCIAS_02;CCIAS_03;CCIAS_04;CCIAS_05;CCIAS_06;CCIAS_07;Attention.check1;CCIAS_08;CCIAS_09;CCIAS_10;CCIAS_11;CCIAS_12;CCIAS_13;CCIAS_14;CCIAS_15;CCIAS_16;CCIAS_17;CCIAS_18;CCIAS_19;Timing4_First Click;Timing4_Last Click;Timing4_Page Submit;Timing4_Click Count;Social.mobility_1;Social.mobility_2;Social.mobility_3;Zero.sum_1;Zero.sum_2;Zero.sum_3;General.Trust.Inst;Trust.Inst.UN;Trust.Inst.WHO;Trust.Inst.IMF;Trust.Inst.WB;Horizontal.Trust;IOS.Country_1;IOS.Country_2;IOS.Country_3;IOS.Country_4;IOS.Country_5;IOS.Country_6;IOS.Country_7;IOS.World_1;IOS.World_2;IOS.World_3;IOS.World_4;IOS.World_5;IOS.World_6;IOS.World_7;Timing5_First Click;Timing5_Last Click;Timing5_Page Submit;Timing5_Click Count;Meritocracy_1;Meritocracy_2;Meritocracy_3;Meritocracy_4;Meritocracy_5;Meritocracy_6;Attention.check2;Attention.check3;Social.Dominance_1;Social.Dominance_2;Social.Dominance_3;Social.Dominance_4;Timing6_First Click;Timing6_Last Click;Timing6_Page Submit;Timing6_Click Count;ESJ_1;ESJ_2;ESJ_3;ESJ_4;ESJ_5;ESJ_6;ESJ_7;ESJ_8;ESJ_9;ESJ_10;ESJ_11;ESJ_12;Attantion.check4;Timing7_First Click;Timing7_Last Click;Timing7_Page Submit;Timing7_Click Count;Subjective.SES_1;Subjective.SES_2;Subjective.SES_3;Subjective.SES_4;Subjective.SES_5;Subjective.SES_6;Subjective.SES_7;Subjective.SES_8;Subjective.SES_9;Subjective.SES_10;Timing8_First Click;Timing8_Last Click;Timing8_Page Submit;Timing8_Click Count;Gender;Gender_3_TEXT;Age;Ethnicity;Education;Work.Status_1;Work.Status_2;Work.Status_3;Work.Status_4;Work.Status_5;Work.Status_6;Work.Status_7;Work.Status_8;Work.Status_9;Pol.Orientation;Timing9_First Click;Timing9_Last Click;Timing9_Page Submit;Timing9_Click Count;comments;PROLIFIC_PID;DeviceIdentifier;country;IOS.Country_1_orig;IOS.Country_2_orig;IOS.Country_3_orig;IOS.Country_4_orig;IOS.Country_5_orig;IOS.Country_6_orig;IOS.Country_7_orig;IOS.World_1_orig;IOS.World_2_orig;IOS.World_3_orig;IOS.World_4_orig;IOS.World_5_orig;IOS.World_6_orig;IOS.World_7_orig;identif.country;identif.country_fac;Subjective.SES_1_orig;Subjective.SES_2_orig;Subjective.SES_3_orig;Subjective.SES_4_orig;Subjective.SES_5_orig;Subjective.SES_6_orig;Subjective.SES_7_orig;Subjective.SES_8_orig;Subjective.SES_9_orig;Subjective.SES_10_orig;identif.world;identif.world_fac;subjective.ses;subjective.ses_fac;Gender_fac;Work.Status_1_orig;Work.Status_2_orig;Work.Status_3_orig;Work.Status_4_orig;Work.Status_5_orig;Work.Status_6_orig;Work.Status_7_orig;Work.Status_8_orig;Work.Status_9_orig;working.status;working.status_fac;Social.mobility_2_r;Social.mobility_3_r;zero.sum;social.mobility;meritocracy;Social.Dominance_1_r;Social.Dominance_3_r;social.dominance;ESJ_2_r;ESJ_5_r;ESJ_8_r;ESJ_9_r;ESJ_10_r;ESJ_11_r;eco.system.just;inequality.between_1_orig;inequality.between_2_orig;inequality.between_3_orig;inequality.between_4_orig;inequality.between_5_orig;inequality.between_6_orig;inequality.between;inequality.between_fac;Position.Own.Country_fac;ccias.rich;ccias.poor;ccias.fatal;trust.institution
2022-04-26 02:58:18 UTC;2022-04-26 03:06:38 UTC;0;100;500;1;2022-04-26 03:06:39 UTC;R_QnaefOWDMKnKdY5;;anonymous;EN;5f15a7cb86fcde68e4c43dad;1;1;1;2,586;4,419;5,146;3;0;0;0;0;0;6;5;37,554;61,285;61,942;7;5;3;5;2;4;3;5,86;35,278;36,185;15;4;4;4;5;4;4;3;2;4;4;2;4;1;1;4;2;3;1;1;3;17,606;85,775;86,915;39;2;3;4;5;5;5;5;4;4;;3;3;0;0;0;4;0;0;0;0;2;0;0;0;0;0;6,444;106,034;107,488;47;2;2;2;2;2;2;1;1;5;1;5;1;4,633;48,551;49,419;29;2;4;3;2;4;2;1;3;4;5;2;2;1;13,282;85,917;86,715;26;0;0;3;0;0;0;0;0;0;0;2,516;7,94;8,849;5;1;;33;white;17;1;0;0;0;0;0;0;0;0;3;1,48;34,399;34,992;15;;5f15a7cb86fcde68e4c43dad;;uk;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;2;2;3;3;male;1;;;;;;;;;1;Employed.fulltime;3;2;5;2,333333333;2;1;1;1;2;2;3;2;1;4;2;Off;Off;Off;Off;Off;On;6;6;richest20%;4;2,333333333;2,333333333;3,25
2022-04-26 02:57:45 UTC;2022-04-26 03:06:43 UTC;0;100;537;1;2022-04-26 03:06:43 UTC;R_2b33vJPhoNKUg5A;;anonymous;EN;59479251f236120001ecf9a2;1;1;1;1,993;3,93;5,566;3;0;0;0;0;0;6;5;73,265;81,636;95,747;2;4;2;3;2;3;3;6,422;30,071;31,965;6;5;5;4;3;4;5;3;2;4;4;2;1;1;2;3;2;2;1;2;2;20,861;90,518;91,838;21;2;3;3;3;3;4;3;3;3;3;3;4;0;0;3;0;0;0;0;0;2;0;0;0;0;0;10,981;79,374;82,072;15;3;4;4;3;3;4;1;1;4;2;4;2;7,274;64,275;67,519;12;4;5;4;3;3;2;2;2;3;5;1;2;1;7,2;75,056;76,174;13;0;0;0;0;5;0;0;0;0;0;2,964;2,964;4,514;1;1;;52;white;13;0;2;0;0;0;0;0;0;0;6;1,322;64,819;67,361;6;;59479251f236120001ecf9a2;;uk;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;5;5;male;;1;;;;;;;;2;Employed.parttime;3;3;3,333333333;2,666666667;3,5;2;2;2;1;3;4;3;1;5;2,6;Off;Off;Off;Off;Off;On;6;6;richest20%;4,111111111;1,833333333;2;3
2022-04-26 02:57:30 UTC;2022-04-26 03:06:59 UTC;0;100;568;1;2022-04-26 03:07:00 UTC;R_2zD6BYcDEex9GOp;;anonymous;EN;612a7980b928fb698777726f;1;1;1;3,994;8,546;9,278;6;0;0;0;0;5;0;3;11,98;81,852;82,792;14;4;1;3;2;3;2;7,517;51,524;52,263;12;2;2;3;2;1;1;2;2;2;3;3;4;3;4;4;2;3;1;3;3;31,461;113,789;114,279;46;3;2;2;2;2;3;3;3;3;3;3;3;0;0;0;0;0;0;7;0;0;0;0;5;0;0;3,3;84,296;85,813;28;3;2;3;2;3;3;1;1;3;3;3;2;13,754;72,342;75,111;20;2;2;4;3;3;3;4;3;3;3;2;3;1;5,578;83,223;84,466;25;0;0;0;0;0;6;0;0;0;0;2,148;3,814;4,734;2;1;;54;white;14;1;0;0;0;0;0;0;0;0;9;1,3;44,927;45,958;9;;612a7980b928fb698777726f;;uk;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;7;7;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;male;1;;;;;;;;;1;Employed.fulltime;4;4;2,333333333;3,666666667;2,666666667;3;3;2,75;4;3;3;3;3;4;3,2;Off;Off;Off;Off;On;Off;5;5;middle20%;2;3,333333333;3;3
2022-04-26 03:01:38 UTC;2022-04-26 03:07:10 UTC;0;100;332;1;2022-04-26 03:07:11 UTC;R_2TYMq0NXzWkzuE4;;anonymous;EN;5d61b636d989a4001a236c0e;1;1;1;5,595;7,619;8,567;3;0;0;0;0;0;6;5;23,118;35,15;37,699;2;5;5;5;1;5;4;3,553;21,321;22,285;6;4;4;5;5;5;5;4;2;4;4;1;1;1;1;2;1;1;1;1;2;5,082;48,282;50,184;20;2;3;4;4;3;5;5;4;5;2;2;4;0;0;3;0;0;0;0;0;0;0;0;5;0;0;5,922;56,769;58,493;15;2;3;3;1;1;2;1;1;5;1;5;1;8,831;42,518;44,033;12;1;5;2;2;4;2;1;5;2;5;4;2;1;3,138;48,93;50,877;14;0;0;3;0;0;0;0;0;0;0;2,894;3,51;5,329;2;1;;51;white;21;0;2;0;0;0;0;0;0;0;4;1,454;30,789;32,537;6;;5d61b636d989a4001a236c0e;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;3;3;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;5;5;3;3;male;;1;;;;;;;;2;Employed.parttime;3;2;4;2,333333333;2;1;1;1;1;2;1;4;1;2;1,5;Off;Off;Off;Off;Off;On;6;6;richest20%;4,444444444;1,166666667;1,333333333;3,25
2022-04-26 02:54:32 UTC;2022-04-26 03:07:24 UTC;0;100;772;1;2022-04-26 03:07:25 UTC;R_p5d0nGKatI6skVz;;anonymous;EN;6128fcdba582c609912c82f5;;1;1;1,656;4,01;4,682;4;0;0;0;0;0;6;5;13,072;38,872;39,574;21;4;3;3;2;4;3;1,341;29,209;29,905;13;3;2;3;4;2;3;3;2;4;3;2;3;2;3;3;2;3;3;2;3;5,354;102,852;103,695;40;2;2;2;2;3;2;3;3;4;3;3;3;0;0;0;0;5;0;0;0;0;3;0;0;0;0;2,582;128,763;129,658;53;4;3;3;3;3;3;1;1;3;2;3;2;68,038;102,506;103,039;26;2;3;2;3;3;3;1;3;4;3;2;3;1;223,049;280,898;281,583;30;0;0;0;0;5;0;0;0;0;0;2,09;5,095;5,99;3;1;;34;white;16;1;0;0;0;0;0;0;0;0;7;1,116;29,362;30,259;13;no;6128fcdba582c609912c82f5;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;male;1;;;;;;;;;1;Employed.fulltime;4;4;2,333333333;3,333333333;3,166666667;3;3;2,5;3;3;3;2;3;4;2,6;Off;Off;Off;Off;Off;On;6;6;richest20%;3;2,5;2,666666667;3,25
2022-04-26 03:02:47 UTC;2022-04-26 03:07:26 UTC;0;100;278;1;2022-04-26 03:07:26 UTC;R_SGHE63XrJFkBRNn;;anonymous;EN;5bfd667f1fe1e50001406d4c;1;1;1;1,731;3,596;4,593;3;0;0;0;0;5;0;1;11,98;17,362;20,712;2;5;4;5;1;5;5;4,793;23,604;24,391;7;5;5;5;5;5;5;5;2;5;5;1;1;1;1;1;1;3;1;1;4;4,112;41,282;42,291;20;1;4;4;2;3;4;5;3;4;3;3;4;0;0;3;0;0;0;0;0;0;3;0;0;0;0;5,926;50,266;52,154;18;2;3;3;2;2;3;1;1;5;2;5;1;5,772;38,099;39,462;12;2;5;2;2;5;1;1;4;5;5;3;3;1;2,878;60,609;61,428;17;0;0;0;0;0;6;0;0;0;0;1,98;1,98;3,307;1;1;;41;white;18;0;0;0;0;5;0;0;0;0;2;1,172;21,134;22,079;6;;5bfd667f1fe1e50001406d4c;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;6;6;male;;;;;1;;;;;5;Unemployed.lookforjob;2;2;3;1,666666667;2,5;1;1;1,25;1;1;2;1;1;3;1,6;Off;Off;Off;Off;On;Off;5;5;poorest20%;5;1;2,666666667;3,25
2022-04-26 02:53:06 UTC;2022-04-26 03:07:37 UTC;0;100;870;1;2022-04-26 03:07:37 UTC;R_1Cyavwa5lGuf2Qv;;anonymous;EN;5d7695cc7ae60f001bc4bde6;1;1;1;2,479;4,934;6,066;3;0;0;0;0;0;6;5;112,453;123,877;127,081;2;4;2;3;2;3;2;20,789;48,62;49,774;7;4;2;3;4;3;5;3;2;4;4;1;1;1;1;4;1;5;1;3;4;18,215;96,566;98,301;21;3;4;3;1;2;4;4;3;2;3;3;2;0;0;0;0;5;0;0;0;2;0;0;0;0;0;83,2;204,079;206,236;14;3;3;3;2;1;2;1;1;5;2;4;1;121,858;266,648;267,496;12;2;4;5;2;3;2;2;4;4;4;4;1;1;2,438;53,861;55,145;13;0;0;0;0;5;0;0;0;0;0;12,716;12,716;14,419;1;2;;31;black;16;1;0;0;0;0;0;0;0;0;6;1,363;25,283;26,52;6;;5d7695cc7ae60f001bc4bde6;;uk;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;Off;5;5;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;5;5;female;1;;;;;;;;;1;Employed.fulltime;2;3;2,333333333;2,666666667;2,333333333;1;2;1,5;2;3;2;2;2;2;2,3;Off;Off;Off;Off;Off;On;6;6;richest20%;3,555555556;1,5;4;2,75
2022-04-26 02:58:51 UTC;2022-04-26 03:07:41 UTC;0;100;529;1;2022-04-26 03:07:42 UTC;R_2wuHKr8XAjnbwvi;;anonymous;EN;605731872f40ec675cdf1f0b;1;1;1;1,804;4,376;5,321;3;0;0;0;0;5;0;5;22,178;47,058;49,253;2;3;1;4;3;3;2;9,524;43,236;44,208;8;5;4;5;4;4;4;2;2;4;4;4;3;2;3;5;2;2;1;1;1;11,989;102,009;103,624;22;1;3;3;3;3;3;5;5;4;5;5;4;0;0;0;0;5;0;0;0;0;3;0;0;0;0;10,028;89,503;92,689;15;5;4;5;3;3;4;1;1;4;4;3;2;9,044;63,312;66,077;12;3;3;4;4;3;3;4;2;2;3;2;4;1;5,637;82,787;83,689;13;0;0;0;0;0;0;0;8;0;0;8,208;8,208;10,223;1;1;;53;white;13;1;0;0;0;0;0;0;0;0;8;1,468;51,206;53,236;7;;605731872f40ec675cdf1f0b;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;3;3;8;8;male;1;;;;;;;;;1;Employed.fulltime;3;3;3;2,333333333;4;2;3;2,75;3;3;4;4;3;4;3,5;Off;Off;Off;Off;On;Off;5;5;richest20%;4;3,166666667;1,333333333;4,75
2022-04-26 02:55:09 UTC;2022-04-26 03:07:43 UTC;0;100;754;1;2022-04-26 03:07:44 UTC;R_1Qzr6DoK8MGBcEl;;anonymous;EN;6007215d19b656187fa5f8af;1;1;1;3,243;5,861;6,587;3;0;0;0;0;0;6;4;68,679;96,137;97,533;2;5;1;4;2;4;2;10,048;67,521;68,526;8;5;4;4;4;5;4;5;2;5;4;1;4;1;4;5;1;5;1;1;4;23,03;130,95;132,279;25;2;1;4;1;5;2;5;5;5;5;5;1;0;0;0;0;0;6;0;0;0;0;4;0;0;0;8,748;131,407;133,245;18;4;5;5;4;3;5;1;1;5;1;5;1;8,066;93,445;94,672;16;1;4;4;1;4;4;2;2;4;5;2;4;1;18,102;122,468;123,595;16;0;0;0;0;0;6;0;0;0;0;16,904;16,904;20,64;1;1;;42;white;14;1;0;0;0;0;0;0;0;0;7;1,591;55,673;56,051;8;;6007215d19b656187fa5f8af;;uk;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;6;6;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;6;6;male;1;;;;;;;;;1;Employed.fulltime;5;2;2,666666667;3;4,333333333;1;1;1;2;2;4;2;1;4;2,5;Off;Off;Off;Off;Off;On;6;6;second.richest20%;4,444444444;2,666666667;3,333333333;5
2022-04-26 03:02:03 UTC;2022-04-26 03:07:55 UTC;0;100;351;1;2022-04-26 03:07:56 UTC;R_2whITvdAoKHMXFa;;anonymous;EN;6144d22fe87d4a25b836e37e;1;1;1;1,579;2,782;3,329;3;1;0;0;0;0;0;3;0,359;55,234;55,805;45;4;5;5;2;4;3;2,828;23,488;24,224;19;5;4;5;5;5;5;5;2;5;3;5;4;2;3;4;1;1;1;2;5;3,002;78,946;79,524;57;1;2;3;4;5;5;5;1;3;1;2;2;0;0;3;0;0;0;0;0;2;0;0;0;0;0;1,983;61,268;61,624;53;4;4;3;2;3;5;1;1;3;1;4;1;9,727;39,922;40,491;31;5;5;5;3;4;4;2;3;1;5;2;1;1;2,81;49,9;50,035;29;0;0;0;0;0;6;0;0;0;0;1,585;2,881;5,149;3;1;;26;white;18;1;0;0;0;0;0;0;0;0;6;1,477;17,968;18,537;14;;6144d22fe87d4a25b836e37e;;uk;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;male;1;;;;;;;;;1;Employed.fulltime;4;3;4,666666667;2,666666667;3,5;3;2;1,75;1;2;3;5;1;4;2,7;On;Off;Off;Off;Off;Off;1;1;middle20%;4,666666667;3,166666667;2,666666667;1,75
2022-04-26 03:01:57 UTC;2022-04-26 03:08:13 UTC;0;100;376;1;2022-04-26 03:08:14 UTC;R_2D0Kue7IjTXpBco;;anonymous;EN;6155c3348a41490d84e761b8;1;1;1;1,801;4,102;5,364;3;0;0;0;0;0;6;4;15,623;63,495;65,913;15;5;4;5;1;4;3;4,985;25,357;26,5;12;4;5;4;4;3;4;3;2;3;4;1;1;1;1;1;1;3;2;3;3;8,001;55,428;56,329;34;1;1;2;3;2;3;5;3;4;;4;2;0;0;0;0;5;0;0;0;0;3;0;0;0;0;1,701;56,651;57,35;40;3;4;4;3;2;4;1;2;5;1;4;1;3,57;41,197;42,039;23;2;5;2;3;4;2;2;4;4;5;3;2;1;6,201;61,18;61,98;25;0;0;0;0;5;0;0;0;0;0;7,613;9,432;10,045;3;1;;35;white;15;1;0;0;0;0;0;0;0;0;2;1,457;22,58;23,558;14;;6155c3348a41490d84e761b8;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;male;1;;;;;;;;;1;Employed.fulltime;5;4;2,666666667;3,333333333;3,333333333;1;2;1,25;1;2;2;2;1;3;1,9;Off;Off;Off;Off;Off;On;6;6;second.richest20%;3,777777778;1;3;3,25
2022-04-26 03:02:03 UTC;2022-04-26 03:08:17 UTC;0;100;373;1;2022-04-26 03:08:18 UTC;R_1Cxp1NT03wBF860;;anonymous;EN;542bdb6dfdf99b324ea37c3a;1;1;1;1,742;3,718;5,432;3;0;0;0;0;0;6;1;17,369;26,889;28,773;2;5;5;5;1;5;4;5,267;22,707;25,184;6;4;4;4;5;4;4;4;2;4;4;2;1;2;2;3;2;2;1;1;3;11,112;63,984;65,171;22;2;2;2;5;5;5;5;4;5;4;4;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;3,693;55,277;58,174;14;4;4;4;3;3;3;1;1;5;1;5;1;5,569;38,657;40,109;13;2;5;3;2;4;1;2;4;3;5;3;2;1;4,48;56,048;56,899;14;0;0;0;4;0;0;0;0;0;0;3,28;3,728;5,055;2;1;;51;white;18;0;2;0;0;0;0;0;0;0;4;1,138;51,729;52,965;6;;542bdb6dfdf99b324ea37c3a;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;4;4;male;;1;;;;;;;;2;Employed.parttime;4;4;5;3,333333333;3,5;1;1;1;1;2;2;3;1;3;1,8;Off;Off;Off;Off;Off;On;6;6;poorest20%;4,111111111;2;2;4,25
2022-04-26 03:03:32 UTC;2022-04-26 03:08:28 UTC;0;100;296;1;2022-04-26 03:08:29 UTC;R_2eaMqlj4GYsCKrv;;anonymous;EN;5b258c9ba7cee100011d8aad;1;1;1;1,4;2,855;3,624;3;0;0;0;0;0;6;5;11,961;15,236;19,662;4;4;1;3;1;4;2;5,487;21,048;21,767;20;5;5;5;5;5;5;5;2;5;5;2;3;2;3;4;2;5;1;1;5;29,043;68,523;69,204;32;2;3;3;5;5;5;3;1;1;1;1;2;0;0;3;0;0;0;0;0;0;3;0;0;0;0;3,245;30,485;31,48;33;5;5;4;4;2;5;1;1;4;3;3;1;26,044;54,12;54,759;24;5;5;5;2;3;2;2;4;3;5;3;3;1;0,718;64,855;65,65;40;0;0;0;4;0;0;0;0;0;0;3,144;3,144;4,524;1;1;;28;white;12;0;2;0;0;0;0;0;0;0;7;1,122;17,062;17,717;9;;5b258c9ba7cee100011d8aad;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;4;4;male;;1;;;;;;;;2;Employed.parttime;3;3;5;2,666666667;4,166666667;2;3;2,25;1;3;2;3;1;3;2,6;Off;Off;Off;Off;Off;On;6;6;richest20%;5;2,666666667;3,666666667;1
2022-04-26 02:59:21 UTC;2022-04-26 03:08:29 UTC;0;100;548;1;2022-04-26 03:08:30 UTC;R_0lErJlFscoBQ23f;;anonymous;EN;5e136526b199e499e81522c7;1;1;1;1,905;4,379;5,489;4;0;0;0;0;5;0;5;13,206;56,462;64,356;11;3;1;2;3;3;1;6,92;48,466;49,399;12;4;4;3;4;3;3;3;2;3;3;2;3;2;3;3;3;3;1;1;3;2,966;103,39;104,753;40;3;4;2;1;1;3;5;2;3;4;3;2;0;0;0;0;0;0;7;0;0;0;4;0;0;0;4,9;101,38;102,744;35;4;3;5;3;5;5;1;1;3;4;2;4;8,913;71,069;72,087;22;5;2;4;3;1;4;4;1;2;3;3;5;1;5,16;77,401;78,319;21;0;0;0;0;0;6;0;0;0;0;1,165;4,917;6,818;3;1;;54;white;16;0;0;0;0;0;0;0;0;9;8;0,964;40,802;41,964;10;Enjoyed the survey.;5e136526b199e499e81522c7;;uk;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;7;7;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;6;6;male;;;;;;;;;1;9;Retired;2;4;1,666666667;3;4,166666667;3;4;3,75;4;5;5;4;3;3;4,2;Off;Off;Off;Off;On;Off;5;5;richest20%;3,333333333;2,666666667;2,333333333;3
2022-04-26 03:02:16 UTC;2022-04-26 03:08:52 UTC;0;100;396;1;2022-04-26 03:08:53 UTC;R_1H6SAi77iKP6TYZ;;anonymous;EN;5ee87d19cccbc7000b143a81;1;1;1;1,713;3,415;4,705;3;0;0;0;0;5;0;4;22,687;38,909;40,834;4;5;1;5;3;3;1;4,335;29,459;30,466;6;5;5;5;3;5;5;5;2;5;5;1;1;1;1;3;1;3;1;1;3;9,24;79,577;80,38;22;1;1;4;3;3;3;5;5;5;3;3;4;0;0;0;0;0;0;7;0;2;0;0;0;0;0;3,1;56,638;60,779;17;5;4;3;1;5;5;1;1;5;1;5;1;4,649;37,397;38,752;13;4;5;1;2;3;1;2;5;5;5;5;5;1;9,079;81,637;82,531;18;1;0;0;0;0;0;0;0;0;0;8,709;9,221;11,088;2;1;;51;white;16;0;0;0;0;0;6;0;0;0;6;1,294;24,747;25,695;6;;5ee87d19cccbc7000b143a81;;uk;Off;Off;Off;Off;Off;Off;On;Off;On;Off;Off;Off;Off;Off;7;7;On;Off;Off;Off;Off;Off;Off;Off;Off;Off;2;2;1;1;male;;;;;;1;;;;6;Unable.to.work;5;2;3;2,666666667;3,833333333;1;1;1;1;3;1;1;1;1;2,1;Off;Off;Off;Off;On;Off;5;5;second.richest20%;4,777777778;1,333333333;2,333333333;4
2022-04-26 02:53:58 UTC;2022-04-26 03:08:55 UTC;0;100;897;1;2022-04-26 03:08:56 UTC;R_1NlSgO4jtC4l4me;;anonymous;EN;5c707693db12e3000146b16d;1;1;1;0,969;2,817;4,129;3;0;0;0;0;0;6;5;42,288;61,614;62,125;3;4;2;5;2;3;4;5,074;41,314;41,86;8;4;5;4;5;4;4;3;2;4;4;2;3;3;3;2;3;3;1;1;2;16,544;80,585;81,45;27;3;4;4;2;2;4;5;4;5;4;4;2;0;0;0;0;0;6;0;0;0;3;0;0;0;0;5,066;104,357;108,026;22;5;4;4;3;4;4;1;1;4;2;4;1;7,319;60,401;61,144;23;4;5;1;4;4;4;3;2;4;5;2;4;1;2,935;460,477;461,958;26;0;0;0;0;5;0;0;0;0;0;3,14;5,316;6,267;3;1;;30;white;17;1;0;0;0;0;0;0;0;0;7;0,893;21,42;29,217;7;;5c707693db12e3000146b16d;;uk;Off;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;6;6;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;male;1;;;;;;;;;1;Employed.fulltime;2;2;2,666666667;2,333333333;4;2;2;1,75;1;2;4;2;1;4;2,8;Off;Off;Off;Off;Off;On;6;6;richest20%;4,111111111;2,666666667;2;4,25
2022-04-26 02:58:50 UTC;2022-04-26 03:09:08 UTC;0;100;617;1;2022-04-26 03:09:09 UTC;R_2XdmGUa6wi3usAQ;;anonymous;EN;5e7dfc715acd1402882e93eb;1;1;1;24,26;29,472;30,273;4;0;0;0;0;5;0;5;43,452;60,547;61,386;5;4;3;3;2;4;4;4,842;37,084;37,953;8;4;4;4;4;4;4;3;2;3;4;1;1;1;1;4;1;2;1;1;1;13,051;79,614;80,521;29;2;3;2;3;3;3;5;3;3;2;1;3;0;0;0;4;0;0;0;0;0;0;0;5;0;0;6,181;121,465;122,207;28;3;3;3;1;2;4;1;1;5;2;3;2;10,377;62,11;63,2;17;3;4;2;1;3;1;1;3;4;4;3;3;1;8,698;77,152;78,259;20;0;0;0;0;0;0;0;8;0;0;4,026;25,564;26,62;6;1;;57;white;16;1;0;0;0;0;0;0;0;0;3;1,528;59,594;61,675;8;;5e7dfc715acd1402882e93eb;;uk;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;4;4;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;5;5;8;8;male;1;;;;;;;;;1;Employed.fulltime;3;4;3;3;2,666666667;1;3;2;2;3;3;2;2;3;2,1;Off;Off;Off;Off;On;Off;5;5;richest20%;3,777777778;1,5;1,333333333;2,25
2022-04-26 02:58:02 UTC;2022-04-26 03:09:11 UTC;0;100;668;1;2022-04-26 03:09:12 UTC;R_1gMFy875lUWk0gf;;anonymous;EN;60a51393b86b6c9753bb36da;1;1;1;1,701;3,745;4,609;3;0;0;0;0;0;6;3;2,009;81,899;82,949;19;5;5;3;1;5;4;14,204;45,732;47,23;11;4;5;5;4;5;5;3;2;4;5;2;2;2;2;2;2;2;1;1;3;10,422;110,485;111,437;40;1;5;5;4;4;4;4;3;3;;2;3;0;0;3;0;0;0;0;0;2;0;0;0;0;0;6,302;177,01;178,138;35;3;4;3;3;3;4;1;1;4;1;4;1;19,702;88,609;89,533;26;4;5;1;2;4;4;1;3;3;5;5;3;1;6,301;87,838;88,873;26;0;0;3;0;0;0;0;0;0;0;4,893;6,305;10,246;3;1;;34;white;16;1;0;0;0;0;0;0;0;0;6;1,201;26,498;28,768;11;;60a51393b86b6c9753bb36da;;uk;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;2;2;3;3;male;1;;;;;;;;;1;Employed.fulltime;1;1;4;1;3,333333333;2;2;1,5;1;2;3;3;1;1;2,2;Off;Off;Off;Off;Off;On;6;6;middle20%;4,444444444;2;2;3,25
